fillability,category_id,aspect,mode,item_id,sku,name,approved_value,reviewer_notes,allowed_values,title
medium,112581,"Light Color",FREE_TEXT,256510047585,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",,,,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
medium,112581,Manufacturer,FREE_TEXT,256510047585,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",,,"Acuity Brands | BrotherluxLED | Cree Lighting | Egger Licht | Fabbian | GE | GRUPA | less-n-more | LIFX | LODES | Lumini | Marset | Martinelli Luce | Mattel | MEGAMAN | OSRAM | Philips | Seoul Semiconductor | Studio Woodgate | SYLVANIA | Yeelight | Zumtobel","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
medium,112581,"Number of Settings",FREE_TEXT,256510047585,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",,,"1 | 2 | 3 | 4 | 5 | 6","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
medium,112581,"Output Voltage",FREE_TEXT,256510047585,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",,,"1.5 V | 3 V | 4.5 V | 5 V | 6 V | 7.5 V | 9 V | 10 V | 11 V | 12 V | 14 V | 15 V | 15.5 V | 16 V | 16.5 V | 17 V | 17.5 V | 18 V | 18.5 V | 19 V | 20 V | 24 V | 25 V | 36 V | 48 V | 72 V | 220 V","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
medium,112581,"Product Line",FREE_TEXT,256510047585,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",,,,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
medium,112581,"Sensor Type",FREE_TEXT,256510047585,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",,,"Light | Motion | Sound | Touch","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
medium,112581,"Shade Shape",FREE_TEXT,256510047585,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",,,"Bell | Bottle | Butterfly | Chinese Lantern | Cone | Cotton Balls | Dome | Dragonfly | Drum | Empire | Flower | Heart | Hourglass | Rain Drop | Rectangle | Reindeer | Rose | Round | Square | Star","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
medium,112581,Voltage,FREE_TEXT,256510047585,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",,,"3 V | 5 V | 10 V | 12 V | 18 V | 24 V | 110 V | 120 V | 220 V | 230 V | 240 V | 265 V | 277 V","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
medium,112581,"Year Manufactured",SELECTION_ONLY,256510047585,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",,,"2026 | 2025 | 2024 | 2023 | 2022 | 2021 | 2020 | 2019 | 2018 | 2017 | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | 1999 | 1998 | 1997 | 1996 | 1995 | 1994 | 1993 | 1992 | 1991 | 1990 | 1989 | 1988 | 1987 | 1986 | 1985 | 198...","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
medium,116005,"California Prop 65 Warning",FREE_TEXT,255033244446,SON-CKK12ITSHSR-12E-SLVR,"Beille 12 Inch Steel Sharpening Rod for Knives Knife Sharpeners Kitchen Gadgets",,,,"Chefs Kitchen Home Knife Sharpening T13 Steel Rod Industrial Grade - 12 inch"
medium,116005,"California Prop 65 Warning",FREE_TEXT,256525915756,SON-DKBSBS-3PC-SML-ASSRTD,"3 Piece Universal Diamond Knife and Blade Sharpening Block Set",,,,"Universal Diamond Knife and Blade Sharpening Block Set 3 Piece"
medium,116496,"California Prop 65 Warning",FREE_TEXT,256508244429,SON-HACBPCMTS-8PC,"8pc Basic Pottery Kit Clay Molding Hobby Arts and Craft Tool Set for Beginners",,,,"Basic Pottery Kit Clay Molding Hobby Arts and Craft Tool Set for Beginners 8pc"
medium,116496,"California Prop 65 Warning",FREE_TEXT,256513894850,SON-DSSWCCPASSWC-625X25-SLVR,"Dual Sided 12pc Wax Clay Carving Pick Spatula Tool Set with Case Arts and Crafts",,,,"Dual Sided 12pc Wax Clay Carving Pick Spatula Tool Set with Case Arts and Crafts"
medium,117039,"California Prop 65 Warning",FREE_TEXT,256525915895,SON-CEGRKCFFAKOG-11PC-SML-CLR,"Universal Compact Eye Glasses Repair Kit with Screwdriver, 11pc",,,,"Compact Eye Glass Repair Case Kit 11pc"
medium,117141,"California Prop 65 Warning",FREE_TEXT,256525915728,SON-AOSBFS-10-BLCK,"ASR Outdoor Single Band Folding Slingshot Molded Grip Leather Pouch",,,,"Single Band Folding Slingshot Molded Grip Leather Pouch"
medium,118867,"California Prop 65 Warning",FREE_TEXT,256510041773,SON-STEELDIGGER-GRN-AMZ-HPN,"SE Prospector's Choice 12"" Serrated Edge Digger - GP3-SS30DT",,,,"Metal Detector 12"" Serrated Edge Digger, Garden Weed Lawn Mower Tool"
medium,118867,"Case Type",FREE_TEXT,256510041773,SON-STEELDIGGER-GRN-AMZ-HPN,"SE Prospector's Choice 12"" Serrated Edge Digger - GP3-SS30DT",,,"Apron | Bag | Belt | Box | Cart | Hard | Soft | Tray","Metal Detector 12"" Serrated Edge Digger, Garden Weed Lawn Mower Tool"
medium,122718,"California Prop 65 Warning",FREE_TEXT,256510047618,SON-HTSSS-5PC-SML-GRY,"Universal 5pc Hobby Tweezer Set Stainless Steel",,,,"Universal 5pc Hobby Tweezer Set Stainless Steel"
medium,122838,"California Prop 65 Warning",FREE_TEXT,256525915731,SON-DIAMONDHOLESAW-80GRT,"10pc Diamond Coated Hole Saw Set for Glass and Stone, 80 Grit",,,,"SE DH09HS Diamond Hole Saw Set (10 Pc.)"
medium,122838,"California Prop 65 Warning",FREE_TEXT,256525915802,SON-JEWELERSSAWBLADES04-144PK,"ToolTreaux 144pc Jewelry Saw Blades Set 0/3 Size 5.25"" 50 TPI Steel",,,,"Premium Jewelers Saw Blades 0/4 Size - 144pc Set"
medium,122838,"Material Cut",FREE_TEXT,256525915737,SON-HSSSBAM-2PC-SLVR,"2pc Mini High Speed Steel Saw Blade And Mandrel 1/4 Inch Arbor Size .8mm",,,"Cement | Concrete | Masonry/Block | Multi-Purpose","2pc Mini High Speed Steel Saw Blade And Mandrel 1/4 Inch Arbor Size .8mm"
medium,122838,"Material Cut",FREE_TEXT,256525915802,SON-JEWELERSSAWBLADES04-144PK,"ToolTreaux 144pc Jewelry Saw Blades Set 0/3 Size 5.25"" 50 TPI Steel",,,"Cement | Concrete | Masonry/Block | Multi-Purpose","Premium Jewelers Saw Blades 0/4 Size - 144pc Set"
medium,134765,"California Prop 65 Warning",FREE_TEXT,256525915798,SON-BEADCRIMPPLIER-BLUE,"Universal Hobby Mini Bead Crimping Pliers Carbon Steel Jewelry Making Tool",,,,"Universal Hobby Mini Bead Crimping Pliers Carbon Steel Jewelry Making Tool"
medium,156462,"California Prop 65 Warning",FREE_TEXT,256525915727,SON-ADTMGBKC-SML-ASSRTD,"Aluminum Dog Tags Engraveable Blank Key Chains Military Identification - 1 pc",,,,"Aluminum Dog Tags Engraveable Blank Key Chains Military Identification"
medium,158746,"Year Manufactured",FREE_TEXT,256525915653,LST-PICNICFOOD-XJ330Z-8,"Kidplokio Kids Pretend Play Food Set Fun Picnic Plastic Food Utensils Assorted, Multicolor, Ages 3+",,,"2026 | 2025 | 2024 | 2023 | 2022 | 2021 | 2020 | 2019 | 2018 | 2017 | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | 1999 | 1998 | 1997 | 1996 | 1995 | 1994 | 1993 | 1992 | 1991 | 1990 | 1989 | 1988 | 1987 | 1986 | 1985 | 198...","Kidplokio Kids Pretend Play Food Set Fun Picnic Plastic Food Utensils Assorted,"
medium,158951,Application,FREE_TEXT,256510041721,SON-SPORTS-BELT-8INCH,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking",,,,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking"
medium,158951,"California Prop 65 Warning",FREE_TEXT,256510041721,SON-SPORTS-BELT-8INCH,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking",,,,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking"
medium,158951,"Number of Items",FREE_TEXT,256510041721,SON-SPORTS-BELT-8INCH,"Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking",,,"1 | 2 | 3 | 4 | 5 | 6","Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking"
medium,159091,"California Prop 65 Warning",FREE_TEXT,256525915734,ASR-ASROUTDOORGREENGLOW,"(3 Pack) ASR Outdoor Emergency Glow Stick BOB High Visibility Safety Light",,,,"ASR Outdoor Green Glow Sticks - 3 Pack"
medium,159092,"California Prop 65 Warning",FREE_TEXT,256525915848,SON-LIGHT-FL8825-12COB,"ASR Outdoor 3 Stage Super Bright Hanging Puck Light,  240 Lumen COB LED",,,,"COB LED Circular Lighting Module - 12 Bulb 240 Lumen"
medium,159151,"California Prop 65 Warning",FREE_TEXT,256016084770,MCN-ZIPPER-LUBE-91120,"GEAR AID Zipper Lubricant Wax for Tents, Drysuits, Soft Coolers and more, includes 2 sticks",,,,"GEAR AID Zipper Wax and Lubricant Stick for Drysuits and Wetsuits, 4.5g"
medium,159151,"California Prop 65 Warning",FREE_TEXT,256510048036,MCN-MUTPARMSDGS4OZ-4OZ-CLR-4,"Gear Aid UV Tech Protectant And Rejuvenator Marine Scuba Diving Gear 4oz",,,,"GEAR AID UV Protectant and Conditioner for Plastic, Vinyl, Rubber, Nylon 4 fl oz"
medium,159926,"California Prop 65 Warning",FREE_TEXT,256525915879,SON-FFKWSAFH6I-2PC-6,"ASR Outdoor Fishing Fillet Knife Hard Sheath and Floating Handle, 6 inch Blade",,,,"Fishing Fillet Knife with Sheath and Floating Handle for Outdoor Sports - 6 Inch"
medium,163824,"California Prop 65 Warning",FREE_TEXT,256525915777,SON-AOBCP-SML-RD,"Metal Detector Brass Coin Probe",,,,"ASR Outdoor Brass Probe Tool"
medium,166126,"California Prop 65 Warning",FREE_TEXT,256510047696,SHM-CERAMICMICROSTRIKER-WHT-STD,"ASR Outdoor Ceramic Micro Striker Scraper Create Sparks Emergency Fire Starter White",,,,"Ceramic Non-Metal Micro Striker Create Sparks Emergency Fire Starter"
medium,168867,"Battery Technology",FREE_TEXT,256525915865,SON-ZAPPER-MP-4BL,"ASR Outdoor 360 Rechargeable All-Weather Mosquito Trap Bug Zapper Portable LED Lantern",,,"10180 | 10440 | 14500 | 16340 | 16650 | 18350 | 18650 | 26650 | 3LR12 | 6LR61 | 74175 | 75175 | 77175 | 77375 | 8LR932 | 9-Volt-Block | AA | AAA | AAAA | AG3 | C | Coin Cell | CR123 | CR123A | CR2 | CR2032 | D | Li-Ion | LR44 | N | NiCd | Ni-Mh | No Battery | PJ996 | RCR123","Water Proof Camping Rechargable 360 Degree Bug Zapper Lantern"
medium,168867,"California Prop 65 Warning",FREE_TEXT,256525915865,SON-ZAPPER-MP-4BL,"ASR Outdoor 360 Rechargeable All-Weather Mosquito Trap Bug Zapper Portable LED Lantern",,,,"Water Proof Camping Rechargable 360 Degree Bug Zapper Lantern"
medium,168867,"Number of Lights",FREE_TEXT,256525915865,SON-ZAPPER-MP-4BL,"ASR Outdoor 360 Rechargeable All-Weather Mosquito Trap Bug Zapper Portable LED Lantern",,,"1-3 | 4-6 | 7-12 | More Than 12","Water Proof Camping Rechargable 360 Degree Bug Zapper Lantern"
medium,168867,Voltage,FREE_TEXT,256525915865,SON-ZAPPER-MP-4BL,"ASR Outdoor 360 Rechargeable All-Weather Mosquito Trap Bug Zapper Portable LED Lantern",,,,"Water Proof Camping Rechargable 360 Degree Bug Zapper Lantern"
medium,177005,"Blade Length",FREE_TEXT,256525915779,4SN-BLACKKNIFESET-4PC,"Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle",,,"1 in | 2 in | 3 in | 4 in | 5 in | 6 in | 7 in | 8 in | 9 in | 10 in | 11 in | 12 in | 13 in","Universal Home 4-piece Black Kitchen Knife Set"
medium,177005,"California Prop 65 Warning",FREE_TEXT,256525915779,4SN-BLACKKNIFESET-4PC,"Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle",,,,"Universal Home 4-piece Black Kitchen Knife Set"
medium,177005,"Making Method",FREE_TEXT,256525915779,4SN-BLACKKNIFESET-4PC,"Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle",,,"Compressor | Hot Air | Oil","Universal Home 4-piece Black Kitchen Knife Set"
medium,177876,"California Prop 65 Warning",FREE_TEXT,256510048040,MCN-MGAAWRKWP25OZ-PARENT,"GEAR AID Aquaseal FD and Tenacious Tape Kit for Wader and Vinyl Repair, 0.25 oz",,,,"GEAR AID Aquaseal FD and Tenacious Tape Kit for Wader and Vinyl Repair, 0.25 oz"
medium,177876,"Country of Origin",SELECTION_ONLY,256510048040,MCN-MGAAWRKWP25OZ-PARENT,"GEAR AID Aquaseal FD and Tenacious Tape Kit for Wader and Vinyl Repair, 0.25 oz",,,"Afghanistan | Albania | Algeria | Andorra | Angola | Anguilla | Antigua and Barbuda | Argentina | Armenia | Aruba | Australia | Austria | Azerbaijan | Bahamas | Bahrain | Bangladesh | Barbados | Belarus | Belgium | Belize | Benin | Bermuda | Bhutan | Bolivia | Bosnia and Herzegovina | Botswana | ...","GEAR AID Aquaseal FD and Tenacious Tape Kit for Wader and Vinyl Repair, 0.25 oz"
medium,177876,Features,FREE_TEXT,256510048040,MCN-MGAAWRKWP25OZ-PARENT,"GEAR AID Aquaseal FD and Tenacious Tape Kit for Wader and Vinyl Repair, 0.25 oz",,,"Scent Control | Snakeproof | Thermal/Insulated | Uninsulated","GEAR AID Aquaseal FD and Tenacious Tape Kit for Wader and Vinyl Repair, 0.25 oz"
medium,177887,"For Gun Type",FREE_TEXT,256525915652,FLL-HNHSTBAT,"Flatline Ops Nylon Hanging Strap Bag Attachment Snap Hook (Tan)",,,"Handgun | Rifle | Shotgun","Flatline Ops Nylon Hanging Strap Bag Attachment Snap Hook (Tan)"
medium,177887,Sport/Activity,FREE_TEXT,256525915652,FLL-HNHSTBAT,"Flatline Ops Nylon Hanging Strap Bag Attachment Snap Hook (Tan)",,,"Hunting | Shooting","Flatline Ops Nylon Hanging Strap Bag Attachment Snap Hook (Tan)"
medium,177895,"California Prop 65 Warning",FREE_TEXT,256509144757,MCN-GATTMCFSTP-2PC-3X5-CLR-PARENT,"GEAR AID Tenacious Tape Flex Patches for Vinyl and Fabric Repair, Clear",,,,"GEAR AID Tenacious Tape Patches Vinyl, Fabric Repair, Clear, 3"" x 5"" Patches"
medium,177895,"California Prop 65 Warning",FREE_TEXT,256525915707,MCN-GATTMRPBAC-6PC-BLK,"GEAR AID Tenacious Tape Mini Patches to Repair Jackets, Tents and Rain Gear, Black, 1.5""x2.5""",,,,"Tenacious Tape Fabric Repair Mini Patches Outdoor Hiking - Black"
medium,177895,"Visible Logo",FREE_TEXT,256509144757,MCN-GATTMCFSTP-2PC-3X5-CLR-PARENT,"GEAR AID Tenacious Tape Flex Patches for Vinyl and Fabric Repair, Clear",,,"5.11 | 5 Eleven | Airborne | Don't Tread On Me | Glock | Heckler & Koch | Infidel | K9 | Made in USA | Molon Labe | Sig Sauer | Winchester","GEAR AID Tenacious Tape Patches Vinyl, Fabric Repair, Clear, 3"" x 5"" Patches"
medium,177895,"Visible Logo",FREE_TEXT,256525915707,MCN-GATTMRPBAC-6PC-BLK,"GEAR AID Tenacious Tape Mini Patches to Repair Jackets, Tents and Rain Gear, Black, 1.5""x2.5""",,,"5.11 | 5 Eleven | Airborne | Don't Tread On Me | Glock | Heckler & Koch | Infidel | K9 | Made in USA | Molon Labe | Sig Sauer | Winchester","Tenacious Tape Fabric Repair Mini Patches Outdoor Hiking - Black"
medium,177902,"California Prop 65 Warning",FREE_TEXT,256508244458,SON-AOSPRB100F-100F-BLCK,"Survival Multi-Purpose Paracord Rope Black - 100 ft",,,,"Survival Multi-Purpose Paracord Rope Black - 100 ft"
medium,177902,"California Prop 65 Warning",FREE_TEXT,256508244481,SON-AOSPRORT100FT-100FT-RFLCTVORNG,"Survival Multi-Purpose Paracord Rope Reflective Tracer Orange - 100ft",,,,"Survival Multi-Purpose Paracord Rope Reflective Tracer Orange - 100ft"
medium,177902,"California Prop 65 Warning",FREE_TEXT,256508250506,SON-AOSPROG100F-100F-ODGRN,"Survival Multi-Purpose Paracord Rope OD Green- 100 ft",,,,"Survival Multi-Purpose Paracord Rope OD Green- 100 ft"
medium,177911,"California Prop 65 Warning",FREE_TEXT,256249413299,MCN-CAMOFORM-EBAY2-PARENT,"GEAR AID Camo Form Self-Cling Reusable Camouflage Wrap 2” x 144”, Various Colors",,,,"GEAR AID Camo Form Self-Cling Reusable Camouflage Wrap 2"" x 144"", Various Colors"
medium,177911,"Item Weight",FREE_TEXT,256249413299,MCN-CAMOFORM-EBAY2-PARENT,"GEAR AID Camo Form Self-Cling Reusable Camouflage Wrap 2” x 144”, Various Colors",,,,"GEAR AID Camo Form Self-Cling Reusable Camouflage Wrap 2"" x 144"", Various Colors"
medium,178084,"Blade Length",FREE_TEXT,256525915747,SON-POCKETKNIFE-BLK,"ASR Outdoor Sleek EDC 7"" Folding Pocket Knife Drop Point Blade, Black",,,,"Folding Pocket Knife Drop Point Blade with Pouch"
medium,178084,"California Prop 65 Warning",FREE_TEXT,256525915747,SON-POCKETKNIFE-BLK,"ASR Outdoor Sleek EDC 7"" Folding Pocket Knife Drop Point Blade, Black",,,,"Folding Pocket Knife Drop Point Blade with Pouch"
medium,178960,"California Prop 65 Warning",FREE_TEXT,256509144739,SON-7SNFBT-STD-SLVR,"7 Inch Sapphire Nail File Home Manicure Pedicure Tool Beauty and Personal Care",,,,"Sapphire Nail File Manicure Pedicure Tool Beauty and Personal Care"
medium,178974,"California Prop 65 Warning",FREE_TEXT,254913999821,SON-7DCFFS6DG-6PC-7E-RD,"ToolTreaux 6 Piece Diamond Coated Flat File Set, Steel Files Assorted Grits 6pc",,,,"Diamond Coated Flat File Set 6 Different Grits 7"""
medium,178974,"California Prop 65 Warning",FREE_TEXT,256525915657,SON-TDFS-10PC-55L-SLVR,"Professional Quality Tapered Diamond File Assorted Grits 10 Piece Set",,,,"Professional Quality Tapered Diamond File Assorted Grits 10 Piece Set"
medium,178974,"California Prop 65 Warning",FREE_TEXT,256525915757,SON-WRRFSDE175MM-10PC-SML-SLVR,"ToolTreaux 10pc Double Ended Fine Cut Riffler File Set for Metal Jewelry Work",,,,"Wood Rasp Coarse Cut Riffler File Set Double Ended Bearing Steel 175mm 10pc"
medium,178974,Cut,FREE_TEXT,254913999821,SON-7DCFFS6DG-6PC-7E-RD,"ToolTreaux 6 Piece Diamond Coated Flat File Set, Steel Files Assorted Grits 6pc",,,"Curved-Cut | Double-Cut | Millenicut | Rasp-Cut | Shear-Cut | Single-Cut | Undercut","Diamond Coated Flat File Set 6 Different Grits 7"""
medium,178974,Cut,FREE_TEXT,256525915657,SON-TDFS-10PC-55L-SLVR,"Professional Quality Tapered Diamond File Assorted Grits 10 Piece Set",,,"Curved-Cut | Double-Cut | Millenicut | Rasp-Cut | Shear-Cut | Single-Cut | Undercut","Professional Quality Tapered Diamond File Assorted Grits 10 Piece Set"
medium,178983,"Blade Length",FREE_TEXT,256508244508,SON-AOTFSSMFOU23I-23-BLCK,"ASR Outdoor Tri Fold Steel Shovel Multi Functional Outdoor Use 23 Inch",,,"1 in | 2 in | 3 in | 4 in | 5 in | 6 in | 7 in | 8 in | 9 in | 10 in | 11 in | 12 in | 13 in | 14 in | 15 in | 16 in | 17 in | 18 in | 19 in | 20 in","Tri Fold Steel Shovel Multi Functional Outdoor Use 23 Inch"
medium,178983,"California Prop 65 Warning",FREE_TEXT,256508244508,SON-AOTFSSMFOU23I-23-BLCK,"ASR Outdoor Tri Fold Steel Shovel Multi Functional Outdoor Use 23 Inch",,,,"Tri Fold Steel Shovel Multi Functional Outdoor Use 23 Inch"
medium,178983,"Handle Size",FREE_TEXT,256508244508,SON-AOTFSSMFOU23I-23-BLCK,"ASR Outdoor Tri Fold Steel Shovel Multi Functional Outdoor Use 23 Inch",,,"2 in | 2.5 in | 3 in | 3.5 in | 4 in | 4.5 in | 5 in | 5.5 in | 6 in | 6.5 in | 7 in | 7.5 in | 8 in | 8.5 in | 9 in | 9.5 in | 10 in","Tri Fold Steel Shovel Multi Functional Outdoor Use 23 Inch"
medium,181040,Model,FREE_TEXT,257018082936,SON-AORUBZ500FR-11-BLCK,"ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook",,,"Aspectek HR292-1 | Bell + Howell 1986 | Bell + Howell 2344 | Bite Shield MKSEFK | Bite Shield RZ02C | BLACK+DECKER BDPC912 | BLACK+DECKER BDPC942 | BLACK+DECKER BDPC958 | BLACK+DECKER BDPC959 | BLACK+DECKER BDPC970 | Black Flag BZ-20 | Black Flag BZ-40DX | Flowtron BK15R | Flowtron BK40DK | Flowt...","ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook"
medium,181040,Power,FREE_TEXT,257018082936,SON-AORUBZ500FR-11-BLCK,"ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook",,,"1 W | 2 W | 3 W | 4 W | 5 W | 6 W | 7 W | 8 W | 9 W | 10 W | 10 W | 1 W | 2 W | 3 W | 4 W | 5 W | 6 W | 7 W | 8 W | 9 W","ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook"
medium,181040,Voltage,FREE_TEXT,257018082936,SON-AORUBZ500FR-11-BLCK,"ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook",,,"30 V | 40 V | 50 V | 60 V | 70 V | 80 V | 90 V | 100 V | 105 V | 115 V | 200 V | 205 V | 210 V | 215 V | 100 V | 105 V | 10 V | 110 V | 115 V | 120 V | 200 V | 205 V | 20 V | 210 V | 215 V | 220 V | 24 V | 30 V | 40 V | 50 V | 5 V | 60 V | 70 V | 80 V | 90 V","ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook"
medium,181040,"Year Manufactured",SELECTION_ONLY,257018082936,SON-AORUBZ500FR-11-BLCK,"ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook",,,"1970 | 1971 | 1972 | 1973 | 1974 | 1975 | 1976 | 1977 | 1978 | 1979 | 1980 | 1981 | 1982 | 1983 | 1984 | 1985 | 1986 | 1987 | 1988 | 1989 | 1990 | 1991 | 1992 | 1993 | 1994 | 1995 | 1996 | 1997 | 1998 | 1999 | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 201...","ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook"
medium,181042,"California Prop 65 Warning",FREE_TEXT,256525915827,SON-EXTEND-FLYSWATTER-ASSRT,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",,,,"Extendable Fly Swatter Durable Telescopic Pole Anti Slip"
medium,181042,"California Prop 65 Warning",FREE_TEXT,256525915851,SON-EXTEND-FLYSWATTER-RED,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",,,,"Extendable Fly Swatter - Durable Telescopic Pole-Anti Slip- Red"
medium,181042,Power,FREE_TEXT,256525915827,SON-EXTEND-FLYSWATTER-ASSRT,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",,,"1 W | 2 W | 3 W | 4 W | 5 W | 6 W | 7 W | 8 W | 9 W | 10 W | 10 W | 1 W | 2 W | 3 W | 4 W | 5 W | 6 W | 7 W | 8 W | 9 W","Extendable Fly Swatter Durable Telescopic Pole Anti Slip"
medium,181042,Power,FREE_TEXT,256525915851,SON-EXTEND-FLYSWATTER-RED,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",,,"1 W | 2 W | 3 W | 4 W | 5 W | 6 W | 7 W | 8 W | 9 W | 10 W | 10 W | 1 W | 2 W | 3 W | 4 W | 5 W | 6 W | 7 W | 8 W | 9 W","Extendable Fly Swatter - Durable Telescopic Pole-Anti Slip- Red"
medium,181042,"Power Source",FREE_TEXT,256525915851,SON-EXTEND-FLYSWATTER-RED,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",,,"Battery | Electric | Solar | USB","Extendable Fly Swatter - Durable Telescopic Pole-Anti Slip- Red"
medium,181042,Voltage,FREE_TEXT,256525915827,SON-EXTEND-FLYSWATTER-ASSRT,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",,,"30 V | 40 V | 50 V | 60 V | 70 V | 80 V | 90 V | 100 V | 105 V | 115 V | 200 V | 205 V | 210 V | 215 V | 100 V | 105 V | 10 V | 110 V | 115 V | 120 V | 200 V | 205 V | 20 V | 210 V | 215 V | 220 V | 24 V | 30 V | 40 V | 50 V | 5 V | 60 V | 70 V | 80 V | 90 V","Extendable Fly Swatter Durable Telescopic Pole Anti Slip"
medium,181042,Voltage,FREE_TEXT,256525915851,SON-EXTEND-FLYSWATTER-RED,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",,,"30 V | 40 V | 50 V | 60 V | 70 V | 80 V | 90 V | 100 V | 105 V | 115 V | 200 V | 205 V | 210 V | 215 V | 100 V | 105 V | 10 V | 110 V | 115 V | 120 V | 200 V | 205 V | 20 V | 210 V | 215 V | 220 V | 24 V | 30 V | 40 V | 50 V | 5 V | 60 V | 70 V | 80 V | 90 V","Extendable Fly Swatter - Durable Telescopic Pole-Anti Slip- Red"
medium,181042,"Year Manufactured",SELECTION_ONLY,256525915827,SON-EXTEND-FLYSWATTER-ASSRT,"ASR Outdoor Extendable Insect Bug Fly Swatter Durable Telescopic Pole Anti Slip",,,"1970 | 1971 | 1972 | 1973 | 1974 | 1975 | 1976 | 1977 | 1978 | 1979 | 1980 | 1981 | 1982 | 1983 | 1984 | 1985 | 1986 | 1987 | 1988 | 1989 | 1990 | 1991 | 1992 | 1993 | 1994 | 1995 | 1996 | 1997 | 1998 | 1999 | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 201...","Extendable Fly Swatter Durable Telescopic Pole Anti Slip"
