item_id,title,category_id,category_path,aspect_count,status
256495157311,"GEAR AID Tenacious Tape Repair for Tents and Vinyl, Clear Roll, 1.5""x 60""",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",10,OK
256462817220,"ASR Outdoor Riffled Rubber Sluice Box Matting. 27"" x 10""",26261,"Business & Industrial|Other Business & Industrial",7,OK
256462817259,"11 Function Credit Card Sized Multi-tool - 20 Pack",75236,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Multi-Tools",11,OK
256462817275,"Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (4 Pack)",46282,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Cutting Boards",12,OK
256462820576,"Jumbo Aluminum Utility Carabiner With Grip - Blue 7 Inch",13362,"Sporting Goods|Fitness, Running & Yoga|Other Fitness, Running & Yoga",8,OK
256462854889,"ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle",73522,"Collectibles|Knives, Swords & Blades|Collectible Fixed Blade Knives|Modern Fixed Blade|Factory Manufactured",10,OK
256462854948,"ASR Outdoor 12"" Pocket Sluice Box Gold Prospecting Fine Gold Recovery Equipment",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",5,OK
256462854977,"ASR Outdoor 13"" Inch Steel Serrated Digger Hand Trowel, Soil and Sod Cutter",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",4,OK
256496193766,"Gold Rush Prospecting Ergonomic 20oz Rock Pick Mining Hammer",20763,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Hammers & Mallets",22,OK
256201111293,"GEAR AID Revivex Durable Water Repellent Spray for Reproofing Jackets, 10.5 oz",310,"Sporting Goods|Other Sporting Goods",7,OK
256529646593,"GEAR AID Buri Drop Point Knife with Sheath, 3"" Blade, Orange/Black",75235,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Camping Knives",6,OK
256529104112,"GEAR AID Revivex Suede Protector, Water Repellent for Shoe, Boots, 4 fl oz",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,OK
256277420435,"Black 8 Inch Gold Mining Pan for Gold Prospecting 2 Riffle Types",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",4,OK
254735959828,"GEAR AID Aquaseal FD Flexible Repair Adhesive for Outdoor Gear and Vinyl, Clear",29574,"Sporting Goods|Water Sports|Wetsuits & Drysuits|Other Wetsuits & Drysuits",7,OK
254735968039,"GEAR AID Tenacious Tape Ripstop Nylon Repair Tape for Fabric and Vinyl, 3"" x 20""",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",13,OK
254735978393,"GEAR AID Aquaseal SR Shoe and Boot Repair Adhesive, Clear Glue, 1 oz",106124,"Clothing, Shoes & Accessories|Specialty|Clothing & Shoe Care|Shoe Care & Repair|Shoe Repair",5,OK
256500167211,"Camping Utensil Set Knife Fork Spoon",87133,"Sporting Goods|Camping & Hiking|Camping Cooking Supplies|Camping Cooking Utensils",13,OK
256329855168,"Blue 14 Inch Gold Mining Pan for Gold Prospecting 2 Riffle Types",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",3,OK
256468957823,"ASR Outdoor Survival Paracord Rope 100ft (10 Colors)",181413,"Sporting Goods|Camping & Hiking|Outdoor Survival Gear|Paracord & Paracord Supplies",8,OK
256470598809,"Gold Rush Gravity Trap Gold Pan High Impact Flexible Plastic - BLACK 14 inch",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",4,OK
256470598874,"Thin Clear Flexible Cutting Board Chopping Mat - 12"" x 15"" (4 Pack)",46282,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Cutting Boards",11,OK
256470598892,"Green 10"" Gold Rush Gravity Trap Gold Pan - High Impact Plastic Mining Tool",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",3,OK
256470598910,"Precious Metal Testing Stone for Gold Panning 2 Inch",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",3,OK
256470618737,"Zak Tool ZT55-C Tactical Key Ring Holder Connector Clip for Law Enforcement",52373,"Clothing, Shoes & Accessories|Men|Men's Accessories|Key Chains, Rings & Cases",13,OK
256470618745,"GEAR AID Tenacious Tape Reflective Patches for Jackets, Outdoor Gear, Silver",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",10,OK
257348082301,"ASR Tactical Full Tang Clip Point Blade Slim Kydex Sheath Hook Handle - Chrome",179793,"Sporting Goods|Boxing, Martial Arts & MMA|Martial Arts Weapons|Knives",9,OK
256504787666,"Unisex Razor Comb Home Hair Cut Thinning Trimming with Extra Blades",101915,"Health & Beauty|Salon & Spa Equipment|Scissors & Shears",12,OK
256249413299,"GEAR AID Camo Form Self-Cling Reusable Camouflage Wrap 2"" x 144"", Various Colors",177911,"Sporting Goods|Hunting|Blinds & Tree Stands|Camouflage Materials",10,OK
256508244300,"Razor Knife Blade Refill Pack Replacement Blades for 8828 Hobby Knife 10pc",39057,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Knives & Blades",11,OK
256508244301,"Foam Kneeling Pad and Hand Trowel Shovel Outdoor Home Garden Combo Set",75669,"Home & Garden|Yard, Garden & Outdoor Living|Garden Clothing & Protective Gear|Garden Kneelers, Cushions & Seats",14,OK
256508244302,"Universal Fit Safety Vest High Visibility Lime Green Reflective",88433,"Everything Else|Every Other Thing",4,OK
256508244303,"GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 1 Gallon",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",8,OK
256508244305,"Double Ended Stainless Steel Spatula",185171,"Business & Industrial|Healthcare, Lab & Dental|Handpieces & Instruments|Other Handpieces & Instruments",7,OK
256508244309,"Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL",40587,"Home & Garden|Bath|Bathroom Accessories|Towels & Washcloths",10,OK
256508244319,"ToolTreaux 2 Inch Metal Spring Heavy Duty Clamps Set Rubber Tipped Grip 6pc",20761,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Clamps & Vises",13,OK
256508244326,"ASR Outdoor 6mm Sling Shot Ball Bearings Steel 50 Piece Set",117141,"Sporting Goods|Outdoor Sports|Air Guns & Slingshots|Slingshots",11,OK
256508244327,"Wood Burning Wood Working and Assorted Soldering Tips Stencil Set Crafting 28pc",46413,"Home & Garden|Tools & Workshop Equipment|Power Tools|Welding & Soldering Tools",9,OK
256508244336,"Two Sided Knife Sharpener Sharpening Stone 8""",43220,"Collectibles|Knives, Swords & Blades|Blade Parts, Supplies & Accs|Blade Sharpeners & Stones",3,OK
256508244342,"Universal Tool Stainless Steel Tweezer Set Assorted Tips Precision Tools - 4pc",122718,"Crafts|Multi-Purpose Craft Supplies|Crafting Tools|Craft Tweezers",8,OK
256508244345,"100-Pack 12 Inch White Zip Ties, 4MM Universal Utility Cable Management",57007,"Business & Industrial|Fasteners & Hardware|Clamps, Ties & Cords|Cable Ties",14,OK
256508244347,"Heavy Duty AA Steadfast Batteries - 12 Pack",50602,"Consumer Electronics|Multipurpose Batteries & Power|Single Use Batteries",6,OK
256508244348,"Disposable Towels Compact Compressed Biodegradable and Unscented - 12 Pack",29509,"Home & Garden|Household Supplies & Cleaning|Cleaning Tools|Cleaning Towels & Cloths",14,OK
256508244356,"Emergency Sleeping Bag Mylar Insulated Heat Light Weight 84x36 Inch",87100,"Sporting Goods|Camping & Hiking|Outdoor Sleeping Gear|Sleeping Bags",16,OK
256508244360,"Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch (6 Pack)",46282,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Cutting Boards",15,OK
256508244362,"ASR Outdoor Brass Body Nickel Plated Pull Apart Key Ring Travel Accessory",52373,"Clothing, Shoes & Accessories|Men|Men's Accessories|Key Chains, Rings & Cases",12,OK
256508244367,"SE Paper Trimmer 12 Inch Cutting Board Magnetic with Grid Guide Base",183235,"Crafts|Scrapbooking & Paper Crafts|Scrapbooking|Scrapbooking Tools|Paper Trimmers",7,OK
256508244370,"8 Pc Template Stencil Set Drawing Arts and Crafts Ovals Circles Squares",183100,"Crafts|Art Supplies|Painting Supplies|Painting Tools & Accessories|Painting Stencils",8,OK
256508244371,"6 Pack Portable Outdoor Camping Survival Wire Hand Saw With Two 35 cm Blades",75237,"Sporting Goods|Camping & Hiking|Camping Knives & Tools|Camping Saws",12,OK
256508244379,"BBQ Grill Mat Non-Stick Heavy Duty Outdoor Patio Eating and Cooking Tools - 2Pk",20725,"Home & Garden|Yard, Garden & Outdoor Living|Outdoor Heating, Cooking & Eating|Barbecue Tools",13,OK
256508244380,"2-Pack Credit Card Magnifier Reading Cheaters- 2x Magnification",39478,"Coins & Paper Money|Publications & Supplies|Magnifiers & Loupes",3,OK
256508244384,"Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 10 Holes per Sq Inch",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",4,OK
256508244390,"Outdoor Camping Dry Sack 40L Waterproof Bag, 9 Inch Diameter Around",29576,"Sporting Goods|Water Sports|Scuba & Snorkeling|Gear Bags",5,OK
256508244391,"Medical Lightweight Diagnostic Non Chill Single Head Stethoscope 30in Universal",183080,"Crafts|Art Supplies|Collage Supplies",6,OK
256508244394,"ToolTreaux Straight Blade Stainless Steel Stork Embroidery Scissors - 3.5 Inch",183191,"Crafts|Needlecrafts & Yarn|Embroidery & Cross Stitch|Hand Embroidery Tools & Accs|Embroidery Scissors",11,OK
256508244395,"ASR Outdoor 6"" Inch Mini Gold Panning Classifier Sift 100 Holes per Square Inch",15913,"Collectibles|Science & Medicine (1930-Now)|Mining|Equipment",6,OK
256508244398,"Zak Tool Universal Handcuff Key Pocket Pen Security Device ZT-14, Black",39665,"Collectibles|Historical Memorabilia|Police|Handcuffs & Keys",5,OK
