numeric_id,gid,handle,title,status,vendor,product_type,category,seo_title,seo_desc,seo_desc_len,body_len,tags_count,image_alt,url,missing_seo_description,seo_too_short,seo_too_long,missing_category,missing_product_type,thin_body,missing_vendor,missing_image,missing_image_alt,priority
8571177402668,gid://shopify/Product/8571177402668,3-in-1-black-trifold-steel-multipurpose-serrated-shovel-pick-and-saw-with-storage-case-22-inch,"3 in 1 Black Trifold Steel Multipurpose Serrated Shovel Pick and Saw with Storage Case, 22 Inch",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods",,,0,926,12,"black trifold steel serrated shovel pick axe",https://asroutdoor.com/products/3-in-1-black-trifold-steel-multipurpose-serrated-shovel-pick-and-saw-with-storage-case-22-inch,1,0,0,0,0,0,0,0,0,3
8571261387052,gid://shopify/Product/8571261387052,hrc-steel-shovel-with-knurled-wooden-handle-gold-prospecting-equipment-28-25-inch,"HRC Steel Shovel with Knurled Wooden Handle Gold Prospecting Equipment, 28.25 Inch",ACTIVE,"ASR Outdoor","Gold Panning","Home & Garden > Lawn & Garden > Gardening > Gardening Tools > Shovels & Spades > Shovels",,,0,1903,9,"A black steel shovel with a knurled wooden handle, suitable for gold prospecting and gardening.",https://asroutdoor.com/products/hrc-steel-shovel-with-knurled-wooden-handle-gold-prospecting-equipment-28-25-inch,1,0,0,0,0,0,0,0,0,3
8571326300460,gid://shopify/Product/8571326300460,magnifying-tweezer-and-glass-collection-vials-set-gold-panning-accessories-5pc,"Magnifying Tweezer and Glass Collection Vials Set Gold Panning Accessories, 5pc",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods",,,0,849,11,"A set of gold panning accessories including a pair of magnifying tweezers and four glass collection vials with screw tops.",https://asroutdoor.com/products/magnifying-tweezer-and-glass-collection-vials-set-gold-panning-accessories-5pc,1,0,0,0,0,0,0,0,0,3
8571407565100,gid://shopify/Product/8571407565100,3-in-1-black-mini-folding-serrated-edge-shovel-pick-and-saw-gold-prospecting-equipment-16-inches,"3 in 1 Black Mini Folding Serrated Edge Shovel Pick and Saw Gold Prospecting Equipment, 16 Inches",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods",,,0,874,14,"A black mini folding shovel with serrated edge and pick, extended and folded, with a rubber handle.",https://asroutdoor.com/products/3-in-1-black-mini-folding-serrated-edge-shovel-pick-and-saw-gold-prospecting-equipment-16-inches,1,0,0,0,0,0,0,0,0,3
8644958716204,gid://shopify/Product/8644958716204,19pc-complete-fine-gold-recovery-kit-gold-prospecting-equipment-with-mini-funnel,"19pc Complete Fine Gold Recovery Kit Gold Prospecting Equipment with Mini Funnel",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods",,,0,2107,17,"gold panning recovery kit with snifter bottles magnets glass vials gold scale",https://asroutdoor.com/products/19pc-complete-fine-gold-recovery-kit-gold-prospecting-equipment-with-mini-funnel,1,0,0,0,0,0,0,0,0,3
8791674552620,gid://shopify/Product/8791674552620,14pc-portable-gold-panning-kit-with-stackable-sifter-and-drawstring-backpack-gold-prospecting-equipment,"14pc Portable Gold Panning Kit with Stackable Plastic Sifting Screens, Drawstring Backpack and Gold Prospecting Equipment (3 Sizes)",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods",,,0,2738,10,"ASR Outdoor 14pc gold panning kit black drawstring bag, and bottles on a white background.",https://asroutdoor.com/products/14pc-portable-gold-panning-kit-with-stackable-sifter-and-drawstring-backpack-gold-prospecting-equipment,1,0,0,0,0,0,0,0,0,3
8791693558060,gid://shopify/Product/8791693558060,1-2-inch-mesh-plastic-stackable-classifier-sifting-screen-gold-prospecting-equipment-green,"Heavy Duty Stackable Plastic Sifting Screens Gold Prospecting Equipment Rock Hounding (3 Sizes)",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods",,,0,1900,7,"deep stack classifiers heavy duty plastic for sifting dirt and rock",https://asroutdoor.com/products/1-2-inch-mesh-plastic-stackable-classifier-sifting-screen-gold-prospecting-equipment-green,1,0,0,0,0,0,0,0,0,3
8875920785708,gid://shopify/Product/8875920785708,asr-outdoor-x-bobby-bo-assorted-paydirt-bags,"ASR Outdoor and Pan for Gold with Bobby Bo Guaranteed Gold Paydirt Bags (3oz, 1LB, 3LB, 10LB)",ACTIVE,"ASR Outdoor","Gold Panning","Business & Industrial > Mining & Quarrying > Mining & Quarrying Supplies",,,0,1451,19,"A sealed black paydirt bag with a gold label featuring text and an illustration of a person pan fishing for gold.",https://asroutdoor.com/products/asr-outdoor-x-bobby-bo-assorted-paydirt-bags,1,0,0,0,0,0,0,0,0,3
8919461888300,gid://shopify/Product/8919461888300,13pc-geology-rock-hounding-kit-with-mining-tools-and-deluxe-carry-bag,"21pc Geology Rock Hounding Kit with Mining Tools and Deluxe Carry Bag",ACTIVE,"ASR Outdoor","Rock Hounding","Sporting Goods",,,0,1277,9,"21 piece rock hounding kit with tool bag basic tools for geology kit",https://asroutdoor.com/products/13pc-geology-rock-hounding-kit-with-mining-tools-and-deluxe-carry-bag,1,0,0,0,0,0,0,0,0,3
8919490330924,gid://shopify/Product/8919490330924,13-pocket-musette-carry-shoulder-bag-for-rock-hounding,"13 Pocket Musette Shoulder Tool Bag for Rock Hounding or Metal Detecting",ACTIVE,"ASR Outdoor","Rock Hounding","Hardware > Hardware Accessories > Tool Storage & Organization > Tool Bags",,,0,2891,9,"large shoulder bag for outdoor use rock hounding bag with 13 pockets store cool rocks",https://asroutdoor.com/products/13-pocket-musette-carry-shoulder-bag-for-rock-hounding,1,0,0,0,0,0,0,0,0,3
8992586793260,gid://shopify/Product/8992586793260,half-inch-plastic-sifting-screen-classifier-4-holes-per-square-inch,"Stackable 1/4"" Classifier Sifting Screen Gold Prospecting Equipment",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods",,,0,1514,11,"1/2inch gold prospecting classifier heavy duty plastic",https://asroutdoor.com/products/half-inch-plastic-sifting-screen-classifier-4-holes-per-square-inch,1,0,0,0,0,0,0,0,0,3
9025218904364,gid://shopify/Product/9025218904364,19pc-metal-detector-accessories-kit-with-musette-style-field-tool-bag,"19pc Metal Detector Accessories Kit with Musette Style Field Tool Bag",ACTIVE,"ASR Outdoor","Metal Detecting","Sporting Goods",,,0,3128,10,"Metal detecting tool kit with backpack or yellow satchel",https://asroutdoor.com/products/19pc-metal-detector-accessories-kit-with-musette-style-field-tool-bag,1,0,0,0,0,0,0,0,0,3
9082933772588,gid://shopify/Product/9082933772588,13-inch-serrated-edge-digger-versatile-hand-trowel-for-breaking-up-hard-ground,"13 Inch Serrated Edge Digger, Versatile Hand Trowel for Breaking up Hard Ground",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods",,,0,2114,14,"A 13 inch serrated edge digger with a black nylon sheath and a bright orange ergonomic handle.",https://asroutdoor.com/products/13-inch-serrated-edge-digger-versatile-hand-trowel-for-breaking-up-hard-ground,1,0,0,0,0,0,0,0,0,3
9082999210284,gid://shopify/Product/9082999210284,11-inch-pin-pointer-metal-detecting-hand-trowel-shovel-with-depth-markers-2-colors,"11 Inch Pin Pointer Metal Detecting Hand Trowel Shovel with Depth Markers (2 Colors)",ACTIVE,"ASR Outdoor","Metal Detecting","Sporting Goods",,,0,1515,6,"A black metal detecting hand trowel with a rubber thumb grip and depth markers embossed on the face.",https://asroutdoor.com/products/11-inch-pin-pointer-metal-detecting-hand-trowel-shovel-with-depth-markers-2-colors,1,0,0,0,0,0,0,0,0,3
9147226489132,gid://shopify/Product/9147226489132,asr-outdoor-10l-collapsible-bucket-and-stand-gold-prospecting-equipment-6pc,"ASR Outdoor 10L Collapsible Bucket and Stand Gold Prospecting Equipment, 6pc",ACTIVE,"ASR Outdoor","Gold Panning",Uncategorized,,,0,1827,4,"collapsible rubber bucket for outdoor collection of fish, water, or gold panning",https://asroutdoor.com/products/asr-outdoor-10l-collapsible-bucket-and-stand-gold-prospecting-equipment-6pc,1,0,0,0,0,0,0,0,0,3
9147232583980,gid://shopify/Product/9147232583980,asr-outdoor-1-4-classifier-screen-set-with-10l-collapsible-bucket-gold-panning-kit,"Classifier Screen with 10L Collapsible Silicone Bucket Gold Prospecting Equipment",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods",,,0,2413,5,"bucket sifting pan fits classifiers for gold prospecting",https://asroutdoor.com/products/asr-outdoor-1-4-classifier-screen-set-with-10l-collapsible-bucket-gold-panning-kit,1,0,0,0,0,0,0,0,0,3
9411548447020,gid://shopify/Product/9411548447020,3pc-heavy-duty-cold-steel-chisel-set-rock-hounding-equipment,"3pc Heavy Duty Cold Steel Chisel Set Rock Hounding Equipment",ACTIVE,"ASR Outdoor","Rock Hounding","Hardware > Tools > Carving Chisels & Gouges > Straight Chisels",,,0,1163,11,"Three different sized chisels with beige handles and steel heads, labeled with 'ASR Outdoor'.",https://asroutdoor.com/products/3pc-heavy-duty-cold-steel-chisel-set-rock-hounding-equipment,1,0,0,0,0,0,0,0,0,3
9511347683628,gid://shopify/Product/9511347683628,10-in-1-compact-survival-kit-camping-hiking-gear-emergency-supplies-green,"10 in 1 Compact Survival Device Camping Hiking Gear Emergency Supplies, Green",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools",,,0,1340,8,"10 in 1 Compact Survival Kit Camping Hiking Gear Emergency Supplies, Green",https://asroutdoor.com/products/10-in-1-compact-survival-kit-camping-hiking-gear-emergency-supplies-green,1,0,0,0,0,0,0,0,0,3
9511352959276,gid://shopify/Product/9511352959276,4pk-aluminum-screw-in-tent-stakes-9-inch,"4pk Aluminum Screw in Tent Stakes, 9 Inch",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Tent Accessories > Tent Poles & Stakes > Tent Poles",,,0,1190,7,"4pk Aluminum Screw in Tent Stakes, 9 Inch",https://asroutdoor.com/products/4pk-aluminum-screw-in-tent-stakes-9-inch,1,0,0,0,0,0,0,0,0,3
9511355318572,gid://shopify/Product/9511355318572,2pk-zipper-pull-mini-compass,"2pk Lightweight Zipper Pull Mini Compass Hiking Camping Gear, Black",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Navigational Compasses",,,0,1201,9,"mini zipper compasses",https://asroutdoor.com/products/2pk-zipper-pull-mini-compass,1,0,0,0,0,0,0,0,0,3
9511356694828,gid://shopify/Product/9511356694828,3pc-collapsible-camping-lantern-assorted-colors,"3pc Collapsible Camping Lantern, Assorted Colors",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Lights & Lanterns",,,0,1329,6,"3pc Collapsible Camping Lantern, Assorted Colors",https://asroutdoor.com/products/3pc-collapsible-camping-lantern-assorted-colors,1,0,0,0,0,0,0,0,0,3
9511359676716,gid://shopify/Product/9511359676716,hanging-camping-lantern-battery-operated-led,"Hanging Camping Lantern Battery Operated LED",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Lights & Lanterns",,,0,1455,7,"Hanging Camping Lantern Battery Operated LED",https://asroutdoor.com/products/hanging-camping-lantern-battery-operated-led,1,0,0,0,0,0,0,0,0,3
9511362527532,gid://shopify/Product/9511362527532,36-hour-camping-survival-candle-in-portable-box-3-wick,"36 Hour Camping Survival Candle in Portable Box, 3 Wick",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Lights & Lanterns",,,0,1507,7,"36 Hour Camping Survival Candle in Portable Box, 3 Wick",https://asroutdoor.com/products/36-hour-camping-survival-candle-in-portable-box-3-wick,1,0,0,0,0,0,0,0,0,3
9511368261932,gid://shopify/Product/9511368261932,6-in-1-camping-kitchen-multi-tool-with-carrying-case-and-bottle-opener,"6 in 1 Camping Kitchen Multi-Tool with Carrying Case and Bottle Opener",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Cookware & Dinnerware > Camping Utensils",,,0,865,9,"6 in 1 Camping Kitchen Multi-Tool with Carrying Case and Bottle Opener",https://asroutdoor.com/products/6-in-1-camping-kitchen-multi-tool-with-carrying-case-and-bottle-opener,1,0,0,0,0,0,0,0,0,3
9512943649068,gid://shopify/Product/9512943649068,55pc-compact-travel-first-aid-kit-in-resealable-bag,"55pc Compact Travel First Aid Kit in Resealable Bag",ACTIVE,"ASR Outdoor",Survival/Camping,"Animals & Pet Supplies > Pet Supplies > Pet First Aid & Emergency Kits > Travel First Aid Kits",,,0,879,6,"55 piece travel first aid kit for emergency injuries",https://asroutdoor.com/products/55pc-compact-travel-first-aid-kit-in-resealable-bag,1,0,0,0,0,0,0,0,0,3
9512958918956,gid://shopify/Product/9512958918956,3pc-reusable-camping-cutlery-plastic-utensils-set,"3pc Reusable Camping Cutlery Plastic Utensils Set",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Cookware & Dinnerware > Camping Plates",,,0,1205,5,"re usable reusable camping cutlery plastic utensils",https://asroutdoor.com/products/3pc-reusable-camping-cutlery-plastic-utensils-set,1,0,0,0,0,0,0,0,0,3
9512966947116,gid://shopify/Product/9512966947116,3-in-1-waterproof-match-stick-storage-container-with-fire-starter-and-signal-mirror,"3-in-1 Waterproof Match Container – Fire Starter Flint, Signal Mirror & Dry Storage Capsule (2 Colors)",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools",,,0,1478,9,"waterproof match stick storage container",https://asroutdoor.com/products/3-in-1-waterproof-match-stick-storage-container-with-fire-starter-and-signal-mirror,1,0,0,0,0,0,0,0,0,3
9512996602156,gid://shopify/Product/9512996602156,insulated-stainless-steel-coffee-mug-with-travel-splash-guard-lid-7-4oz,"Insulated Stainless Steel Coffee Mug with Travel Splash Guard Lid, 7.4oz",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Cookware & Dinnerware > Camping Cups",,,0,375,7,"insulated coffee mug for travel with splash guard lid",https://asroutdoor.com/products/insulated-stainless-steel-coffee-mug-with-travel-splash-guard-lid-7-4oz,1,0,0,0,0,0,0,0,0,3
9513002959148,gid://shopify/Product/9513002959148,3pc-camping-utensil-set-military-ration-mre,"Stainless Steel Camping Utensil Set - Clip Together Knife Fork Spoon with Can Opener",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Cookware & Dinnerware > Camping Utensils",,,0,1708,6,"3 piece camping utencil multitool for camping dinners",https://asroutdoor.com/products/3pc-camping-utensil-set-military-ration-mre,1,0,0,0,0,0,0,0,0,3
9513041494316,gid://shopify/Product/9513041494316,5-gallon-bucket-portable-toilet-seat-with-lid,"5 Gallon Bucket Portable Toilet Seat",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Portable Toilets & Showers > Portable Toilets & Urination Devices > Portable Camping Toilets",,,0,1245,6,"traveling, camping or anywhere else where you need a portable toilet seat for a 5 gallon bucket",https://asroutdoor.com/products/5-gallon-bucket-portable-toilet-seat-with-lid,1,0,0,0,0,0,0,0,0,3
9513065218348,gid://shopify/Product/9513065218348,3-in-1-flint-fire-starter-whistle-black,"3 in 1 Flint Fire Starter Whistle - Black",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking",,,0,562,10,"3 in 1 flint and steel starter pack with whistle",https://asroutdoor.com/products/3-in-1-flint-fire-starter-whistle-black,1,0,0,0,0,0,0,0,0,3
9513115287852,gid://shopify/Product/9513115287852,fire-stick-starter-survival-tool-with-keychain-and-compass,"Fire Stick Starter Survival Tool with Keychain and Compass",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools",,,0,1188,8,"gasoline firestarter soaked in gas easy to use fire starter",https://asroutdoor.com/products/fire-stick-starter-survival-tool-with-keychain-and-compass,1,0,0,0,0,0,0,0,0,3
9513170108716,gid://shopify/Product/9513170108716,water-resistant-slow-burning-tinder-sticks-12-pack,"12pk Water Resistant Non Toxic Slow Burning Tinder Sticks Camping Gear",ACTIVE,"ASR Outdoor",Survival/Camping,"Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Portable Cooking Stove Accessories > Fire Starters",,,0,632,7,"slow burning tinder sticks long lasting",https://asroutdoor.com/products/water-resistant-slow-burning-tinder-sticks-12-pack,1,0,0,0,0,0,0,0,0,3
9513182429484,gid://shopify/Product/9513182429484,3-in-1-hiking-camping-survival-multi-tool-fire-starter-pocket-knife,"3 in 1 Hiking Camping Survival Multi Tool Fire Starter Pocket Knife",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools",,,0,1530,12,"3 in 1 camping survival multitool that has a fire starter and knife",https://asroutdoor.com/products/3-in-1-hiking-camping-survival-multi-tool-fire-starter-pocket-knife,1,0,0,0,0,0,0,0,0,3
9513197666604,gid://shopify/Product/9513197666604,38pc-compact-survival-kit-in-illuminated-dry-box,"38pc Compact Survival Kit in Illuminated Dry Box",ACTIVE,"ASR Outdoor",Survival/Camping,"Home & Garden > Emergency Preparedness > Emergency Tools & Kits",,,0,1054,14,"An array of emergency preparedness items including a black illuminated dry box, a flashlight, a mini compass, a fire starter, a pocket knife, a first aid kit in a resealable bag, and various other survival tools.",https://asroutdoor.com/products/38pc-compact-survival-kit-in-illuminated-dry-box,1,0,0,0,0,0,0,0,0,3
9513212182828,gid://shopify/Product/9513212182828,stainless-steel-multi-tool-edc-utility-17-function-pocket-knife-with-carry-pouch,"14 in 1 Stainless Steel ECD Utility Multitool Pocket Knife with Carry Pouch",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools",,,0,1122,9,"17 tools in one pocket knife multitool saw scissors bottle opener screwdriver philips",https://asroutdoor.com/products/stainless-steel-multi-tool-edc-utility-17-function-pocket-knife-with-carry-pouch,1,0,0,0,0,0,0,0,0,3
9516221989164,gid://shopify/Product/9516221989164,full-tang-tanto-survival-knife-with-fire-starter-7-inch-serrated-spine-black-and-green,"Full Tang Tanto Survival Knife with Fire Starter, 7 inch, Serrated Spine, Black and Green",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools > Hunting & Survival Knives",,,0,805,9,"Small paracord blade with fire starter flint survival knife",https://asroutdoor.com/products/full-tang-tanto-survival-knife-with-fire-starter-7-inch-serrated-spine-black-and-green,1,0,0,0,0,0,0,0,0,3
9516229722412,gid://shopify/Product/9516229722412,solid-titanium-ice-pick-9-25,"Solid Titanium Ice Pick, 9.25""",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation",,,0,664,7,"titanium ice pick for climbing ice sculping or tundra rock climbing",https://asroutdoor.com/products/solid-titanium-ice-pick-9-25,1,0,0,0,0,0,0,0,0,3
9516247875884,gid://shopify/Product/9516247875884,11-inch-full-tang-hunting-guthook-knife-for-fishing-cleaning-fixed-blade,"11 Inch Stainless Steel Full Tang Fixed Blade Knife with Guthook for Fishing or Hunting",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools > Hunting & Survival Knives",,,0,226,8,"11 inch hunting guthook knife for fileting fish",,1,0,0,0,0,0,0,0,0,3
9516314722604,gid://shopify/Product/9516314722604,micro-edc-ceramic-striker-survival-fire-starter-create-sparks,"Micro EDC Ceramic Striker Survival Gear Fire Starter (2 Colors)",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools",,,0,1922,8,"Micro EDC Ceramic Striker Survival Fire Starter - Create Sparks",https://asroutdoor.com/products/micro-edc-ceramic-striker-survival-fire-starter-create-sparks,1,0,0,0,0,0,0,0,0,3
9516340969772,gid://shopify/Product/9516340969772,10pk-hand-warmers-10-hour-protection-for-camping-skiiing-outdoors,"10pk Hand Warmers, 10 Hour Protection for Camping, Skiiing, Outdoors",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Chemical Hand Warmers",,,0,819,7,"10 pack of hand warmers for outdoor use and staying warm",https://asroutdoor.com/products/10pk-hand-warmers-10-hour-protection-for-camping-skiiing-outdoors,1,0,0,0,0,0,0,0,0,3
9516375277868,gid://shopify/Product/9516375277868,5-inch-portable-aluminum-waterproof-edc-storage-containers-with-carabiner-clip-2-colors,"Jumbo Aluminum Waterproof EDC Storage Containers with Carabiner Clip (2 Colors)",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools",,,0,1081,6,"Waterproof aluminum storage containers that fit on your keychain",https://asroutdoor.com/products/5-inch-portable-aluminum-waterproof-edc-storage-containers-with-carabiner-clip-2-colors,1,0,0,0,0,0,0,0,0,3
9516412109100,gid://shopify/Product/9516412109100,paracord-bundle-100-feet-x-15-inch-7-strand,"100FT 7-Strand Nylon Paracord Parachute Cord",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking",,,0,1118,3,"100ft paracord bundle camping survival or strong rope",https://asroutdoor.com/products/paracord-bundle-100-feet-x-15-inch-7-strand,1,0,0,0,0,0,0,0,0,3
9516421677356,gid://shopify/Product/9516421677356,9-inch-aircraft-grade-aluminum-camping-stakes-tent-pegs,"9 Inch Aircraft Grade Aluminum Camping Stakes Tent Pegs",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Tent Accessories > Tent Poles & Stakes > Tent Stakes",,,0,983,5,"military grade alumninum camping stakes to drill down your tent or canopy",https://asroutdoor.com/products/9-inch-aircraft-grade-aluminum-camping-stakes-tent-pegs,1,0,0,0,0,0,0,0,0,3
9516465619244,gid://shopify/Product/9516465619244,southwest-navajo-style-mens-socks-1-pair-assorted-colors-one-size-fits-most,"Southwest Navajo Style Mens Socks, 1 Pair, Assorted Colors, One Size Fits Most",ACTIVE,"ASR Outdoor",Survival/Camping,"Apparel & Accessories > Clothing > Socks",,,0,728,1,"mens socks vivid color pattern novajo style",https://asroutdoor.com/products/southwest-navajo-style-mens-socks-1-pair-assorted-colors-one-size-fits-most,1,0,0,0,0,0,0,0,0,3
9516520374572,gid://shopify/Product/9516520374572,15l-green-waterproof-dry-sack-gusseted-bottom-ripstop-nylon-bag,"Lightweight Waterproof Dry Sack Bags with Roll Top (3 Sizes, 3 Colors)",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools",,,0,2471,10,"natural green waterproof nylon bag store items that need to be dry when traveling",https://asroutdoor.com/products/15l-green-waterproof-dry-sack-gusseted-bottom-ripstop-nylon-bag,1,0,0,0,0,0,0,0,0,3
9636602347820,gid://shopify/Product/9636602347820,12pc-break-your-own-geodes-kit-with-sledge-hammer-and-safety-goggles-assorted-size-geodes,"12pc Break Your Own Geodes Kit with Sledge Hammer and Safety Goggles (Assorted Size Geodes)",ACTIVE,"ASR Outdoor","Rock Hounding","Toys & Games > Toys > Educational Toys > Science & Exploration Sets",,,0,1750,7,"break your own geodes kit buy authentic geodes natural geode kit",https://asroutdoor.com/products/12pc-break-your-own-geodes-kit-with-sledge-hammer-and-safety-goggles-assorted-size-geodes,1,0,0,0,0,0,0,0,0,3
9657604243756,gid://shopify/Product/9657604243756,5lb-genuine-tumbled-rocks-and-gemstone-paydirt-geology-science-kit-14pc,"5lb Genuine Tumbled Rocks and Rough Gemstone Paydirt Kits, 14pc (2 Styles)",ACTIVE,"ASR Outdoor","Rock Hounding","Toys & Games > Toys > Educational Toys > Science & Exploration Sets",,,0,1658,7,"Geode and Gemstone Paydirt Kit cool rocks for kids set",https://asroutdoor.com/products/5lb-genuine-tumbled-rocks-and-gemstone-paydirt-geology-science-kit-14pc,1,0,0,0,0,0,0,0,0,3
9712716906796,gid://shopify/Product/9712716906796,black-water-resistant-collapsible-backpack-camping-hiking-travel-bag,"Black Water Resistant Collapsible Backpack Camping Hiking Travel Bag",ACTIVE,"ASR Outdoor",Survival/Camping,"Luggage & Bags > Backpacks > Hiking Backpacks",,,0,1114,8,"collapsible all black backpack transforms from as small as a pencil pouch to a medium sized backpack",https://asroutdoor.com/products/black-water-resistant-collapsible-backpack-camping-hiking-travel-bag,1,0,0,0,0,0,0,0,0,3
9833202319660,gid://shopify/Product/9833202319660,asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,"Genuine Gemstone Paydirt Bags Rock Collecting (12 Rock Types)",ACTIVE,"ASR Outdoor","Rock Hounding","Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils > Gemstones",,,0,1167,20,"buy unique gemstones in bulk for sale amethyst flourite pyrite moonstone tigers eye rose quartz smoky quartz",https://asroutdoor.com/products/asr-outdoor-5lb-cocada-pyrite-gemstone-paydirt-bag-gold-panning-kit,1,0,0,0,0,0,0,0,0,3
9840455614764,gid://shopify/Product/9840455614764,asr-outdoor-11-inch-heavy-duty-single-riffle-gold-pans-made-in-usa-three-colors,"11 Inch Heavy Duty Single Riffle Gold Pans Made in USA (Three Colors)",ACTIVE,"ASR Outdoor","Gold Panning","Sporting Goods > Outdoor Recreation",,,0,1438,20,"Made in the USA 11 inch single riffle finishing gold pans",https://asroutdoor.com/products/asr-outdoor-11-inch-heavy-duty-single-riffle-gold-pans-made-in-usa-three-colors,1,0,0,0,0,0,0,0,0,3
9860245946668,gid://shopify/Product/9860245946668,9-inch-440-stainless-steel-recurve-full-tang-fixed-blade-knife-with-sheath-4-25-inch-blade,"9 Inch 440 Stainless Steel Recurve Full Tang Fixed Blade Knife with Sheath (4.25 Inch Blade)",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools > Hunting & Survival Knives",,,0,1601,19,"unique recurve blade knife full tang product photo",https://asroutdoor.com/products/9-inch-440-stainless-steel-recurve-full-tang-fixed-blade-knife-with-sheath-4-25-inch-blade,1,0,0,0,0,0,0,0,0,3
9860432789804,gid://shopify/Product/9860432789804,matte-black-curved-hawkbill-full-tang-fixed-blade-knife-with-sheath-and-lanyard-7-inch,"7 Inch Matte Black Curved Hawkbill Full Tang Fixed Blade Knife with Sheath and Lanyard (3.25 Inch Blade)",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools > Hunting & Survival Knives",,,0,1944,28,"Hawkbill karambit knife with a curved blade 3 inch blade",https://asroutdoor.com/products/matte-black-curved-hawkbill-full-tang-fixed-blade-knife-with-sheath-and-lanyard-7-inch,1,0,0,0,0,0,0,0,0,3
9878688170284,gid://shopify/Product/9878688170284,asr-outdoor-8-5-inch-full-tang-fixed-blade-survival-and-hunting-tanto-knife-with-sheath-and-belt-loop-black,"8.5 Inch Full Tang Fixed Blade Survival and Hunting Tanto Knife with Sheath and Belt Loop, Black",ACTIVE,"ASR Outdoor",Survival/Camping,"Sporting Goods > Outdoor Recreation > Camping & Hiking > Camping Tools > Hunting & Survival Knives",,,0,1544,24,"huntsman knife with serrated edge and guard csgo knife",https://asroutdoor.com/products/asr-outdoor-8-5-inch-full-tang-fixed-blade-survival-and-hunting-tanto-knife-with-sheath-and-belt-loop-black,1,0,0,0,0,0,0,0,0,3
