certainty,item_id,sku,name,category_id,aspect,mode,proposed_value,approved_value,reviewer_notes,allowed_values,title
76,365879996364,4SN-LSPEEDSTICK-PDF-10PK,"10pk Lady Speed Stick Womens Invisible Dry Deodorant Antiperspirant Powder Fresh",29580,Scent,FREE_TEXT,"Powder Fresh",,,"Almond | Amber | Apple | Bamboo | Bergamot | Blackcurrant | Brown Sugar | Cedarwood | Chamomile | Cherry | Chocolate | Citrus | Coconut | Coffee | Coriander | Cotton | Cucumber | Eucalyptus | Floral | Frangipani | Freesia | Gardenia | Ginger | Green Tea | Herbal | Honey | Jasmine | Laurel | Laven...","10pk Lady Speed Stick Womens Invisible Dry Deodorant Antiperspirant Powder Fresh"
78,126112000074,CARABINER-JUMBO-PARENT,"7 Inch Jumbo Aluminum Carabiner Hiking Cushion Grip (6 Colors)",52373,Features,FREE_TEXT,"Cushion Grip",,,"Detachable | Emergency tool | LED | Multifunctional","7 Inch Jumbo Aluminum Carabiner Hiking Cushion Grip (6 Colors)"
78,126448866212,4SN-VASELINE-LIPTHER-COCOABUTTER-1PK,"Vaseline Lip Therapy Cocoa Butter | Lip Balm with Petroleum Jelly",36870,"Product Line",FREE_TEXT,"Lip Therapy",,,"Agave+ Daytime Lip Balm | Avon Moisture Therapy Intensive Lip Balm Treatment | BURT'S BEES Moisturizing Coconut & Pear Lip Balm | ChapStick Total Hydration | Forever Aloe Lips | Freshskin Beauty | Fresh Sugar Lip | Kiehl's Lip Balm #1 | Kosasport LipFuel | LANEIGE Lip Sleeping Mask | Lanolips 101...","Vaseline Lip Therapy Cocoa Butter | Lip Balm with Petroleum Jelly"
78,126448866471,4SN-VASELINE-LIPTHER-48268-BUN,"Vaseline Lip Therapy Cocoa Butter Lip Balm Pure Petroleum Jelly Stick .16oz",36870,"Product Line",FREE_TEXT,"Lip Therapy",,,"Agave+ Daytime Lip Balm | Avon Moisture Therapy Intensive Lip Balm Treatment | BURT'S BEES Moisturizing Coconut & Pear Lip Balm | ChapStick Total Hydration | Forever Aloe Lips | Freshskin Beauty | Fresh Sugar Lip | Kiehl's Lip Balm #1 | Kosasport LipFuel | LANEIGE Lip Sleeping Mask | Lanolips 101...","Vaseline Lip Therapy Cocoa Butter Lip Balm Pure Petroleum Jelly Stick .16oz"
78,126450542804,PRF-YOGAPOSTER-PARENT,"Productive Fitness Poster Series - Yoga Exercises | Laminated or Non-Laminated",28009,Title,FREE_TEXT,"Yoga Exercises",,,,"Productive Fitness Poster Series - Yoga Exercises | Laminated or Non-Laminated"
78,126469785057,4SN-WOMENSRAZORS-2PC-37693,"All Pure Womens 3 Blade Swivel Razor Pack 2 Pieces Lubricating Strip for Comfort",178964,"Body Area",FREE_TEXT,Legs,,,"Arms | Bikini | Eyebrow | Face | Legs | Lips | Pubic | Underarms","All Pure Womens 3 Blade Swivel Razor Pack 2 Pieces Lubricating Strip for Comfort"
78,126481444436,PRF-PFPSLBSEN-STD-BL-3,"Productive Fitness Poster Series Lower Body Stretching Exercises Non-Laminated",28009,Title,FREE_TEXT,"Lower Body Stretching Exercises",,,,"Productive Fitness Poster Series Lower Body Stretching Exercises Non-Laminated"
78,126487251794,KOL-BARBIE-STAR-EARRINGS-PC316,"Girls Gold Star Bundle Set with Barbie Dangle Earrings Dress Up",19172,"Age Level",SELECTION_ONLY,4-7,,,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Girls Gold Star Bundle Set with Barbie Dangle Earrings Dress Up"
78,127389768435,SON-425SHTTNSB-425,"Shear Scissors Blades Sharp Heat Treated Thread Nipper 4.25 inches",28171,"Cut Type",FREE_TEXT,Straight,,,"Pinking | Scalloping | Serrated | Standard (Straight)","Shear Scissors Blades Sharp Heat Treated Thread Nipper 4.25 inches"
78,127389768444,SHM-UV9LF-SML-BLCK,"ASR Federal 51 LED UV Black Light 395nm Dual Mode Flashlight 6 Inch",16037,"Number of LEDs",FREE_TEXT,51,,,,"ASR Federal 21 Bulb UV Light LED Flashlight Black Light Crime Scene Investigate"
78,127389838868,UPD-RINGBRACELET-ARI,"Disney Princess Girls Ring Bracelet Costume Jewelry with Charm - Ariel",19172,"Age Level",SELECTION_ONLY,"3-4 Years",,,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Disney Princess Girls Ring Bracelet Costume Jewelry with Charm - Ariel"
78,127389838911,SON-35ISTSSSTS-35-SLVR,"Stainless Steel Tailors Stork Craft Scissors Straight Sharp Tip, 3.5 inch",28171,"Cut Type",FREE_TEXT,Straight,,,"Pinking | Scalloping | Serrated | Standard (Straight)","3.5 Inch Tailoring Straight Sharp Tip Scissors Stainless Steel Stork Craft"
78,127389857818,HWK-TTX-CRAFTCUTMAT-PARENT,"ToolTreaux Clear Craft Cutting Mat Art Supplies Hobby Tools (3 Sizes)",183175,Features,FREE_TEXT,"Self Healing, Grid Lines",,,"Board | Non-Slip | Self-Healing","ToolTreaux Clear Craft Cutting Mat Art Supplies Hobby Tools (3 Sizes)"
78,127389857848,SON-UVFLASHLIGHT-BLK,"ASR Federal 51 LED UV Black Light 395nm Dual Mode Flashlight 6 Inch",16037,"Number of LEDs",FREE_TEXT,51,,,,"ASR Tactical 2-Mode LED Ultra Violet UV Flashlight Handheld Black Light"
78,127389878150,4SN-LSPEEDSTICK-SBL-LSS,"Lady Speed Stick Deodorant 1.4 Ounce Shower Fresh (41ml)",29580,Scent,FREE_TEXT,"Shower Fresh",,,"Almond | Amber | Apple | Bamboo | Bergamot | Blackcurrant | Brown Sugar | Cedarwood | Chamomile | Cherry | Chocolate | Citrus | Coconut | Coffee | Coriander | Cotton | Cucumber | Eucalyptus | Floral | Frangipani | Freesia | Gardenia | Ginger | Green Tea | Herbal | Honey | Jasmine | Laurel | Laven...","Lady Speed Stick Deodorant 1.4 Ounce Shower Fresh (41ml)"
78,127389878171,HWK-TAILORSSCISSORS-PARENT,"ToolTreaux Stainless Steel Heavy Duty Fabric Scissors Sewing Supplies (3 Sizes)",28171,"Cut Type",FREE_TEXT,Straight,,,"Pinking | Scalloping | Serrated | Standard (Straight)","ToolTreaux Stainless Steel Heavy Duty Fabric Scissors Sewing Supplies (3 Sizes)"
78,127389969242,UPD-MINNIE-FAUXHAIR,"Disney Minnie Mouse Purple Blue Faux Hair Braid Ponytail Extension with Pink Bow Elastic",19172,"Age Level",SELECTION_ONLY,4-7,,,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Disney Minnie Mouse Purple Blue Faux Hair Braid Ponytail Extension with Pink Bow"
78,127410844912,4SN-BLE-WHISKEYGLASSES-PARENT,"Beille 10.82oz Whiskey Glasses Old Fashioned Glass Barware Kitchen Essentials Home Décor (Assorted Pack Sizes)",20696,Style,FREE_TEXT,"Old Fashioned",,,"Antique | Art Deco | Art Nouveau | Baroque/Rococo | Bauhaus | Classic | Colonial | Contemporary | Country | Farmhouse | French Country | Gothic | Kazak | Kilim | Kurdish | Mediterranean | Mid-Century Modern | Modern | Moroccan | Nautical | Pop Art | Queen Anne | Renaissance | Romanticism | Scandi...","Beille 10.82oz Whiskey Glasses Old Fashioned Glass Barware (Many Pack Sizes)"
78,235555762740,SON-13IPOCSCHS-3PC-13-SLVR,"Portable Outdoor Camping Survival Wire Hand Saw Two 35 cm Blades",75237,"Blade Material",FREE_TEXT,Steel,,,"Aluminum | Brass | Bronze | Carbon Steel | Cast Iron | Forged Steel | High Carbon Steel | High Speed Steel | Iron | Metal | Stainless Steel | Steel | Titanium Steel","Portable Outdoor Camping Survival Wire Hand Saw Two 35 cm Blades"
78,235571605042,NPT-BLKTHROWKNIVES-3PC-A1030-3-B,"ASR Tactical Black Stainless Steel Throwing Knife Set with Nylon Sheath 3 Pieces",73522,"Handle Material",FREE_TEXT,"Stainless Steel",,,"Aluminum | Bone | Brass | Carbon Fiber | Cord Wrapped | Horn | Leather | Plastic | Rubber | Shell | Stag/Antler | Stainless Steel | Titanium | Wood","3 Piece Professional ASR Tactical Black Stainless Steel Throwing Knife Set"
78,236344962453,26C-11OZCLEARGLASSTUMBLER-4PK-BUN,"Beille 11oz Water Glasses Clear Tumbler Set Kitchen Essentials Everyday Glassware, 4pk",20696,Style,FREE_TEXT,Tumbler,,,"Antique | Art Deco | Art Nouveau | Baroque/Rococo | Bauhaus | Classic | Colonial | Contemporary | Country | Farmhouse | French Country | Gothic | Kazak | Kilim | Kurdish | Mediterranean | Mid-Century Modern | Modern | Moroccan | Nautical | Pop Art | Queen Anne | Renaissance | Romanticism | Scandi...","Beille 11oz Water Glasses Clear Tumbler Set Kitchen Essentials Glassware, 4pk"
78,236344962462,MCN-WILDERNESSTRAVELGUIDE,"Wilderness Travel Medicine Emergency Guide",261186,"Intended Audience",SELECTION_ONLY,Adults,,,"Under 2 Years | Ages 2-3 | Ages 4-8 | Ages 9-12 | Young Adults | Adults","ASR Outdoor Comprehensive Wilderness Travel Medicine Emergency Guide"
78,236345056383,SON-6IBSPSSS-6-SLVR,"Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip",28171,"Cut Type",FREE_TEXT,Straight,,,"Pinking | Scalloping | Serrated | Standard (Straight)","Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip"
78,236345056414,PRF-DELFP-SML-BL,"Dumbbell Exercises Laminated Fitness Poster 4 Pack",28009,Title,FREE_TEXT,"Dumbbell Exercises",,,,"Dumbbell Exercises Laminated Fitness Poster 4 Pack"
78,236345056421,4SN-VASELINE-LIPTHER-OR-5PK-44551-BUN,"5 Pack Vaseline Lip Therapy Original Lip Balm Petroleum Jelly Moisturizing .16oz",36870,"Product Line",FREE_TEXT,"Lip Therapy",,,"Agave+ Daytime Lip Balm | Avon Moisture Therapy Intensive Lip Balm Treatment | BURT'S BEES Moisturizing Coconut & Pear Lip Balm | ChapStick Total Hydration | Forever Aloe Lips | Freshskin Beauty | Fresh Sugar Lip | Kiehl's Lip Balm #1 | Kosasport LipFuel | LANEIGE Lip Sleeping Mask | Lanolips 101...","5 Pack Vaseline Lip Therapy Original Lip Balm Petroleum Jelly Moisturizing .16oz"
78,236345069136,4SN-JOJOTOOTHBRUSH-CAP,"JoJo Siwa Brush Buddies Kids Toothbrush Ultra Soft Bristles with Plastic Cap",67421,"Handle Material",FREE_TEXT,Plastic,,,"ABS Plastic | Bamboo | Rubber | Silicone | Stainless Steel | Wheat Straw","JoJo Siwa Brush Buddies Kids Toothbrush Ultra Soft Bristles with Plastic Cap"
78,236345137169,SON-KNIFE-16IN1,"ASR Outdoor Folding Pocket Knife 16 in 1 Adventure Tool, 4 Inch - Black",48818,Tools,FREE_TEXT,"Blade, Screwdriver, Saw, Bottle Opener, File, Awl",,,"Bottle Opener | Corkscrew | Fish Scaler | Fork | Magnifying Glass | Marlinspike | Nail File | Punch | Saw | Scissors | Screw Driver | Spoon | Toothpick | Tweezers | Wrench","ASR Outdoor Folding Pocket Knife 16 in 1 Adventure Tool, 4 Inch - Black"
78,236345137206,EVR-GRIPTAPEBP-ODGRNNVY,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag",181379,"Pocket Type",FREE_TEXT,"Multiple Pockets",,,,"ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag"
78,364483533791,SONA-CUTTINGMAT-PARENT,"Hobby and Craft Self Healing Thick Cutting Board Mat - Multiple Sizes",183175,Features,FREE_TEXT,"Self Healing, Grid Lines",,,"Board | Non-Slip | Self-Healing","Hobby and Craft Self Healing Thick Cutting Board Mat - Multiple Sizes"
78,365879832353,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",112581,"Lighting Technology",FREE_TEXT,LED,,,"Compact Fluorescent Lamp | E27 | Fiber Optic | Fluorescent Tube | Glow-in-the-Dark/Phosphorescence | HID | Laser | LED | Neon","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
78,365879832353,SON-PHONESTAND-FL89026TL,"Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen",112581,"Power Source",FREE_TEXT,Battery,,,"Battery | Corded | Solar | USB | Wall Plug-In","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
78,365879832363,UPD-PULLTOPBTTL-FROZEN-3PK-AMZ,"Disney Frozen II 4pc Water Bottles and Sticker Sheet Back to School Bundle Gift Set for Girls",20696,Theme,FREE_TEXT,"Disney Frozen",,,"Alien | Animals | Animals & Insects | Awareness | Baby | Beach | Beach & Nautical | Beauty | Bottle | Bow | Buddha | Buildings & Monuments | Butterflies | Cartoons, TV & Movie Characters | Cats | Celebrity | Celestial & Horoscope | Christmas | Clothing, Handbags & Shoes | Clowns & Circus | Coins ...","Disney Frozen II Girls 4pc Water Bottles and Sticker Sheet Back to School Bundle"
78,365879832367,SON-13IPOCSCHS-3PC-13-SLVR-6PK,"6 Pack Portable Outdoor Camping Survival Wire Hand Saw With Two 35 cm Blades",75237,"Blade Material",FREE_TEXT,Steel,,,"Aluminum | Brass | Bronze | Carbon Steel | Cast Iron | Forged Steel | High Carbon Steel | High Speed Steel | Iron | Metal | Stainless Steel | Steel | Titanium Steel","6 Pack Portable Outdoor Camping Survival Wire Hand Saw With Two 35 cm Blades"
78,365879832388,SON-35ISTSSSTS-35-GOLD,"Stainless Steel Tailors Stork Craft Scissors Straight Sharp Tip 3.5 inch - Gold",28171,"Cut Type",FREE_TEXT,Straight,,,"Pinking | Scalloping | Serrated | Standard (Straight)","3.5 Inch Tailoring Straight Sharp Tip Scissors Stainless Steel Stork - Gold"
78,365879907928,4SN-FACECREAM-6OZ,"Bella Linda Skin Care Face Moisturizer Cream Lotion for Hydration 6.5oz",21205,Formulation,FREE_TEXT,Cream,,,"Balm | Bar | Butter | Capsule | Cream | Emulsion | Flakes | Fluid | Foam | Gel | Gloves | Jelly | Lotion | Mask | Mist | Oil | Serum | Spray | Stick | Towelette","Bella Linda Skin Care Face Moisturizer Cream Lotion for Hydration 6.5oz"
78,365879907956,SON-CREDITCARDSURVIVALTOOL-PARENT,"ASR Outdoor 11 in 1 Multi-function Credit Card Sized Wallet Tool Silver",75236,"Blade Material",FREE_TEXT,"Stainless Steel",,,"Aluminum | Carbon Steel | Damascus Steel | Forged Steel | Stainless Steel","ASR Outdoor 11 in 1 Multi-function Credit Card Sized Wallet Tool Silver"
78,365879907961,ALUMCASE-CONTAINERS-PARENT-TT,"ToolTreaux Aluminum Jar Storage Tin, 1/2 Oz Container and Display Set",83893,"Suitable For",FREE_TEXT,"Storage, Organization",,,"Bead Storage | Bracelet Display | Earring Display | Necklace Display | Ring Display","ToolTreaux Aluminum Jar Storage Tin Case, 1/2 Oz Container and Display Set"
78,365879908007,4SN-FACECREAM-6OZ-2PK,"2pk Bella Linda Skin Care Face Moisturizer Cream Lotion for Hydration 6.5oz",21205,Formulation,FREE_TEXT,Cream,,,"Balm | Bar | Butter | Capsule | Cream | Emulsion | Flakes | Fluid | Foam | Gel | Gloves | Jelly | Lotion | Mask | Mist | Oil | Serum | Spray | Stick | Towelette","2pk Bella Linda Skin Care Face Moisturizer Cream Lotion for Hydration 6.5oz"
78,365879935284,UPD-MMFASHIONACC-4PC-PNK-MM2336,"Disney Minnie Mouse Headband and 3 Coil Bracelets, Girls Fashion Hair Accessories, 4pc, Pink, Ages 3+",57920,Theme,FREE_TEXT,Disney,,,"20s | 30s | 3D | 40s | 50s | 60s | 70s | 80s | 90s | Air Force | Aloha | American | Anchor | Angel | Animals | Anime | Antique | Army | Art | Australia | Aztec | Baby Shower | Banana | Band | Beach | Bear | Beer | Bike | Biker | Bird | Birthday | Bohemian | Bugs & Insects | Buildings & Monuments ...","Disney Minnie Mouse Headband and 3 Coil Bracelets, Girls Fashion Hair"
78,365879950532,4SN-FACECREAM-6OZ-3PK,"3pk Bella Linda Skin Care Face Moisturizer Cream Lotion for Hydration 6.5oz",21205,Formulation,FREE_TEXT,Cream,,,"Balm | Bar | Butter | Capsule | Cream | Emulsion | Flakes | Fluid | Foam | Gel | Gloves | Jelly | Lotion | Mask | Mist | Oil | Serum | Spray | Stick | Towelette","3pk Bella Linda Skin Care Face Moisturizer Cream Lotion for Hydration 6.5oz"
78,365879950560,POLISHVAR-PARENT,"Metal Polish Compound Stick Clean Buff Metal Items Remove Oxidation (4 Types)",67720,Form,FREE_TEXT,Stick,,,"Aerosol Spray | Block | Concentrate | Cream | Dip | Foam | Gel | Granules/Pellets | Liquid | Oil | Pad | Paste | Pod | Powder | Roll | Spray | Stick | Tablet | Wax | Wipe","Metal Polish Compound Stick Clean Buff Metal Items Remove Oxidation (4 Types)"
78,365879996339,4SN-VASELINE-LIPTHER-ORIGNAL-2PK-HPN-WAL,"(2 Pack) Vaseline Lip Therapy Original Lips With Petroleum Jelly",36870,"Product Line",FREE_TEXT,"Lip Therapy",,,"Agave+ Daytime Lip Balm | Avon Moisture Therapy Intensive Lip Balm Treatment | BURT'S BEES Moisturizing Coconut & Pear Lip Balm | ChapStick Total Hydration | Forever Aloe Lips | Freshskin Beauty | Fresh Sugar Lip | Kiehl's Lip Balm #1 | Kosasport LipFuel | LANEIGE Lip Sleeping Mask | Lanolips 101...","(2 Pack) Vaseline Lip Therapy Original Lips With Petroleum Jelly"
78,365879996375,UPD-JOJOSIWA-BANDANA,"Nickelodeon Girls Jojo Siwa Comfortable Breathable Bandana Face Cover Protection",122321,Theme,FREE_TEXT,"JoJo Siwa",,,"20s | 30s | 3D | 40s | 50s | 60s | 70s | 80s | 90s | Air Force | Aloha | American | Anchor | Angel | Animal | Anime | Antique | Army | Art | Astro | Australia | Aztec | Baby | Baby Shower | Banana | Band | Beach | Bear | Bee | Beer | Bike | Biker | Bird | Birthday | Bohemian | Bugs & Insects | Bu...","Nickelodeon Girls Jojo Siwa Comfortable Breathable Bandana Face Cover Protection"
78,365880042763,UPD-MICKEY-JUMP-ROPE,"Disney Mickey Mouse Roadster Racers Jump Rope Kids Exercise Toy",62134,Features,FREE_TEXT,"Molded Handles",,,"Adjustable | Adjustable Length | Cordless | Digital Counter | Replacement Rope | Training Manual","Disney Mickey Mouse Roadster Racers Jump Rope Kids Exercise Toy"
80,126145377750,TWL-HMPE260-KEVLARCORD-ATAC-PARENT,"ASR Tactical Braided HMPE Cord 260lb Strength Survival Cord Rope",50816,"Suitable For",FREE_TEXT,"Camping, Survival, Outdoors",,,"Gym Climbing | Rappelling | Top Roping","ASR Tactical Braided HMPE Cord 260lb Strength Survival Cord Rope"
80,126370118291,PRF-FITNESSPOSTERSLAM-PARENT,"Productive Fitness Home Gym Work Out Poster - Laminated (Many Exercises)",28009,Framing,FREE_TEXT,Unframed,,,"Framed | Matted | Matted & Framed | Unframed","Productive Fitness Home Gym Work Out Poster - Laminated (Many Exercises)"
80,126386406454,TWL-TCSR4000LBBS-PARENT-RDX,"ASR Outdoor Technora Survival Cord Rope 400lb Break Strength",50816,"Suitable For",FREE_TEXT,"Camping, Survival, Outdoors",,,"Gym Climbing | Rappelling | Top Roping","ASR Outdoor Technora Survival Cord Rope 400lb Break Strength"
80,126450542804,PRF-YOGAPOSTER-PARENT,"Productive Fitness Poster Series - Yoga Exercises | Laminated or Non-Laminated",28009,Framing,FREE_TEXT,Unframed,,,"Framed | Matted | Matted & Framed | Unframed","Productive Fitness Poster Series - Yoga Exercises | Laminated or Non-Laminated"
80,126481444436,PRF-PFPSLBSEN-STD-BL-3,"Productive Fitness Poster Series Lower Body Stretching Exercises Non-Laminated",28009,Framing,FREE_TEXT,Unframed,,,"Framed | Matted | Matted & Framed | Unframed","Productive Fitness Poster Series Lower Body Stretching Exercises Non-Laminated"
80,127365667688,26C-BLE-CERAMICRAMEKINS-4PC-BUN,"Beille 4pc Oven Safe White Fluted Ceramic Ramekins Baking Supplies Kitchen Essentials (5oz Capacity)",25846,"Type of Oven",FREE_TEXT,"Conventional Oven",,,"Electric | Gas | Pizza | Steam","Beille 4pc Oven Safe White Fluted Ceramic Ramekins Baking Supplies, 5oz Capacity"
80,127389768435,SON-425SHTTNSB-425,"Shear Scissors Blades Sharp Heat Treated Thread Nipper 4.25 inches",28171,"Blade Material",FREE_TEXT,"Stainless Steel",,,"Aluminum | Metal Alloy | Plastic | Stainless Steel | Steel | Titanium","Shear Scissors Blades Sharp Heat Treated Thread Nipper 4.25 inches"
80,127389838909,UPD-TITANHERO-SPIDERMAN-PARENT,"Marvel Ultimate Spider-Man Titan Hero Series Action Figure 12 Inch (2 Styles)",261068,Series,FREE_TEXT,"Titan Hero Series",,,"Animated Adventures | Armada | Beast Wars | Beware of the Creeper | Blackhawk | Brave and the Bold | Classics Illustrated | Deep Space Nine | Detours | Discovery | Discovery Short Treks | Enterprise | Fathom | Forces of Destiny | G.I. Joe | Galaxy of Adventures | Identity Crisis | Lady Death | Lo...","Marvel Ultimate Spider-Man Titan Hero Series Action Figure 12 Inch (2 Styles)"
80,127389838912,PF-POSTER-DUMBBELL-PARENT,"Productive Fitness Poster Series - Dumbbell Exercises (Upper & Core) Home Use",28009,Framing,FREE_TEXT,Unframed,,,"Framed | Matted | Matted & Framed | Unframed","Productive Fitness Poster Series - Dumbbell Exercises (Upper & Core) Home Use"
80,127389838913,SON-PARACORDBRACELETKIT-1OPC,"ASR Outdoor Assorted Camo Design Paracord Bracelet Kit with Buckles 10ft Each",181413,"Number in Pack",FREE_TEXT,1,,,"2 | 4 | 6 | 8 | 10 | 12 | 20 | 24 | 40","ASR Outdoor Assorted Camo Design Paracord Bracelet Kit with Buckles 10ft Each"
80,127389838928,4SN-CHEESEGRATER-PNK-45498,"Beille 6 Side Stainless Steel Grater Top Handle Zester Slicer 7.75 Inch - Pink",11662,Type,FREE_TEXT,Grater,,,"Cheese Grater | Coconut Grater | Coconut Scraper | Electric Grinder | Flat Grater | Food Mill | Ginger & Garlic Grater | Grain Mill | Mortar & Pestle | Nut Grinder | Nutmeg Grater | Rotary Grater | Spaetzle Grater | Zester","Beille 6 Side Stainless Steel Grater Top Handle Zester Slicer 7.75 Inch - Pink"
80,127389857827,UPD-TS4NOTEPEEP-1023670477,"Disney Pixar Toy Story 4 Shaped Spiral Notebook with Pink Pen - Bo Peep",145939,"Age Level",SELECTION_ONLY,4-7,,,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7 | 8-11 Years | 12-16 Years | 17 Years & Up","Disney Pixar Toy Story 4 Shaped Spiral Notebook with Pink Pen - Bo Peep"
80,127389878180,LST-CONSTRUCTION-YLW,"TychoTyke Construction and Rescue Tools Truck with Light and Sound Yellow",152934,Features,FREE_TEXT,"Lights and Sounds",,,"Advertising Specimen | Built From Scratch | GDR Vehicle | Limited Edition | Personal Number Plate | Unopened Box | With Case | With Stand","TychoTyke Construction and Rescue Tools Truck with Light and Sound Yellow"
80,127389932527,4SN-DENTALFLOSS-12PK,"Fresh Mint Dental Floss for Teeth and Gum Oral Care Remove Food and Plaque 12pk",159758,Department,SELECTION_ONLY,"Unisex Adults",,,"Unisex Adults | Unisex Kids","Fresh Mint Dental Floss for Teeth and Gum Oral Care Remove Food and Plaque 12pk"
80,127389932528,PRF-MEDICINEBALLPOSTER-PARENT,"Productive Fitness Poster Series (Medicine Ball) Basic Exercises for At Home Use",28009,Framing,FREE_TEXT,Unframed,,,"Framed | Matted | Matted & Framed | Unframed","Productive Fitness Poster Series (Medicine Ball) Basic Exercises for At Home Use"
80,127389932528,PRF-MEDICINEBALLPOSTER-PARENT,"Productive Fitness Poster Series (Medicine Ball) Basic Exercises for At Home Use",28009,Subject,FREE_TEXT,"Medicine Ball Training",,,"Actors | Adventure Time | Africa | Aircraft | Air Jordan | Alice in Wonderland | Amélie | Angels | Animal Head | Anime | Asia | Austin | Australia | Automobile | Baby | Back to the Future | Ballerina | Baltimore | Barns | Baseball | Basketball | Bear | Beetle | Berlin | Biblical | Big Cat | Billb...","Productive Fitness Poster Series (Medicine Ball) Basic Exercises for At Home Use"
80,127389932553,NPT-POCKKNFBLK-PBK241CH,"ASR Tactical Drop Point Blade Thumb Assist Pocket Knife Stainless Steel - Chrome",75236,"Number of Tools",FREE_TEXT,1,,,"3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | More Than 15","ASR Tactical Drop Point Blade Thumb Assist Pocket Knife Stainless Steel – Chrome"
80,127389932573,ASR-BFTOU-BUN-3PK-STD-SLVR,"(3 Pack) ASR Outdoor Extendable Marshmallow Toaster Telescoping BBQ Fork Utensil",20725,"Head Material",FREE_TEXT,"Stainless Steel",,,"Aluminum | Silicone | Stainless Steel | Steel","ASR Outdoor Telescopic BBQ Fork 2 Prong Outdoor Cooking Utensil - 3 Pack"
80,127389932587,SON-AOTFSSMFOU23I-23-BLCK,"ASR Outdoor Tri Fold Steel Shovel Multi Functional Outdoor Use 23 Inch",75233,"Blade Material",FREE_TEXT,Steel,,,"Aluminum | Bronze | Fiberglass | High Speed Steel | Iron | Metal | Plastic | Stainless Steel | Steel | Titanium Steel","ASR Outdoor Tri Fold Steel Shovel Multi Functional Outdoor Use 23 Inch"
80,127389946571,4SN-DOVE-SHEABUTTERBAR-5PK-18007-BUN,"5 Pack Dove Shea Butter Beauty Cream Moisturizing Bar Soap with Vanilla 4.75oz",180924,"Body Area",FREE_TEXT,Body,,,"Body | Face | Hair | Hands","5 Pack Dove Shea Butter Beauty Cream Moisturizing Bar Soap with Vanilla 3.75oz"
80,127389969237,SON-ICE-TEMPERED-SCISSOR-SP104,"Universal Tool Ice Tempered S Steel Salon Hairdressing Barber Scissor 6.5 inch",101915,Shape,FREE_TEXT,Straight,,,"Leaf | Shape Shifter | Shark Teeth | Stiletto | Stork | Willow","Universal Tool Ice Tempered S Steel Salon Hairdressing Barber Scissor 6.5 inch"
80,127737051015,PRF-PFPSUBSEN-STD-BL,"Productive Fitness Poster Series Upper Body Stretching Exercises Non-Laminated",28009,Framing,FREE_TEXT,Unframed,,,"Framed | Matted | Matted & Framed | Unframed","Productive Fitness Poster Series Upper Body Stretching Exercises Non-Laminated"
80,235148716431,WTB-XMAS-NEW-2022-COZY-BLANKET,"ASR Outdoor Ultrasoft Southwest Navajo Fleece Throw Blanket, 60x80 (Many Colors)",175750,Features,FREE_TEXT,Ultrasoft,,,"3 Compartments | 3D | Antistatic | Breathable | Built-in Speaker | Chunky Knit | Cooling | Deep Fitted | Diamante Embellishments | Electric | Embroidered | Firm Support | Foot Pocket | Heat Control | Heated | Hypoallergenic | Knitted | Machine Washable | Not Quilted | Orthopedic | Overheat Protec...","ASR Outdoor Queen Size 60x80 Southwest Wilderness Adventure Fleece Throw Blanket"
80,235528772889,4SN-TOUCHWATCH-56920-PARENT,"Licensed Girls LED Display Digital Touch Screen Watch for Kids (18 Styles)",31387,Movement,FREE_TEXT,Quartz,,,"Mechanical (Automatic) | Mechanical (Manual) | Quartz","Licensed Kids LED Display Digital Touch Screen Watch Boys Girls Cartoons"
80,236344962459,4SN-6PCKNIVES-50549,"Beille Stainless Steel Kitchen Cutlery Knife Set Carving Paring Utility 6 Piece",177005,"Food Compatibility",FREE_TEXT,"Food Safe",,,"Candy | Cheese | Deep Fry | Fruit | Meat | Oil | Salad | Sugar, Icing Sugar & Cocoa | Universal | Vegetables","Beille Stainless Steel Kitchen Cutlery Knife Set Carving Paring Utility 6 Piece"
80,236344962474,HGR-CARGOSTABILIZERBAR-LARGE,"Heininger 4016 HitchMate Cargo Stabilizer Bar for Full-Size Trucks",177849,"Mounting Type",FREE_TEXT,"Truck Bed",,,"Hitch Mount | Roof Mount | Spare Tire Mount | Towbar Mount | Truck Bed Mount | Trunk Mount","Heininger 4016 HitchMate Cargo Stabilizer Bar for Full-Size Trucks"
