item_id,category_id,aspect,importance,mode,cardinality,allowed_values,values_sample,title
236345056388,22700,"Main Purpose",recommended,FREE_TEXT,MULTI,4,"Deep Cleaning | Lubrication | Preservative | Rust Protection","ASR Outdoor Shotgun Cleaning Brush Phosphor Bronze Aluminum Shaft (2 Sizes)"
236345056390,181379,Season,recommended,SELECTION_ONLY,SINGLE,4,"Fall | Spring | Summer | Winter","Waterproof Durable Backpack Cover Blue Universal Fit Adjustable Draw String"
236345056398,126393,"Operating Time",recommended,FREE_TEXT,SINGLE,4,"Less Than 1 Hour | 1-5 Hours | 5-10 Hours | More Than 10 Hours","Universal Tool Hanging Hook Work Light 400 Lumen LED Light with Magnetic Base"
236345056398,126393,"Number of Lights",recommended,FREE_TEXT,SINGLE,4,"1-3 | 4-6 | 7-12 | More Than 12","Universal Tool Hanging Hook Work Light 400 Lumen LED Light with Magnetic Base"
236345056414,28009,Framing,recommended,FREE_TEXT,SINGLE,4,"Framed | Matted | Matted & Framed | Unframed","Dumbbell Exercises Laminated Fitness Poster 4 Pack"
236345056427,52373,Features,recommended,FREE_TEXT,MULTI,4,"Detachable | Emergency tool | LED | Multifunctional","HEROCLIP Large Black Carabiner Clip Hook for Camping, Backpack (2 Pack Sizes)"
236345056427,52373,"Number of Pieces",recommended,FREE_TEXT,SINGLE,4,"2 Piece | 3 Piece | 4 Piece | 5 Piece","HEROCLIP Large Black Carabiner Clip Hook for Camping, Backpack (2 Pack Sizes)"
236345056430,158746,"Age Level",recommended,SELECTION_ONLY,SINGLE,4,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Kidplokio Kids Pretend Play Food Set Fun Picnic Plastic Food Utensils Assorted,"
236345056440,118867,"System of Measurement",recommended,FREE_TEXT,MULTI,4,"Both | Imperial | Metric | Standard (SAE)","ToolTreaux Essential Gardening Tools and Cultivating Accessories (Many Options)"
236345056443,181414,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","Universal Emergency 5 in 1 Multifunction Survival Whistle Orange - 2 Pack"
236345069135,19172,"Age Level",recommended,SELECTION_ONLY,MULTI,4,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Disney Minnie Mouse Girls Beaded Ring Bracelet Glitter Charm Jewelry Gift"
236345069146,181415,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Compact Prepper Supplies Survival Kit in Illuminated Dry Box, 38pc"
236345069148,180103,"Doll Age Group",recommended,FREE_TEXT,MULTI,4,"Adult | Teens | Unisex Baby & Toddler | Youth","Barbie Bicycle Cruiser Pretend Play Set Flower Basket Helmet Girls Toys Ages 3+"
236345069150,262378,Backstamp,recommended,FREE_TEXT,SINGLE,4,"Impressed | Incised | Painted | Printed","Beille Ceramic Stoneware Modern Dipped Coffee Cups 3pc Set, Assorted Colors"
236345069150,262378,"Care Instructions",recommended,FREE_TEXT,SINGLE,4,"Hand Wash Only | Machine Washable | Machine Washable up to 85°F | Spot Clean Only","Beille Ceramic Stoneware Modern Dipped Coffee Cups 3pc Set, Assorted Colors"
236345069152,87100,Department,recommended,SELECTION_ONLY,MULTI,4,"Kids | Men | Unisex Adults | Women","GEAR AID Care Kit Revivex Pro Cleaner, Revivex Wash-In Water Repellent, Patches"
236345069152,87100,R-Value,recommended,FREE_TEXT,SINGLE,4,"2-3.9 | 4-5.4 | 5.5 or More | Less Than 2","GEAR AID Care Kit Revivex Pro Cleaner, Revivex Wash-In Water Repellent, Patches"
236345069158,260207,"Connection Type",recommended,FREE_TEXT,SINGLE,4,"Female Thread | Male Thread | Snap-In | Snap-On","ToolTreaux Chrome Vanadium Steel Security Bit Set Magnetic Extension Holder 33pc"
236345069161,29580,Type,recommended,FREE_TEXT,SINGLE,4,"Antiperspirant | Deodorant | Exfoliant | Sweat Pad","5pk Lady Speed Stick Womens Invisible Dry Deodorant Antiperspirant Powder Fresh"
236345069170,181415,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","Emergency Outdoor Winter Blanket Insulated Thermal Reflector 4 Pack"
236345069172,181413,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Cord 325lb Survival Tactical Polyester Sleeved Rope 25ft 100ft 500ft"
236345069175,28009,Framing,recommended,FREE_TEXT,SINGLE,4,"Framed | Matted | Matted & Framed | Unframed","Productive Fitness Muscle Diagrams Poster Series Male and Female for Use At Home"
236345069184,169282,"Shoelace Features",recommended,FREE_TEXT,MULTI,4,"Elastic | LED | Magnetic | No Tie","ASR Tactical TitanLace 950 Technora Work Boot Lace (Multiple Sizes and Colors)"
236345069187,52357,"Handle Style",recommended,FREE_TEXT,SINGLE,4,"Crossbody Strap | Double Handles | Shoulder Strap | Top Handle","ASR Outdoor 16 Inch Everyday Carry Travel Tool or Duffel Bag, Black"
236345069190,16037,"Operating Time",recommended,FREE_TEXT,SINGLE,4,"Less Than 1 Hour | 1-5 Hours | 5-10 Hours | More Than 10 Hours","1 Watt Flashlight - 120 Lumens"
236345069190,16037,"Number of Lights",recommended,FREE_TEXT,SINGLE,4,"1-3 | 4-6 | 7-12 | More Than 12","1 Watt Flashlight - 120 Lumens"
236345069194,50419,"Power Source",recommended,FREE_TEXT,SINGLE,4,"Battery | Corded | USB | Wall Plug-In","Beille Electronic Kitchen Cooking Baking Digital Food Scale 22lbs Capacity"
236345069194,50419,Style,recommended,FREE_TEXT,SINGLE,4,"Modern | Regence | Traditional | Vintage/Retro","Beille Electronic Kitchen Cooking Baking Digital Food Scale 22lbs Capacity"
236345137141,181415,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","Emergency Outdoor Blanket Insulated Thermal Reflector Retains Body Heat 10 Pack"
236345137152,75669,"Seating Capacity",recommended,FREE_TEXT,SINGLE,4,"1 | 2 | 3 | 4","2pc Heavy Duty Plastic Cap Knee Pads for Work Gardening Flooring Joint Support"
236345137158,22700,"Main Purpose",recommended,FREE_TEXT,MULTI,4,"Deep Cleaning | Lubrication | Preservative | Rust Protection","ASR Outdoor 15 Piece Gun Cleaning Brush And Pick Set With Cleaning Patches"
236345137181,181415,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","Kids Survival Outdoor Camping Multi Tool Whistle Compass LED 7 in 1 Flashlight"
236345137184,181415,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Emergency Poncho Green Polyethylene Rain Gear Camping One Size"
236345137198,19172,"Age Level",recommended,SELECTION_ONLY,MULTI,4,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Minnie Mouse BFF Complete Manicure Pediure Girls Fashion Nail Kit - 4pc"
236345137199,20649,"Making Method",recommended,FREE_TEXT,SINGLE,4,"Compressor | Hot Air | Microwave | Oil","Beille 3pc Wheat Straw Spoons and Ladle Set Cooking Baking Kitchen Utensils"
236345137202,181415,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Survival Blanket Mylar Extreme Emergency Accessory Orange"
236345137206,181379,Season,recommended,SELECTION_ONLY,SINGLE,4,"Fall | Spring | Summer | Winter","ASR Outdoor 19L Griptape Backpack Dual Zip Two Tone Navy OD Green Travel Bag"
236345137211,168867,"Number of Lights",recommended,FREE_TEXT,SINGLE,4,"1-3 | 4-6 | 7-12 | More Than 12","ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137211,168867,"Operating Time",recommended,FREE_TEXT,SINGLE,4,"Less Than 1 Hour | 1-5 Hours | 5-10 Hours | More Than 10 Hours","ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
236345137214,43220,Type,recommended,FREE_TEXT,MULTI,4,"File | Rod | Stone | Kit","Universal 8 inch 2 Sided Knife Blade Sharpening Stone for Home Improvement"
236345137216,118867,"System of Measurement",recommended,FREE_TEXT,MULTI,4,"Both | Imperial | Metric | Standard (SAE)","ToolTreaux Wooden Steel Handheld Garden Tools Set Rake Shovel Cultivator"
236345137219,2646,"Age Level",recommended,SELECTION_ONLY,MULTI,4,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Kidplokio 8pc Urban City Fire Truck Friction Powered Toy Cars with Play Mat,"
236345137222,67670,"UV Protection",recommended,FREE_TEXT,SINGLE,4,"1 | 2 | 3 | 4","Nannini Italy Quick 7.9 Lightweight Reading Glasses (Many Strengths and Colors)"
236345137222,67670,"Lens Technology",recommended,FREE_TEXT,MULTI,4,"Bifocal | Polycarbonate | Progressive | Tinted","Nannini Italy Quick 7.9 Lightweight Reading Glasses (Many Strengths and Colors)"
236345137232,52357,"Handle Style",recommended,FREE_TEXT,SINGLE,4,"Crossbody Strap | Double Handles | Shoulder Strap | Top Handle","ASR Outdoor Round Duffel Bag Adjustable Shoulder Strap Travel 16 Liter"
236345137237,159091,"Operating Time",recommended,FREE_TEXT,SINGLE,4,"Less Than 1 Hour | 1-5 Hours | 5-10 Hours | More Than 10 Hours","(3 Pack) ASR Outdoor Emergency Glow Stick BOB High Visibility Safety Light"
236345146195,181390,"Care Instructions",recommended,FREE_TEXT,MULTI,4,"Clean with Damp Cloth | Clean with Wax | Easy Care | Oil Treatment Required","ASR Outdoor Large Translucent Waterproof Camping Storage Container -  5.5 Inch"
236345146199,169282,"Shoelace Features",recommended,FREE_TEXT,MULTI,4,"Elastic | LED | Magnetic | No Tie","ASR Outdoor TraversaLace 550 Paracord Survival Laces for Shoes and Hiking Boots"
236345160651,260207,"Connection Type",recommended,FREE_TEXT,SINGLE,4,"Female Thread | Male Thread | Snap-In | Snap-On","Diamond Coated Tool Hole Saw Universal Drill Bit Rotary 80 Grit 6 pack"
236345160652,20688,"Character Family",recommended,FREE_TEXT,SINGLE,4,"101 Dalmatians | Spider-Man | Sports | Star Wars","Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
236345160652,20688,"Wood Tone",recommended,FREE_TEXT,SINGLE,4,"Dark Brown Wood | Light Yellow Wood | Medium Brown Wood | Red Wood","Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool"
236345160656,106984,"Operating Time",recommended,FREE_TEXT,SINGLE,4,"Less Than 1 Hour | 1-5 Hours | 5-10 Hours | More Than 10 Hours","ASR Outdoor 4 in 1 350 Lumen Multi Color Tilting Head Lamp Camping Garden Hiking"
236345160656,106984,"Number of Lights",recommended,FREE_TEXT,SINGLE,4,"1-3 | 4-6 | 7-12 | More Than 12","ASR Outdoor 4 in 1 350 Lumen Multi Color Tilting Head Lamp Camping Garden Hiking"
236345160660,28009,Framing,recommended,FREE_TEXT,SINGLE,4,"Framed | Matted | Matted & Framed | Unframed","Productive Fitness Resistance Tubing Workout Training Poster Series Home Use"
236345160662,52373,"Number of Pieces",recommended,FREE_TEXT,SINGLE,4,"2 Piece | 3 Piece | 4 Piece | 5 Piece","ASR Outdoor Brass Body Nickel Plated Pull Apart Key Ring Travel Accessory"
236345160663,87133,"Surface Coating",recommended,FREE_TEXT,SINGLE,4,"Ceramic | Copper | Non-Stick | Stainless Steel","ASR Outdoor (4-Pack) Camping Utensil 3pc Set of Military MRE Camping Accessories"
236345160668,181413,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Paracord Bracelet Side Release Buckle Multipack Set 15mm 20mm"
236349205704,16037,"Operating Time",recommended,FREE_TEXT,SINGLE,4,"Less Than 1 Hour | 1-5 Hours | 5-10 Hours | More Than 10 Hours","ASR Tactical 2000 Lumen 5-Stage Rechargeable Flashlight with Adjustable Beam"
236372535013,168867,"Number of Lights",recommended,FREE_TEXT,SINGLE,4,"1-3 | 4-6 | 7-12 | More Than 12","ASR Outdoor 3pc Collapsible Lantern Set Hiking Camping Gear Outdoor Lights"
236372535013,168867,"Operating Time",recommended,FREE_TEXT,SINGLE,4,"Less Than 1 Hour | 1-5 Hours | 5-10 Hours | More Than 10 Hours","ASR Outdoor 3pc Collapsible Lantern Set Hiking Camping Gear Outdoor Lights"
236407324687,2996,Features,recommended,FREE_TEXT,MULTI,4,"Checkbook | Credit Card | Folding | RFID Blocking","ASR Federal Leather Bifold Minimalist Double ID Card Holder, Black Basketweave"
236460252577,261068,"Autograph Authentication",recommended,SELECTION_ONLY,SINGLE,4,"Beckett Authentication Services (BAS) | James Spence Authentication (JSA) | Professional Sports Authenticator (PSA) | Upper Deck","Kidplokio 2pc Space Gift Bundle Toy Sword and Superhero Cinch Bag  (2 Colors)"
236475639551,28108,"Product Line",recommended,FREE_TEXT,SINGLE,4,"Derwent Academy | Derwent Inktense | Faber-Castell Polychromos | Prismacolor Premier","Disney Mickey Mouse Kids 40pc Art Supplies Coloring Marker Crayon Paint Pad Set"
236818591093,20651,"Making Method",recommended,FREE_TEXT,SINGLE,4,"Compressor | Hot Air | Microwave | Oil","Beille 5 Inch Jumbo Heavy Duty Stainless Steel Alligator Clips for Kitchen, 2pk"
364584755081,166126,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Ceramic Micro Striker Scraper Emergency Fire Starter"
364755157439,166126,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Ceramic Micro Striker Scraper Emergency Fire Starter"
364760331441,36114,"Suitable For",recommended,FREE_TEXT,SINGLE,4,"Backpacking | Camping | Hiking | Hunting","Outdoor Thermal Mat Heat Reflective Sleeping Pad Insulated Winter Chill"
364760331441,36114,Department,recommended,SELECTION_ONLY,MULTI,4,"Women | Men | Unisex Adults | Unisex Kids","Outdoor Thermal Mat Heat Reflective Sleeping Pad Insulated Winter Chill"
364811452556,52510,"For Gun Type",recommended,FREE_TEXT,MULTI,4,"Pistol | Revolver | Rifle | Shotgun","Flatline Ops Halo-X Ultra Precision Rigid Scope Level Bubble (Multiple Sizes)"
364851559092,25846,"Type of Oven",recommended,FREE_TEXT,MULTI,4,"Electric | Gas | Pizza | Steam","Beille Cooking Baking Supplies Glass Pinch Bowl Ramekin Kitchen Essentials Set"
364851559092,25846,"Item Weight",recommended,FREE_TEXT,SINGLE,4,"Less than 2 lbs | 1-2 lbs | 2.1-11 lbs | More than 11 lbs","Beille Cooking Baking Supplies Glass Pinch Bowl Ramekin Kitchen Essentials Set"
364851559092,25846,"Care Instructions",recommended,FREE_TEXT,SINGLE,4,"Hand Wash Only | Machine Washable up to 100°F | Machine Washable up to 140°F | Machine Washable up to 85°F","Beille Cooking Baking Supplies Glass Pinch Bowl Ramekin Kitchen Essentials Set"
364857922960,52373,Features,recommended,FREE_TEXT,MULTI,4,"Detachable | Emergency tool | LED | Multifunctional","6 Pack Aluminum Multi-Color Carabiner Keychain Spring Clip (Many Sizes, Colors)"
364857922960,52373,"Number of Pieces",recommended,FREE_TEXT,SINGLE,4,"2 Piece | 3 Piece | 4 Piece | 5 Piece","6 Pack Aluminum Multi-Color Carabiner Keychain Spring Clip (Many Sizes, Colors)"
364872869664,20649,"Making Method",recommended,FREE_TEXT,SINGLE,4,"Compressor | Hot Air | Microwave | Oil","Beille Grey Kitchen Utensils Set High Heat Resistance Spoon Ladle (Many Styles)"
364881885930,261069,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,4,"1 | 10+ | 2-3 | 4-10","Kidplokio Pirate Ship Ocean Adventure Playset, Lights Sounds Action Figures, Red"
364888929125,87100,"Insulation Type",recommended,SELECTION_ONLY,SINGLE,4,"Down | Down/Synthetic Blend | Synthetic | Synthetic Blend","ASR Outdoor - Sleeping Bag Strap Set - .75 inch x 48 inch"
364888929125,87100,Department,recommended,SELECTION_ONLY,MULTI,4,"Kids | Men | Unisex Adults | Women","ASR Outdoor - Sleeping Bag Strap Set - .75 inch x 48 inch"
364888929125,87100,R-Value,recommended,FREE_TEXT,SINGLE,4,"2-3.9 | 4-5.4 | 5.5 or More | Less Than 2","ASR Outdoor - Sleeping Bag Strap Set - .75 inch x 48 inch"
364892135275,260207,"Connection Type",recommended,FREE_TEXT,SINGLE,4,"Female Thread | Male Thread | Snap-In | Snap-On","ToolTreaux Rotary Tool Accessories Kit with Revolving Stand Crafting Tools 276pc"
364893803735,260207,"Connection Type",recommended,FREE_TEXT,SINGLE,4,"Female Thread | Male Thread | Snap-In | Snap-On","ToolTreaux Mini Router Bits Set for Rotary Tools Heat Treated Carbon Steel 10pc"
364909134364,20649,"Making Method",recommended,FREE_TEXT,SINGLE,4,"Compressor | Hot Air | Microwave | Oil","Beille Kitchen Utensils High Heat Resistance Baking Cooking Tools (Many Styles)"
364955236423,106984,Features,recommended,FREE_TEXT,MULTI,4,"Batteries Included | Rechargeable | Solar | Waterproof","ASR Outdoor SUPER BRIGHT Baseball Hat Brim Light, 200 Lumen LED (3 Colors)"
364955236423,106984,"Operating Time",recommended,FREE_TEXT,SINGLE,4,"Less Than 1 Hour | 1-5 Hours | 5-10 Hours | More Than 10 Hours","ASR Outdoor SUPER BRIGHT Baseball Hat Brim Light, 200 Lumen LED (3 Colors)"
364955236423,106984,"Number of Lights",recommended,FREE_TEXT,SINGLE,4,"1-3 | 4-6 | 7-12 | More Than 12","ASR Outdoor SUPER BRIGHT Baseball Hat Brim Light, 200 Lumen LED (3 Colors)"
365456861194,14955,Type,recommended,FREE_TEXT,SINGLE,4,"Ground Search | Handheld | Pinpointer | Walk-Through","ASR Outdoor 1lb Rough Genuine Gemstone Gold Panning Kit, 5pc (Many Styles)"
365680010387,20649,"Making Method",recommended,FREE_TEXT,SINGLE,4,"Compressor | Hot Air | Microwave | Oil","Labrea Life + Home Solid Acacia Wooden Kitchen Utensils (Many Styles and Packs)"
365702408026,87100,"Insulation Type",recommended,SELECTION_ONLY,SINGLE,4,"Down | Down/Synthetic Blend | Synthetic | Synthetic Blend","Gear Aid ReviveX Restoration Down Fabric Cleaner Jacket and Sleeping Bag - 10 oz"
365702408026,87100,Department,recommended,SELECTION_ONLY,MULTI,4,"Kids | Men | Unisex Adults | Women","Gear Aid ReviveX Restoration Down Fabric Cleaner Jacket and Sleeping Bag - 10 oz"
365702408026,87100,R-Value,recommended,FREE_TEXT,SINGLE,4,"2-3.9 | 4-5.4 | 5.5 or More | Less Than 2","Gear Aid ReviveX Restoration Down Fabric Cleaner Jacket and Sleeping Bag - 10 oz"
365879832351,20696,"Care Instructions",recommended,FREE_TEXT,SINGLE,4,"Hand Wash Only | Machine Washable | Machine Washable up to 85°F | Spot Clean Only","Beille 4pc Stemless Wine Glasses Kitchen Decor Entertaining Essentials, 21oz"
365879832353,112581,"Sensor Type",recommended,FREE_TEXT,SINGLE,4,"Light | Motion | Sound | Touch","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
365879832353,112581,Department,recommended,SELECTION_ONLY,MULTI,4,"Unisex Baby & Toddler | Kids | Teens | Adults","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
365879832353,112581,"Labels & Certifications",recommended,FREE_TEXT,MULTI,4,"CE Marking | Energy Efficient | Energy Saving | Energy Star","Universal Rechargeable Phone Stand Table Lamp Touch Switch 120 Lumen"
365879832359,20725,"Head Material",recommended,FREE_TEXT,SINGLE,4,"Aluminum | Silicone | Stainless Steel | Steel","ASR Outdoor Extendable Marshmallow Toaster Telescoping BBQ Fork Camping Utensil"
365879832363,20696,"Care Instructions",recommended,FREE_TEXT,SINGLE,4,"Hand Wash Only | Machine Washable | Machine Washable up to 85°F | Spot Clean Only","Disney Frozen II Girls 4pc Water Bottles and Sticker Sheet Back to School Bundle"
365879832365,126393,"Operating Time",recommended,FREE_TEXT,SINGLE,4,"Less Than 1 Hour | 1-5 Hours | 5-10 Hours | More Than 10 Hours","Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light"
365879832365,126393,"Number of Lights",recommended,FREE_TEXT,SINGLE,4,"1-3 | 4-6 | 7-12 | More Than 12","Universal Tool - 500 Lumen 5w COB 12SMD - Multipurpose Emergency Work Light"
365879832366,181412,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor First Aid Bug Out Emergency Light Mylar Foil Space Blanket"
365879832369,46282,Style,recommended,FREE_TEXT,SINGLE,4,"Modern | Regence | Traditional | Vintage/Retro","Beille 1pc Acacia Wood Cutting Board Kitchen Decor Charcuterie 13.75 x 9.75 Inch"
365879832369,46282,"Item Length",recommended,FREE_TEXT,SINGLE,4,"Less Than 10 in | 10-15 in | 16-20 in | 21-25 in","Beille 1pc Acacia Wood Cutting Board Kitchen Decor Charcuterie 13.75 x 9.75 Inch"
365879832370,107956,Size,recommended,FREE_TEXT,SINGLE,4,"Bulk | Sample | Standard | Travel","Hello Kitty Lip Gloss Compact Girls Make Up Gift Set Ages 3 and Up"
365879832374,20725,"Head Material",recommended,FREE_TEXT,SINGLE,4,"Aluminum | Silicone | Stainless Steel | Steel","BBQ Grill Mat Non-Stick Heavy Duty Outdoor Patio Eating and Cooking Tools - 2Pk"
365879832383,181379,Season,recommended,SELECTION_ONLY,SINGLE,4,"Fall | Spring | Summer | Winter","ASR Outdoor Black Water Resistant Collapsible Backpack Camping Hiking Travel Bag"
365879832388,28171,"Cut Type",recommended,FREE_TEXT,SINGLE,4,"Pinking | Scalloping | Serrated | Standard (Straight)","3.5 Inch Tailoring Straight Sharp Tip Scissors Stainless Steel Stork - Gold"
365879832406,122838,"Material Cut",recommended,FREE_TEXT,MULTI,4,"Cement | Concrete | Masonry/Block | Multi-Purpose","2pc Mini High Speed Steel Saw Blade And Mandrel 1/4 Inch Arbor Size .8mm"
365879832410,183394,"Labels & Certifications",recommended,FREE_TEXT,MULTI,4,"CCC | CE | Energy Star | UL Wet Listed","Universal Hanging Cinema String Light Boxes With 90 Characters - 20 Light Boxes"
365879907928,21205,"Active Ingredients",recommended,FREE_TEXT,MULTI,4,"Aloe Vera | Cucumber | Sandalwood Oil | Watermelon","Bella Linda Skin Care Face Moisturizer Cream Lotion for Hydration 6.5oz"
365879907928,21205,"Set Includes",recommended,FREE_TEXT,MULTI,4,"Daily Use | Day Treatment | Massager | Night Treatment","Bella Linda Skin Care Face Moisturizer Cream Lotion for Hydration 6.5oz"
365879907934,19181,"Age Level",recommended,SELECTION_ONLY,MULTI,4,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Kidplokio Blue Jumbo Shopping Cart Pretend Playset Play Food Kids Ages 3 and Up"
365879907957,102954,Sub-Type,recommended,FREE_TEXT,SINGLE,4,"Books | CDs/ DVDs | Name -Labels | Sheets","Marvel Spiderman 8pc Eraser Pack School Supplies Stocking Stuffer Boys Age 4 Up"
365879907957,102954,Type,recommended,FREE_TEXT,SINGLE,4,"Decoupage | Peel-Offs | Rub-On Transfers | Scraps","Marvel Spiderman 8pc Eraser Pack School Supplies Stocking Stuffer Boys Age 4 Up"
365879907974,19172,"Age Level",recommended,SELECTION_ONLY,MULTI,4,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Shimmer and Shine Girls Fashion Accessory Hair Bow Barrette Sparkle Clip"
365879907990,14955,Type,recommended,FREE_TEXT,SINGLE,4,"Ground Search | Handheld | Pinpointer | Walk-Through","ASR Outdoor Gemstone Paydirt Bag Gold Panning Kit (Many Styles and Sizes)"
365879908006,29580,Type,recommended,FREE_TEXT,SINGLE,4,"Antiperspirant | Deodorant | Exfoliant | Sweat Pad","Lady Speed Stick Womens Invisible Dry Deodorant Antiperspirant Powder Fresh 3pk"
365879908007,21205,"Active Ingredients",recommended,FREE_TEXT,MULTI,4,"Aloe Vera | Cucumber | Sandalwood Oil | Watermelon","2pk Bella Linda Skin Care Face Moisturizer Cream Lotion for Hydration 6.5oz"
365879908007,21205,"Set Includes",recommended,FREE_TEXT,MULTI,4,"Daily Use | Day Treatment | Massager | Night Treatment","2pk Bella Linda Skin Care Face Moisturizer Cream Lotion for Hydration 6.5oz"
365879908009,177058,"Lid Type",recommended,FREE_TEXT,SINGLE,4,"Drink Through | Push Button | Slide Lock | Twist","Frozen II Girls Canteen Water Bottle Anna Elsa Pop Up Lid with Shoulder Strap"
365879908009,177058,"Care Instructions",recommended,FREE_TEXT,SINGLE,4,"Hand Wash Only | Machine Washable | Machine Washable up to 85°F | Spot Clean Only","Frozen II Girls Canteen Water Bottle Anna Elsa Pop Up Lid with Shoulder Strap"
365879908020,46282,Style,recommended,FREE_TEXT,SINGLE,4,"Modern | Regence | Traditional | Vintage/Retro","Universal Home Non-slip Flexible Cutting Mat Food Contact Dishwasher Safe - Pink"
365879935259,258317,Control,recommended,FREE_TEXT,MULTI,4,"Automatic | CNC | Manual | Semi-Automatic","ToolTreaux High Speed Alloy Steel Circular Saw Blade Woodcutting Hobby Tool"
365879935263,181415,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor Clear Rain Poncho with Hood for Emergency Survival Camping Gear"
365879935275,19172,"Age Level",recommended,SELECTION_ONLY,MULTI,4,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Disney Princess Girls Hair Accessories Backpack with Comb Mirror Hair Ponies"
365879935276,19181,"Age Level",recommended,SELECTION_ONLY,MULTI,4,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","KidPlay Toys Pretend Cash Register with Play Money and Groceries"
365879935301,87133,"Surface Coating",recommended,FREE_TEXT,SINGLE,4,"Ceramic | Copper | Non-Stick | Stainless Steel","ASR Outdoor 6 in 1 Camping Utensil Multi-Tool with Carrying Case"
365879935302,106984,"Operating Time",recommended,FREE_TEXT,SINGLE,4,"Less Than 1 Hour | 1-5 Hours | 5-10 Hours | More Than 10 Hours","ASR Outdoor 3 in 1 Head Lamp 1.5 Watt COB Bulb 200 Lumen LED Light 3 Stages"
365879935302,106984,"Number of Lights",recommended,FREE_TEXT,SINGLE,4,"1-3 | 4-6 | 7-12 | More Than 12","ASR Outdoor 3 in 1 Head Lamp 1.5 Watt COB Bulb 200 Lumen LED Light 3 Stages"
365879935304,36109,Season,recommended,SELECTION_ONLY,SINGLE,4,"Fall | Spring | Summer | Winter","ASR Outdoor Waterproof Backpack Cover Adjustable Fit Camping Essentials - Blue"
365879935306,87133,"Surface Coating",recommended,FREE_TEXT,SINGLE,4,"Ceramic | Copper | Non-Stick | Stainless Steel","ASR Outdoor 3pc Reusable Backpacking Camping Travel Cutlery Plastic Utensils Set"
365879935307,22700,"Main Purpose",recommended,FREE_TEXT,MULTI,4,"Deep Cleaning | Lubrication | Preservative | Rust Protection","ASR Outdoor 15pc Hand Gun Pistol Cleaning Tool Kit .357 .40 .45 Caliber"
365879935309,46282,Style,recommended,FREE_TEXT,SINGLE,4,"Modern | Regence | Traditional | Vintage/Retro","Beille Plastic Kitchen Cutting Board Set Textured Non-slip Surface, Set of 2"
365879935312,19170,"Age Level",recommended,SELECTION_ONLY,MULTI,4,"12 Months & Under | 1-2 Years | 3-4 Years | 4-7","Kidplokio Green Walking Robot Dinosaur Dragon Space Toys Lights Sounds, Boys"
365879935314,181413,"Suitable For",recommended,FREE_TEXT,MULTI,4,"Backpacking | Camping | Hiking | Hunting","ASR Outdoor 550 Paracord Rope Strong 7 Strand Parachute Cord - Black 100ft"
365879935319,42266,"Power Source",recommended,FREE_TEXT,SINGLE,4,"Battery | Corded Electric | Gasoline | Hybrid","Universal Tool Cloth Polishing Buff Wheel 2 Inch Diameter Soft Muslin"
