item_id,sku,category_id,aspect,reason
236460252577,LST-SPCSWRDBAG-PARENT,261068,"Autograph Format","mass-produced toy, not a signed collectible"
236460252577,LST-SPCSWRDBAG-PARENT,261068,"Certification Number","not a graded collectible"
236460252577,LST-SPCSWRDBAG-PARENT,261068,Convention/Event,"retail product, not a convention exclusive"
236460252577,LST-SPCSWRDBAG-PARENT,261068,"Featured Person/Artist","toy product, no featured real person"
236460252577,LST-SPCSWRDBAG-PARENT,261068,Grade,"not a graded collectible"
236460252577,LST-SPCSWRDBAG-PARENT,261068,"Personalization Instructions","not a personalized product"
236460252577,LST-SPCSWRDBAG-PARENT,261068,"Professional Grader","not a graded collectible"
236460252577,LST-SPCSWRDBAG-PARENT,261068,"Signed By","mass-produced toy, not signed"
236460252577,LST-SPCSWRDBAG-PARENT,261068,Sport,"toy sword and bag, not a sports item"
236460252577,LST-SPCSWRDBAG-PARENT,261068,"Time Period Manufactured","contemporary mass-produced toy, not a vintage collectible"
236460252577,LST-SPCSWRDBAG-PARENT,261068,"Transformer Faction","space-themed toy, not Transformers"
236460252577,LST-SPCSWRDBAG-PARENT,261068,"TV Show","original generic space design, not from a specific TV show"
236460252577,LST-SPCSWRDBAG-PARENT,261068,"Vehicle Type","toy sword and bag, no vehicle"
236475639551,UPD-ART-TOTE-MICKEYMOUSE-NOVAR,28108,Hardness,"art supply set (crayons/markers/paint), hardness applies to pencils/charcoal not this type"
236475639551,UPD-ART-TOTE-MICKEYMOUSE-NOVAR,28108,"Lead Size","art supply set with markers/crayons/paint, no lead size"
236729991444,SON-ASRO-PROSPECTKEYCHAINS-PARENT,3628,"Character Family","functional carabiner keychain, no licensed character family"
236818591093,4SN-BLE-SSALLIGATORCLIPS-2PK-STD,20651,"Personalization Instructions","not a personalized product"
363018083245,SON-7DCFFS6DG-6PC-7E-RD,178974,"Item Diameter","flat file set, not cylindrical items with a single diameter"
363106327803,HWC-AFMBCBWP-STD-BLCK,20164,"Personalization Instructions","not a personalized product"
363665320900,SON-CUTBRD12X15-VARRZ-PARENT-2IH,46282,"Personalization Instructions","not a personalized product"
363665320900,SON-CUTBRD12X15-VARRZ-PARENT-2IH,46282,"Wood Tone","plastic cutting board, not wood"
363932435623,SHM-BCBH-ONE-BLCK,169271,Character,"functional badge holder, no character"
363932435623,SHM-BCBH-ONE-BLCK,169271,"Character Family","functional badge holder, no character family"
363932435623,SHM-BCBH-ONE-BLCK,169271,Pattern,"plain black leather, no decorative pattern"
363932435623,SHM-BCBH-ONE-BLCK,169271,"Personalization Instructions","not a personalized product"
363932435623,SHM-BCBH-ONE-BLCK,169271,Style,"plain tactical badge holder, style not a meaningful differentiator"
363932435623,SHM-BCBH-ONE-BLCK,169271,Theme,"functional badge holder, no theme"
364539226155,SON-DGKSSB6I-6E-GRY,43220,"Handle Material","sharpening stone without handle"
364539226155,SON-DGKSSB6I-6E-GRY,43220,Tang,"sharpening stone, not a bladed tool with a tang"
364721606929,26C-WS10PCCUPS-YJJ-74613-72-NOVAR,134728,Character,"plain kitchen measuring set, no character"
364721606929,26C-WS10PCCUPS-YJJ-74613-72-NOVAR,134728,"Character Family","plain kitchen measuring set, no character family"
364721606929,26C-WS10PCCUPS-YJJ-74613-72-NOVAR,134728,Occasion,"general kitchen utility item, no specific occasion"
364721606929,26C-WS10PCCUPS-YJJ-74613-72-NOVAR,134728,Pattern,"plain/solid wheat straw measuring set, no decorative pattern"
364721606929,26C-WS10PCCUPS-YJJ-74613-72-NOVAR,134728,"Making Method","standard manufactured measuring set, making method not a relevant differentiator"
364820863592,SON-10SCHHSMFM,20763,"Item Diameter","hammer/mallet, not a cylindrical item with a single diameter"
364820863592,SON-10SCHHSMFM,20763,"Personalization Instructions","not a personalized product"
364824402665,LST-LUFERTWFUB-RD-BUN,180506,"Vehicle Make","generic toy fire truck, no real vehicle make"
364839375985,PRF-FIGHTTHROUGH-PARENT,28009,"COA Issued By","mass-produced fitness poster, no certificate of authenticity"
364839375985,PRF-FIGHTTHROUGH-PARENT,28009,Character,"fitness workout poster, no character"
364839375985,PRF-FIGHTTHROUGH-PARENT,28009,Culture,"generic fitness poster, no cultural attribution"
364839375985,PRF-FIGHTTHROUGH-PARENT,28009,"Featured Person/Artist","generic fitness diagram, no featured real person"
364839375985,PRF-FIGHTTHROUGH-PARENT,28009,Franchise,"generic fitness poster, no franchise"
364839375985,PRF-FIGHTTHROUGH-PARENT,28009,"Personalization Instructions","not a personalized product"
364839375985,PRF-FIGHTTHROUGH-PARENT,28009,"Signed By","mass-produced poster, not signed"
364839375985,PRF-FIGHTTHROUGH-PARENT,28009,"Time Period Manufactured","contemporary mass-produced poster, not a vintage collectible"
364846782864,EVR-CANVAS-BACKPACK-PARENT,181379,"EPA Registration Number","backpack, not a pesticide product"
364846782864,EVR-CANVAS-BACKPACK-PARENT,181379,Event,"general outdoor backpack, not event-specific"
364846782864,EVR-CANVAS-BACKPACK-PARENT,181379,Team,"not a sports team product"
364857922960,CARABINER-6PK-PARENT,52373,Accents,"plain aluminum carabiners, no decorative accents"
364857922960,CARABINER-6PK-PARENT,52373,Pattern,"plain solid-color carabiners, no decorative pattern"
364857922960,CARABINER-6PK-PARENT,52373,"Personalization Instructions","not a personalized product"
364857922960,CARABINER-6PK-PARENT,52373,Theme,"functional utility carabiners, no licensed theme"
364859505659,HWK-10POCKETTOOLBELT-PARENT,42362,"Item Diameter","flat leather tool belt/pouch, no diameter dimension"
364862486761,SON-CMHN-ONE-CM,65965,"EPA Registration Number","physical net barrier, not a pesticide product"
364864238927,SON-U3IRHC-MED-SLVR-PARENT,20761,"Personalization Instructions","not a personalized product"
364869811859,UPD-ARMFLOATS-BANZAI,145993,"Character Family","generic inflatable arm floaties, no licensed character family"
364872869664,26C-COOKTOOLS-PARENT-GREY,20649,"Personalization Instructions","not a personalized product"
364872869664,26C-COOKTOOLS-PARENT-GREY,20649,Theme,"plain grey kitchen utensils, no licensed theme"
364872869664,26C-COOKTOOLS-PARENT-GREY,20649,Pattern,"plain solid grey utensils, no decorative pattern"
364872869664,26C-COOKTOOLS-PARENT-GREY,20649,"Making Method","standard manufactured utensil set, making method not a relevant differentiator"
364875044282,MCN-TTAPE-SILNYLON-3X5,36120,"Mounting Type","adhesive-backed repair patches, not mounted with hardware"
364881885930,LST-KPL-PIRATESHIP-RED,261069,"Animation Studio","original toy playset, not from an animated production"
364881885930,LST-KPL-PIRATESHIP-RED,261069,"Autograph Authentication","mass-produced toy, not a signed collectible"
364881885930,LST-KPL-PIRATESHIP-RED,261069,"Autograph Authentication Number","mass-produced toy, not a signed collectible"
364881885930,LST-KPL-PIRATESHIP-RED,261069,"Autograph Format","mass-produced toy, not a signed collectible"
364881885930,LST-KPL-PIRATESHIP-RED,261069,"Certification Number","not a graded collectible"
364881885930,LST-KPL-PIRATESHIP-RED,261069,Convention/Event,"retail product, not a convention exclusive"
364881885930,LST-KPL-PIRATESHIP-RED,261069,Genre,"children's toy playset, genre classification not applicable"
364881885930,LST-KPL-PIRATESHIP-RED,261069,Grade,"not a graded collectible"
364881885930,LST-KPL-PIRATESHIP-RED,261069,"Professional Grader","not a graded collectible"
364881885930,LST-KPL-PIRATESHIP-RED,261069,"Signed By","mass-produced toy, not signed"
364881885930,LST-KPL-PIRATESHIP-RED,261069,"TV Show","original pirate toy, not tied to a specific TV show"
364881885930,LST-KPL-PIRATESHIP-RED,261069,"Theme Park/Store","retail product, not a theme park exclusive"
364881885930,LST-KPL-PIRATESHIP-RED,261069,"Time Period Manufactured","contemporary mass-produced toy, not a vintage collectible"
364881885930,LST-KPL-PIRATESHIP-RED,261069,Movie,"original toy design, not from a specific movie"
364888228206,SON-J65XCKCWHGB-XL-BL-2,3628,"Character Family","functional carabiner key chain, no licensed character family"
364888228206,SON-J65XCKCWHGB-XL-BL-2,3628,Theme,"plain blue functional carabiner, no licensed theme"
364888929125,SON-SLEEP-STRAP-2PK,87100,"EPA Registration Number","fabric straps, not a pesticide product"
364888929125,SON-SLEEP-STRAP-2PK,87100,"Fill Material","sleeping bag straps, not a sleeping bag with fill"
364888929125,SON-SLEEP-STRAP-2PK,87100,"Fill Power","straps, not a sleeping bag with down fill"
364888929125,SON-SLEEP-STRAP-2PK,87100,"Hip Girth","strap accessory, not the sleeping bag itself"
364888929125,SON-SLEEP-STRAP-2PK,87100,"Insulation Type","fabric straps, no insulation"
364888929125,SON-SLEEP-STRAP-2PK,87100,"Lining Material","straps, not a sleeping bag with lining"
364888929125,SON-SLEEP-STRAP-2PK,87100,R-Value,"straps, not an insulating product"
364888929125,SON-SLEEP-STRAP-2PK,87100,Season,"straps, not season-rated sleeping bag"
364888929125,SON-SLEEP-STRAP-2PK,87100,Shape,"strap accessory, not the sleeping bag shape"
364888929125,SON-SLEEP-STRAP-2PK,87100,"Shoulder Girth","strap accessory, not the sleeping bag"
364888929125,SON-SLEEP-STRAP-2PK,87100,"Sleeping Capacity","straps, not a sleeping bag"
364888929125,SON-SLEEP-STRAP-2PK,87100,"Stuff Sack Size","straps sold without stuff sack"
364888929125,SON-SLEEP-STRAP-2PK,87100,"Temperature Rating","straps, not a sleeping bag"
364888929125,SON-SLEEP-STRAP-2PK,87100,"Zipper Location","straps, no zipper"
364892135275,SON-ROTARY-TOOL-KIT-RA9276-IR-TT,260207,Voltage,"manual rotary tool accessories, no voltage"
364893803735,SON-PRB18THSFRT-11PC-IR-TT,260207,Voltage,"manual rotary tool accessory bits, no voltage"
364899577155,HWK-TT-LEATHER5PKTTP-BROWN,42362,"Item Diameter","flat leather tool pouch, no diameter dimension"
364909134364,26C-COOKTOOLS-PARENT,20649,"Personalization Instructions","not a personalized product"
364909134364,26C-COOKTOOLS-PARENT,20649,Theme,"plain kitchen utensil set, no licensed theme"
364909134364,26C-COOKTOOLS-PARENT,20649,"Making Method","standard manufactured utensil set, making method not a relevant differentiator"
364909875082,UPD-ARMFLOATS-BANZAI-KPL,145993,"Character Family","generic inflatable arm floaties, no licensed character family"
365680010387,26C-LBLH-ACACIAWOODENUTENSILS-PARENT,20649,"Personalization Instructions","not a personalized product"
365680010387,26C-LBLH-ACACIAWOODENUTENSILS-PARENT,20649,Theme,"plain wooden kitchen utensils, no licensed theme"
365680010387,26C-LBLH-ACACIAWOODENUTENSILS-PARENT,20649,"Making Method","standard manufactured wooden utensils, making method not a relevant differentiator"
365680341386,4SN-SAVBANK-CHARACTER-PARENT,10034,"Battery Type","coin bank, no battery"
365680341386,4SN-SAVBANK-CHARACTER-PARENT,10034,"Personalization Instructions","not a personalized product"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,"EPA Registration Number","fabric cleaner liquid, not a pesticide"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,"Fill Material","fabric cleaner, not a sleeping bag"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,"Fill Power","fabric cleaner, not a sleeping bag"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,"Hip Girth","fabric cleaner, not a sleeping bag"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,"Insulation Type","fabric cleaner, not a sleeping bag"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,"Lining Material","fabric cleaner, not a sleeping bag"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,R-Value,"fabric cleaner, not a sleeping bag/pad"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,Season,"fabric cleaner, not season-rated"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,Shape,"fabric cleaner, not a sleeping bag"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,"Shell Material","fabric cleaner, not a sleeping bag"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,"Shoulder Girth","fabric cleaner, not a sleeping bag"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,"Sleeping Capacity","fabric cleaner, not a sleeping bag"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,"Stuff Sack Size","fabric cleaner, no stuff sack"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,"Temperature Rating","fabric cleaner, not a sleeping bag"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,"Zipper Location","fabric cleaner, no zipper"
365702408026,MCN-RDJASBD12OZ-12OZ,87100,"Packed Size","liquid bottle, no compressed packed size"
365879832351,4SN-BLE-STEMLESSWINEGLASSES-4PC,20696,Character,"plain clear stemless wine glasses, no character"
365879832351,4SN-BLE-STEMLESSWINEGLASSES-4PC,20696,"Character Family","plain clear stemless wine glasses, no character family"
365879832351,4SN-BLE-STEMLESSWINEGLASSES-4PC,20696,"Personalization Instructions","not a personalized product"
365879832351,4SN-BLE-STEMLESSWINEGLASSES-4PC,20696,Theme,"plain utility glassware, no licensed theme"
365879832351,4SN-BLE-STEMLESSWINEGLASSES-4PC,20696,Pattern,"plain clear glass, no decorative pattern"
365879832351,4SN-BLE-STEMLESSWINEGLASSES-4PC,20696,Occasion,"general entertaining glassware, no specific occasion"
365879832353,SON-PHONESTAND-FL89026TL,112581,"Bulb Shape Code","integrated LED lamp, no replaceable bulb with standard shape code"
365879832353,SON-PHONESTAND-FL89026TL,112581,Character,"plain functional lamp, no character"
365879832353,SON-PHONESTAND-FL89026TL,112581,"Character Family","plain functional lamp, no character family"
365879832353,SON-PHONESTAND-FL89026TL,112581,"EC Range","EU energy classification, not applicable to US market product"
365879832353,SON-PHONESTAND-FL89026TL,112581,"EPREL Registration Number","EU product energy registration, not applicable"
365879832353,SON-PHONESTAND-FL89026TL,112581,Pattern,"plain functional lamp, no decorative pattern"
365879832353,SON-PHONESTAND-FL89026TL,112581,"Personalization Instructions","not a personalized product"
365879832353,SON-PHONESTAND-FL89026TL,112581,Theme,"plain functional lamp, no theme"
365879832353,SON-PHONESTAND-FL89026TL,112581,"Sensor Type","touch-switch lamp, no motion/light sensor"
365879832359,SON-BFTOUMT-MED-BLCK,20725,"Personalization Instructions","not a personalized product"
365879832363,UPD-PULLTOPBTTL-FROZEN-3PK-AMZ,20696,"Glassware Type","plastic water bottles, not traditional glassware"
365879832363,UPD-PULLTOPBTTL-FROZEN-3PK-AMZ,20696,"Personalization Instructions","not a personalized product"
365879832363,UPD-PULLTOPBTTL-FROZEN-3PK-AMZ,20696,"Service For","individual bottles in a pack, not a dinnerware service set"
365879832363,UPD-PULLTOPBTTL-FROZEN-3PK-AMZ,20696,Shape,"standard water bottle shape, not a primary differentiator for this type"
365879832365,SON-500-LUMEN-WORKLIGHT,126393,"EC Range","EU energy classification, not applicable to US market product"
365879832365,SON-500-LUMEN-WORKLIGHT,126393,"EPREL Registration Number","EU product energy registration, not applicable"
365879832365,SON-500-LUMEN-WORKLIGHT,126393,"Energy Star","work light tool, not Energy Star rated"
365879832366,HWK-MYLAR-BLANKET,181412,"EPA Registration Number","mylar foil emergency blanket, not a pesticide product"
365879832368,SON-CERKCFFAKOG-12PC-SML-CLR,117039,"Personalization Instructions","not a personalized product"
365879832369,26C-BLE-ACACIAWOODBOARD-STD,46282,"Item Diameter","rectangular cutting board, no diameter"
365879832369,26C-BLE-ACACIAWOODBOARD-STD,46282,"Personalization Instructions","not a personalized product"
365879832369,26C-BLE-ACACIAWOODBOARD-STD,46282,Theme,"plain acacia wood cutting/charcuterie board, no licensed theme"
365879832369,26C-BLE-ACACIAWOODBOARD-STD,46282,"Making Method","standard manufactured cutting board, making method not a relevant differentiator"
365879832369,26C-BLE-ACACIAWOODBOARD-STD,46282,Pattern,"plain natural wood grain, no applied decorative pattern"
365879832370,UPD-HKLIPGLOSS-HK1236GG-BUN,107956,"Alphabet Cream Type","lip gloss set, not an alphabet-themed cream product"
365879832370,UPD-HKLIPGLOSS-HK1236GG-BUN,107956,Coverage,"lip gloss, not a foundation/concealer coverage product"
365879832370,UPD-HKLIPGLOSS-HK1236GG-BUN,107956,"Lash Length","lip gloss set, no lash product"
365879832374,SON-BGMN-LG-BLCK,20725,"Handle Material","flat grill mat, no handle"
365879832374,SON-BGMN-LG-BLCK,20725,"Personalization Instructions","not a personalized product"
365879832379,4SN-3PCCUTLERY-44031,177005,"Personalization Instructions","not a personalized product"
365879832383,SON-COLLAPBACKPACK-BLK,181379,"Compatible With","general purpose backpack, not designed to be compatible with specific equipment"
365879832383,SON-COLLAPBACKPACK-BLK,181379,"EPA Registration Number","backpack, not a pesticide product"
365879832383,SON-COLLAPBACKPACK-BLK,181379,Event,"general outdoor backpack, not event-specific"
365879832383,SON-COLLAPBACKPACK-BLK,181379,"Event Type","general outdoor backpack, not event-specific"
365879832383,SON-COLLAPBACKPACK-BLK,181379,Position,"standard back-carry backpack, position not a differentiated spec"
365879832383,SON-COLLAPBACKPACK-BLK,181379,Season,"general-use backpack, not season-specific"
365879832383,SON-COLLAPBACKPACK-BLK,181379,Team,"not a sports team product"
365879832383,SON-COLLAPBACKPACK-BLK,181379,"Trim Material","plain black backpack with no decorative trim"
365879832395,EVERTEK-UNIVERSALTOOL-CABLETESTER-6006,51169,"Cable Length","cable tester/crimping tool, not a cable itself"
365879832396,4SN-BLE-KNIFESET-13PC,20638,"Personalization Instructions","not a personalized product"
365879832410,SON-CINEMA-LIGHTBOX-20BX,183394,"Character Family","decorative light box letters, no licensed character family"
365879832410,SON-CINEMA-LIGHTBOX-20BX,183394,"LED Chip Code","consumer decorative string lights, LED chip code not a relevant consumer spec"
365879832410,SON-CINEMA-LIGHTBOX-20BX,183394,"Sensor Type","basic string light boxes, no motion/light sensor"
365879832410,SON-CINEMA-LIGHTBOX-20BX,183394,"Smart Home Compatibility","basic non-smart string lights"
365879832410,SON-CINEMA-LIGHTBOX-20BX,183394,"Smart Home Protocol","basic non-smart string lights, no smart home protocol"
365879907948,SON-10SCHHSMFM-2,20763,"Item Diameter","hammer/mallet, not a cylindrical item with a single diameter"
365879907948,SON-10SCHHSMFM-2,20763,"Personalization Instructions","not a personalized product"
365879907951,UPD-HKBPACK-2PC-BUN,260988,"Personalization Instructions","not a personalized product"
365879907954,SON-UFDSVHVO-29-ORNG,183080,Theme,"plain safety visibility vest, no licensed theme"
365879907959,SON-KDKASS-225-BL,43220,Dexterity,"small keychain sharpening tool, dexterity left/right not applicable"
365879907959,SON-KDKASS-225-BL,43220,Tang,"sharpening tool, not a bladed tool with a tang"
365879907984,UPD-SONICPB-644B-BUN,177918,"Vehicle Make","fictional Sonic-themed toy cars, no real-world vehicle make"
365879907984,UPD-SONICPB-644B-BUN,177918,"Vehicle Year","toy vehicles, not real vehicles with model years"
365879907994,NPT-FANFC-2PC-45X1-BLCK,475,Tang,"shoe attachment claws, not a knife/blade with a tang"
365879907999,SON-SSCHF8OZ-8O-SLVR,63505,"Personalization Instructions","not a personalized product"
365879907999,SON-SSCHF8OZ-8O-SLVR,63505,Theme,"plain chrome hip flask, no theme"
365879907999,SON-SSCHF8OZ-8O-SLVR,63505,Pattern,"plain chrome finish, no decorative pattern"
365879907999,SON-SSCHF8OZ-8O-SLVR,63505,Style,"plain classic hip flask, style not a meaningful differentiator"
365879907999,SON-SSCHF8OZ-8O-SLVR,63505,Shape,"standard rectangular hip flask, shape is a fixed product type spec"
365879907999,SON-SSCHF8OZ-8O-SLVR,63505,Occasion,"general use hip flask, no specific occasion"
365879908004,DLT-BIBLEBOOK-280505-2PK-ASST,11735,"Character Family","bible coloring book, no specific licensed franchise/character family"
365879908009,UPD-CANTEEN-FROZEN-BUN,177058,"Glassware Type","plastic canteen/water bottle, not traditional glassware"
365879908009,UPD-CANTEEN-FROZEN-BUN,177058,"Keeps Cold For","standard plastic canteen without insulation"
365879908009,UPD-CANTEEN-FROZEN-BUN,177058,"Keeps Hot For","standard plastic canteen without insulation"
365879908009,UPD-CANTEEN-FROZEN-BUN,177058,"Personalization Instructions","not a personalized product"
365879908009,UPD-CANTEEN-FROZEN-BUN,177058,"Service For","individual water bottle, not a dinnerware service set"
365879908011,XGI-URBANPLAYMAT-POLICE-KP-IH,19100,Award,"retail toy product, not an award-winning game"
365879908011,XGI-URBANPLAYMAT-POLICE-KP-IH,19100,"Game Title","toy car play set, not a board game with a title"
365879908011,XGI-URBANPLAYMAT-POLICE-KP-IH,19100,"Game Type","toy car play set, not a board/card/tabletop game"
365879908011,XGI-URBANPLAYMAT-POLICE-KP-IH,19100,"Min. Number of Players","individual play toy cars/play mat, not a multiplayer game"
365879908020,4SN-FLEXCUTTINGMAT-PINK,46282,"Item Diameter","flat rectangular cutting mat, no diameter"
365879908020,4SN-FLEXCUTTINGMAT-PINK,46282,"Making Method","standard manufactured cutting mat, making method not a relevant differentiator"
365879908020,4SN-FLEXCUTTINGMAT-PINK,46282,"Personalization Instructions","not a personalized product"
365879908020,4SN-FLEXCUTTINGMAT-PINK,46282,Theme,"plain pink cutting mat, no licensed theme"
365879908020,4SN-FLEXCUTTINGMAT-PINK,46282,"Wood Tone","plastic cutting mat, not wood"
365879908020,4SN-FLEXCUTTINGMAT-PINK,46282,"Number of Items in Set","single cutting mat"
365879908020,4SN-FLEXCUTTINGMAT-PINK,46282,Pattern,"plain solid pink mat, no decorative pattern"
365879908024,HWC-HIDDENBADGERFID-PARENT,169271,Character,"functional police badge holder wallet, no character"
365879908024,HWC-HIDDENBADGERFID-PARENT,169271,"Character Family","functional badge holder, no character family"
365879908024,HWC-HIDDENBADGERFID-PARENT,169271,"Personalization Instructions","not a personalized product"
365879908024,HWC-HIDDENBADGERFID-PARENT,169271,Theme,"plain functional law enforcement badge holder, no theme"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,"Autograph Authentication","clock key, not a signed collectible"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,"Autograph Authentication Number","clock key, not a signed collectible"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,"Autograph Format","clock key, not a signed collectible"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,Character,"functional clock key, no character"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,"Chime Sequence","key only, not the clock itself"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,"Display Type","clock key, not a clock face/display"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,Franchise,"functional tool, no franchise"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,Movement,"key only, not a clock movement"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,"Power Source","mechanical key, no power source"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,Room,"clock key, room designation not applicable"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,Shape,"standard clock key, shape not a meaningful differentiator"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,"Signed By","mass-produced functional tool, not signed"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,Theme,"functional clock key, no theme"
365879935259,SON-HSSSBAM-2PC-SLVR-IR-TT,258317,Amperage,"saw blade accessory, not a power tool with amperage"
365879935259,SON-HSSSBAM-2PC-SLVR-IR-TT,258317,Control,"saw blade, not a power tool with controls"
365879935259,SON-HSSSBAM-2PC-SLVR-IR-TT,258317,Corded/Cordless,"saw blade, not a power tool"
365879935259,SON-HSSSBAM-2PC-SLVR-IR-TT,258317,"Motor Type","saw blade, not a power tool with motor"
365879935259,SON-HSSSBAM-2PC-SLVR-IR-TT,258317,"Power Source","saw blade, not a powered tool"
365879935259,SON-HSSSBAM-2PC-SLVR-IR-TT,258317,Speed,"saw blade accessory, not a power tool with speed settings"
365879935259,SON-HSSSBAM-2PC-SLVR-IR-TT,258317,Voltage,"saw blade, not an electric tool"
365879935277,MCN-GEARBUNDLE-PARENT,36120,"Mounting Type","adhesive tape and sealant set, not a hardware-mounted product"
365879935280,4SN-BLE-LOTUSWOODROLLINGPINS-PARENT,32885,"Personalization Instructions","not a personalized product"
365879935280,4SN-BLE-LOTUSWOODROLLINGPINS-PARENT,32885,Theme,"plain wood rolling pin, no licensed theme"
365879935280,4SN-BLE-LOTUSWOODROLLINGPINS-PARENT,32885,Occasion,"general baking tool, no specific occasion"
365879935284,UPD-MMFASHIONACC-4PC-PNK-MM2336,57920,"Personalization Instructions","not a personalized product"
365879935286,SON-HSSADF40IW-STD-WHT,37635,"Character Family","adhesive fastener strips, no licensed character family"
365879935286,SON-HSSADF40IW-STD-WHT,37635,"Personalization Instructions","not a personalized product"
365879935286,SON-HSSADF40IW-STD-WHT,37635,Theme,"plain white adhesive hook-and-loop fastener strips, no licensed theme"
365879935290,4SN-CHRMWBOTTLE-23OZ,181408,"Personalization Instructions","not a personalized product"
365879935290,4SN-CHRMWBOTTLE-23OZ,181408,Theme,"plain chrome glass water bottle, no licensed theme"
365879935291,DOY-STORCONT-4COMP,33089,"Item Diameter","rectangular storage organizer, no diameter"
365879935300,SON-FIRSTAIDKIT-100PC,75035,"Personalization Instructions","not a personalized product"
365879935301,SON-6I1CUM-2PC-55X1-GRN-2,87133,"Stove Type Compatibility","utensil multi-tool (fork/knife/spoon etc.), not cookware, no stove compatibility"
365879935304,SON-WBC-LG-BL-IR-TT,36109,"EPA Registration Number","backpack cover, not a pesticide product"
365879935304,SON-WBC-LG-BL-IR-TT,36109,Event,"general outdoor product, not event-specific"
365879935304,SON-WBC-LG-BL-IR-TT,36109,"Event Type","general outdoor product, not event-specific"
365879935304,SON-WBC-LG-BL-IR-TT,36109,"Frame Material","flexible cover, no rigid frame"
365879935304,SON-WBC-LG-BL-IR-TT,36109,"Number of Dividers","backpack rain cover, no internal dividers"
365879935304,SON-WBC-LG-BL-IR-TT,36109,"Pocket Type","waterproof backpack cover, no pockets"
365879935304,SON-WBC-LG-BL-IR-TT,36109,Team,"not a sports team product"
365879935304,SON-WBC-LG-BL-IR-TT,36109,"Trim Material","plain functional backpack cover, no decorative trim"
365879935306,KOL-CAMPUTENSILS-HI006,87133,"Stove Type Compatibility","plastic cutlery utensil set, not cookware, no stove compatibility"
365879935309,4SN-2PCCUTTINGBOARDS-44015,46282,"Item Diameter","rectangular cutting board set, no diameter"
365879935309,4SN-2PCCUTTINGBOARDS-44015,46282,"Making Method","standard manufactured cutting boards, making method not a relevant differentiator"
365879935309,4SN-2PCCUTTINGBOARDS-44015,46282,"Personalization Instructions","not a personalized product"
365879935309,4SN-2PCCUTTINGBOARDS-44015,46282,Theme,"plain textured cutting boards, no licensed theme"
365879935309,4SN-2PCCUTTINGBOARDS-44015,46282,"Wood Tone","plastic cutting boards, not wood"
365879935309,4SN-2PCCUTTINGBOARDS-44015,46282,Pattern,"plain solid color boards, no decorative pattern"
365879935315,SON-AWNCLMPCARB-4PC-BUN,20761,"Item Diameter","combination of carabiner and flat tarp clamps, clamps have no single diameter"
365879935315,SON-AWNCLMPCARB-4PC-BUN,20761,"Personalization Instructions","not a personalized product"
365879935319,SON-POLISHINGWHEEL-2IN,42266,Action,"passive polishing wheel attachment, not a powered tool with an action mode"
365879935319,SON-POLISHINGWHEEL-2IN,42266,"Battery Capacity","manual polishing wheel attachment, no battery"
365879935319,SON-POLISHINGWHEEL-2IN,42266,"Battery Technology","manual polishing wheel attachment, no battery"
365879935319,SON-POLISHINGWHEEL-2IN,42266,Power,"polishing wheel accessory, not a self-powered tool"
365879935319,SON-POLISHINGWHEEL-2IN,42266,"Power Source","polishing wheel attachment, not a self-powered tool"
365879935319,SON-POLISHINGWHEEL-2IN,42266,Voltage,"polishing wheel accessory, not an electric tool"
365879935323,UNV-WOODTIPSSOLDERINGTWEEZERS-PARENT2,183161,"Wood Type","wood burning pen/tool set, not a wood product itself"
365879935325,db_1146,20763,"Item Diameter","emergency hammer tool, not a cylindrical item with single diameter"
365879935325,db_1146,20763,"Personalization Instructions","not a personalized product"
