fillability,category_id,aspect,mode,item_id,sku,name,approved_value,reviewer_notes,allowed_values,title
medium,159074,"California Prop 65 Warning",FREE_TEXT,364910897632,MCN-MTCARTRC-5FT-CLR,"GEAR AID Tenacious Tape Repair and Seam Tape for Tents and Vinyl, Clear Roll, 1.5""x 60""",,,,"Gear Aid Tenacious Tape Repair for All Purpose Outdoor 5 ft Roll - Clear"
medium,159151,"California Prop 65 Warning",FREE_TEXT,235463312560,MCN-ZIPPER-LUBE-91120,"GEAR AID Zipper Lubricant Wax for Tents, Drysuits, Soft Coolers and more, includes 2 sticks",,,,"Zip Tech Zipper Lubricant High Performance Maintenance Water Sport"
medium,159151,"California Prop 65 Warning",FREE_TEXT,236345137176,MCN-UVTECH4OZ-HPN,"UV Tech Neoprene Protectant And Rejuvenator Detergent 4oz",,,,"UV Tech Neoprene Protectant And Rejuvenator Detergent 4oz"
medium,159183,"Item Weight",FREE_TEXT,127389932579,ASR-HWW8HPS-BUN-PARENT,"ASR Outdoor Hand Warmers Heat Pads 10 Hour Protection for Camping, Hiking, Outdoors",,,,"ASR Outdoor Cold Weather 10 Hour Hand Warmer Pocket Camp Fire Survival Prepper"
medium,159758,"Product Line",FREE_TEXT,127389932527,4SN-DENTALFLOSS-12PK,"Fresh Mint Dental Floss for Teeth and Gum Oral Care Remove Food and Plaque 12pk",,,"Cocofloss Daily | Johnson & Johnson Listerine Floss | Oral-B Essential | Oral-B Glide Pro-Health | Reach Clean Burst Waxed Floss | Reach Dentotape | Sunstar GUM | The Humble Co. Natural Humble","Fresh Mint Dental Floss for Teeth and Gum Oral Care Remove Food and Plaque 12pk"
medium,159758,"Product Line",FREE_TEXT,236345137193,4SN-DENTALFLOSS-3PK,"Fresh Mint Dental Floss for Teeth and Gum Oral Care Remove Food and Plaque 3pk",,,"Cocofloss Daily | Johnson & Johnson Listerine Floss | Oral-B Essential | Oral-B Glide Pro-Health | Reach Clean Burst Waxed Floss | Reach Dentotape | Sunstar GUM | The Humble Co. Natural Humble","Fresh Mint Dental Floss for Teeth and Gum Oral Care Remove Food and Plaque 3pk"
medium,159758,"Tip Material",FREE_TEXT,127389932527,4SN-DENTALFLOSS-12PK,"Fresh Mint Dental Floss for Teeth and Gum Oral Care Remove Food and Plaque 12pk",,,"Nylon | Rubber | Silicone","Fresh Mint Dental Floss for Teeth and Gum Oral Care Remove Food and Plaque 12pk"
medium,159758,"Tip Material",FREE_TEXT,236345137193,4SN-DENTALFLOSS-3PK,"Fresh Mint Dental Floss for Teeth and Gum Oral Care Remove Food and Plaque 3pk",,,"Nylon | Rubber | Silicone","Fresh Mint Dental Floss for Teeth and Gum Oral Care Remove Food and Plaque 3pk"
medium,161648,Capacity,FREE_TEXT,235522127585,SON-FLEXIDUSTER-PARENT,"Telescopic Flexible Extending Microfiber Duster for Home and Office Cleaning",,,"105 Washes | Less Than 1 gal | 10 fl oz | 20 fl oz | 30 fl oz | 40 fl oz | 50 fl oz | 60 fl oz | 70 fl oz | 80 fl oz | 90 fl oz | 100 fl oz | 10-20 Loads | 1 gal | 21-30 Loads | 1.5 gal | 31-40 Loads | 2 gal | 41-50 Loads | 2.5 gal | 51-60 Loads | 3 gal | 61-70 Loads | 3.5 gal | 71-80 Loads | 4 g...","Telescopic Flexible Extending Microfiber Duster for Home and Office Cleaning"
medium,163824,"California Prop 65 Warning",FREE_TEXT,365879907991,SON-SANDSCOOPER-LARGE-PARENT,"ASR Outdoor Large Mineral Gold Prospecting Pay Dirt Hand Trowel",,,,"ASR Outdoor Large Mineral Gold Prospecting Pay Dirt Hand Trowel"
medium,163824,Model,FREE_TEXT,127168314084,SON-ASRO-REMOTERUCKSACKGPKIT-14PC-PARENT,"ASR Outdoor Remote Adventure 30L Rucksack Gold Panning Kit with Classifier Screens, 14pc (3 Colors)",,,,"ASR Outdoor Remote Adventure 30L Rucksack Gold Panning Kit (3 Colors)"
medium,163824,Model,FREE_TEXT,235392003566,SON-MINISLUICEBKTKIT-PARENT,"ASR Outdoor Complete Mini Sluice Box with 3.5 Gallon Bucket Gold Panning Kit, 20pc",,,,"ASR Outdoor Complete Mini Sluice Box with 3.5 Gal Bucket Gold Panning Kit, 20pc"
medium,163824,Model,FREE_TEXT,236345137172,SON-GOLDRUSHBEGINNERS-5PC-PARENT,"ASR Outdoor Gold Pan Gold Prospecting Beginners Kit, Collection Tools, 5 Piece",,,,"ASR Outdoor 5pc Gold Pan Gold Prospecting Tools Beginners Kit (Many Styles)"
medium,166126,"California Prop 65 Warning",FREE_TEXT,127389768400,SON-FSMPFWSS-SML-BLCK-ASR-BUN,"ASR Outdoor Magnesium Fire Starter Camping Survival Pocket Flint Grip Handle",,,,"ASR Outdoor Magnesium Fire Starter Camping Survival Pocket Flint Grip Handle"
medium,166126,MPN,FREE_TEXT,364911624436,ALI-PARANECK-PARENT,"ASR Outdoor Paracord Necklace Fire Starter Striker Tool (2 Colors and Styles)",,,,"ASR Outdoor Paracord Necklace Fire Starter Striker Tool Blade (Many Styles)"
medium,166126,Model,FREE_TEXT,127389768400,SON-FSMPFWSS-SML-BLCK-ASR-BUN,"ASR Outdoor Magnesium Fire Starter Camping Survival Pocket Flint Grip Handle",,,,"ASR Outdoor Magnesium Fire Starter Camping Survival Pocket Flint Grip Handle"
medium,166126,Model,FREE_TEXT,364584755081,NPT-CERAMICMICROSTRIKER-PARENT,"ASR Outdoor 2 Pack Fire Starter Micro Ceramic Ferro Rod Striker Create Sparks Emergency Survival Tool",,,,"ASR Outdoor Ceramic Micro Striker Scraper Emergency Fire Starter"
medium,166126,Model,FREE_TEXT,364755157439,NPT-CERAMICMICROSTRIKER-PARENT,"ASR Outdoor 2 Pack Fire Starter Micro Ceramic Ferro Rod Striker Create Sparks Emergency Survival Tool",,,,"ASR Outdoor Ceramic Micro Striker Scraper Emergency Fire Starter"
medium,166126,Model,FREE_TEXT,364911624436,ALI-PARANECK-PARENT,"ASR Outdoor Paracord Necklace Fire Starter Striker Tool (2 Colors and Styles)",,,,"ASR Outdoor Paracord Necklace Fire Starter Striker Tool Blade (Many Styles)"
medium,166571,Features,FREE_TEXT,127389857864,DLT-JUMBO-PLAYINGCARDS-HATCHIMALS,"Cardinal Licensed Hatchimals Jumbo Printed Graphic Playing Cards",,,"Giant Cards | Gold Plated | Irregular Shaped","Cardinal Licensed Hatchimals Jumbo Printed Graphic Playing Cards"
medium,166571,"Max. Number of Players",FREE_TEXT,127389857864,DLT-JUMBO-PLAYINGCARDS-HATCHIMALS,"Cardinal Licensed Hatchimals Jumbo Printed Graphic Playing Cards",,,"1 player | 2 players | 3 players | 4 players | 5 players | 6 players | 7 players | 8 players | 9 players | 10 players | 11 players or more","Cardinal Licensed Hatchimals Jumbo Printed Graphic Playing Cards"
medium,166571,"Min. Number of Players",FREE_TEXT,127389857864,DLT-JUMBO-PLAYINGCARDS-HATCHIMALS,"Cardinal Licensed Hatchimals Jumbo Printed Graphic Playing Cards",,,"1 player | 2 players | 3 players | 4 players | 5 players | 6 players | 7 players | 8 players","Cardinal Licensed Hatchimals Jumbo Printed Graphic Playing Cards"
medium,168867,"Battery Technology",FREE_TEXT,236345137211,SON-ASRO-COLLAPSIBLELANTERNS-PARENT,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Camping Essentials Emergency Supplies (2 Sizes)",,,"10180 | 10440 | 14500 | 16340 | 16650 | 18350 | 18650 | 26650 | 3LR12 | 6LR61 | 74175 | 75175 | 77175 | 77375 | 8LR932 | 9-Volt-Block | AA | AAA | AAAA | AG3 | C | Coin Cell | CR123 | CR123A | CR2 | CR2032 | D | Li-Ion | LR44 | N | NiCd | Ni-Mh | No Battery | PJ996 | RCR123","ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
medium,168867,"Battery Technology",FREE_TEXT,236372535013,SON-ASRO-CAMPINGLANTERNSET-3PC,"ASR Outdoor 3pc Collapsible Lantern Set Hiking Camping Gear Outdoor Lights",,,"10180 | 10440 | 14500 | 16340 | 16650 | 18350 | 18650 | 26650 | 3LR12 | 6LR61 | 74175 | 75175 | 77175 | 77375 | 8LR932 | 9-Volt-Block | AA | AAA | AAAA | AG3 | C | Coin Cell | CR123 | CR123A | CR2 | CR2032 | D | Li-Ion | LR44 | N | NiCd | Ni-Mh | No Battery | PJ996 | RCR123","ASR Outdoor 3pc Collapsible Lantern Set Hiking Camping Gear Outdoor Lights"
medium,168867,"Battery Technology",FREE_TEXT,365880019102,SON-ASR-EMERG-CNDL-PARENT,"ASR Outdoor 4-Wick 48 Hour Survival Candle for Camping Emergency Fire Starter in Tin",,,"10180 | 10440 | 14500 | 16340 | 16650 | 18350 | 18650 | 26650 | 3LR12 | 6LR61 | 74175 | 75175 | 77175 | 77375 | 8LR932 | 9-Volt-Block | AA | AAA | AAAA | AG3 | C | Coin Cell | CR123 | CR123A | CR2 | CR2032 | D | Li-Ion | LR44 | N | NiCd | Ni-Mh | No Battery | PJ996 | RCR123","ASR Outdoor 36 or 48 Hour Survival Candle for Camping Emergency Fire Starter"
medium,168867,"California Prop 65 Warning",FREE_TEXT,236345137211,SON-ASRO-COLLAPSIBLELANTERNS-PARENT,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Camping Essentials Emergency Supplies (2 Sizes)",,,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
medium,168867,"Cord Type",SELECTION_ONLY,365880019102,SON-ASR-EMERG-CNDL-PARENT,"ASR Outdoor 4-Wick 48 Hour Survival Candle for Camping Emergency Fire Starter in Tin",,,"Corded | Cordless","ASR Outdoor 36 or 48 Hour Survival Candle for Camping Emergency Fire Starter"
medium,168867,Features,FREE_TEXT,236345137211,SON-ASRO-COLLAPSIBLELANTERNS-PARENT,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Camping Essentials Emergency Supplies (2 Sizes)",,,"Batteries Included | Clip On | Handheld | Magnetic | Rechargeable | Solar | Waterproof","ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
medium,168867,"Item Height",FREE_TEXT,236345137211,SON-ASRO-COLLAPSIBLELANTERNS-PARENT,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Camping Essentials Emergency Supplies (2 Sizes)",,,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
medium,168867,"Item Length",FREE_TEXT,236345137211,SON-ASRO-COLLAPSIBLELANTERNS-PARENT,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Camping Essentials Emergency Supplies (2 Sizes)",,,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
medium,168867,"Item Weight",FREE_TEXT,236345137211,SON-ASRO-COLLAPSIBLELANTERNS-PARENT,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Camping Essentials Emergency Supplies (2 Sizes)",,,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
medium,168867,"Item Width",FREE_TEXT,236345137211,SON-ASRO-COLLAPSIBLELANTERNS-PARENT,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Camping Essentials Emergency Supplies (2 Sizes)",,,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
medium,168867,"Lighting Technology",FREE_TEXT,365880019102,SON-ASR-EMERG-CNDL-PARENT,"ASR Outdoor 4-Wick 48 Hour Survival Candle for Camping Emergency Fire Starter in Tin",,,"Fluorescent | Halogen | Incandescent | Krypton | LED | UV-Light | Xenon","ASR Outdoor 36 or 48 Hour Survival Candle for Camping Emergency Fire Starter"
medium,168867,MPN,FREE_TEXT,236345137211,SON-ASRO-COLLAPSIBLELANTERNS-PARENT,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Camping Essentials Emergency Supplies (2 Sizes)",,,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
medium,168867,Model,FREE_TEXT,236345137211,SON-ASRO-COLLAPSIBLELANTERNS-PARENT,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Camping Essentials Emergency Supplies (2 Sizes)",,,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
medium,168867,"Number of Lights",FREE_TEXT,236345137211,SON-ASRO-COLLAPSIBLELANTERNS-PARENT,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Camping Essentials Emergency Supplies (2 Sizes)",,,"1-3 | 4-6 | 7-12 | More Than 12","ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
medium,168867,"Number of Lights",FREE_TEXT,236372535013,SON-ASRO-CAMPINGLANTERNSET-3PC,"ASR Outdoor 3pc Collapsible Lantern Set Hiking Camping Gear Outdoor Lights",,,"1-3 | 4-6 | 7-12 | More Than 12","ASR Outdoor 3pc Collapsible Lantern Set Hiking Camping Gear Outdoor Lights"
medium,168867,"Number of Lights",FREE_TEXT,365880019102,SON-ASR-EMERG-CNDL-PARENT,"ASR Outdoor 4-Wick 48 Hour Survival Candle for Camping Emergency Fire Starter in Tin",,,"1-3 | 4-6 | 7-12 | More Than 12","ASR Outdoor 36 or 48 Hour Survival Candle for Camping Emergency Fire Starter"
medium,168867,Voltage,FREE_TEXT,236345137211,SON-ASRO-COLLAPSIBLELANTERNS-PARENT,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Camping Essentials Emergency Supplies (2 Sizes)",,,,"ASR Outdoor 100 Lumen COB Collapsible Camping Lantern Black or Grey (2 Sizes)"
medium,168867,Voltage,FREE_TEXT,236372535013,SON-ASRO-CAMPINGLANTERNSET-3PC,"ASR Outdoor 3pc Collapsible Lantern Set Hiking Camping Gear Outdoor Lights",,,,"ASR Outdoor 3pc Collapsible Lantern Set Hiking Camping Gear Outdoor Lights"
medium,168867,Voltage,FREE_TEXT,365880019102,SON-ASR-EMERG-CNDL-PARENT,"ASR Outdoor 4-Wick 48 Hour Survival Candle for Camping Emergency Fire Starter in Tin",,,,"ASR Outdoor 36 or 48 Hour Survival Candle for Camping Emergency Fire Starter"
medium,169282,MPN,FREE_TEXT,236344962465,DOY-NORALACE-2500-PARENT,"ASR Tactical TitanLace 2500 Technora Work Boot Lace (Multiple Sizes and Colors)",,,,"ASR Tactical TitanLace 2500 Technora Work Boot Lace (Multiple Sizes and Colors)"
medium,169282,MPN,FREE_TEXT,236345146199,DOY-PARALACE-PARENT,"ASR Outdoor 550 Paracord Hiking Boot Laces Upgraded Replacement Shoelaces (Multiple Sizes and Colors)",,,,"ASR Outdoor TraversaLace 550 Paracord Survival Laces for Shoes and Hiking Boots"
medium,170091,Features,FREE_TEXT,236344962475,DLT-CHARSTOCKS-PARENT,"Licensed Kids Felt Embossed Christmas Stocking Holiday Decor (Many Styles)",,,,"Licensed Kids Minions Despicable Me Felt Embossed Christmas Stocking Holidays"
medium,170091,Filling,FREE_TEXT,236344962475,DLT-CHARSTOCKS-PARENT,"Licensed Kids Felt Embossed Christmas Stocking Holiday Decor (Many Styles)",,,"Balloon | Chocolate | Cosmetics | Jewelry | No Filling | Paper Hat | Pictures/Phrases | Tea | Toys","Licensed Kids Minions Despicable Me Felt Embossed Christmas Stocking Holidays"
medium,170091,Filling,FREE_TEXT,365879996361,DLT-STOCKING-PJM,"PJ Masks Kids Felt Embossed Christmas Stocking 15.5 Inch Holiday Decor",,,"Balloon | Chocolate | Cosmetics | Jewelry | No Filling | Paper Hat | Pictures/Phrases | Tea | Toys","PJ Masks Kids Felt Embossed Christmas Stocking 15.5 Inch Holiday Decor"
medium,170091,"Number of Items",FREE_TEXT,236344962475,DLT-CHARSTOCKS-PARENT,"Licensed Kids Felt Embossed Christmas Stocking Holiday Decor (Many Styles)",,,"1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | Less Than 10 | 10 | 10-20 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | More Than 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | 47 | 48 | 49 | 50 | 100 | 150 | 200","Licensed Kids Minions Despicable Me Felt Embossed Christmas Stocking Holidays"
medium,170091,"Number of Items",FREE_TEXT,365879996361,DLT-STOCKING-PJM,"PJ Masks Kids Felt Embossed Christmas Stocking 15.5 Inch Holiday Decor",,,"1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | Less Than 10 | 10 | 10-20 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | More Than 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | 47 | 48 | 49 | 50 | 100 | 150 | 200","PJ Masks Kids Felt Embossed Christmas Stocking 15.5 Inch Holiday Decor"
medium,170626,Capacity,FREE_TEXT,236345031404,DLX-LINTEROLLER2REFILLS-1PK,"Universal Household Supplies Lint Roller and 2 Refills 10 Sheets Per Roll",,,"0-10 gal | 11-20 gal | 21-25 gal | 26-30 gal | 31-40 gal","Universal Household Supplies Lint Roller and 2 Refills 10 Sheets Per Roll"
medium,175750,"Closure Type",FREE_TEXT,235148716431,WTB-XMAS-NEW-2022-COZY-BLANKET,"ASR Outdoor Ultrasoft Southwest Navajo Fleece Throw Blanket, 60x80 (Many Colors)",,,"Buttons | No Closure | Press Fastening | Zip","ASR Outdoor Queen Size 60x80 Southwest Wilderness Adventure Fleece Throw Blanket"
medium,175750,"Labels & Certifications",FREE_TEXT,235148716431,WTB-XMAS-NEW-2022-COZY-BLANKET,"ASR Outdoor Ultrasoft Southwest Navajo Fleece Throw Blanket, 60x80 (Many Colors)",,,"NOMITE Mark | STANDARD 100 by OEKO-TEX | Traumpass","ASR Outdoor Queen Size 60x80 Southwest Wilderness Adventure Fleece Throw Blanket"
medium,175750,"Product Line",FREE_TEXT,235148716431,WTB-XMAS-NEW-2022-COZY-BLANKET,"ASR Outdoor Ultrasoft Southwest Navajo Fleece Throw Blanket, 60x80 (Many Colors)",,,"Anthropologie Striped | Breville Body Zone | Breville Body Zone Connect | CURA of Sweden CURA Calm | JUNA Monochrome Lines | Marks and Spencer Fleece Checked | Mette Ditmer SHADES Sengesæt | Michael Amini Alton | Michael Amini GRETTA | Michael Amini Port Orleans | Michael Amini Potenza | The Whit...","ASR Outdoor Queen Size 60x80 Southwest Wilderness Adventure Fleece Throw Blanket"
medium,175750,"Thread Count",FREE_TEXT,235148716431,WTB-XMAS-NEW-2022-COZY-BLANKET,"ASR Outdoor Ultrasoft Southwest Navajo Fleece Throw Blanket, 60x80 (Many Colors)",,,"200 or Less | 201-400 | 401-600 | 601-800 | 801-999 | 1000 or More","ASR Outdoor Queen Size 60x80 Southwest Wilderness Adventure Fleece Throw Blanket"
medium,177005,"Blade Edge",FREE_TEXT,127389768441,26C-BLE-WHEATFIBERKNIVES-PARENT,"Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)",,,"Hollow | Serrated | Straight","Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)"
medium,177005,"Blade Edge",FREE_TEXT,127389932567,4SN-BLACKKNIFESET-5PC-BEILLE,"Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle",,,"Hollow | Serrated | Straight","Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle"
medium,177005,"Blade Edge",FREE_TEXT,235550290140,4SN-CUTLERYSET-13PC-44136-WAL-HPNR,"MasterChef 13-Piece Kitchen Knife Set w Wooden Storage Block Stainless Steel",,,"Hollow | Serrated | Straight","MasterChef 13-Piece Kitchen Knife Set w Wooden Storage Block Stainless Steel"
medium,177005,"Blade Length",FREE_TEXT,127389768441,26C-BLE-WHEATFIBERKNIVES-PARENT,"Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)",,,"1 in | 2 in | 3 in | 4 in | 5 in | 6 in | 7 in | 8 in | 9 in | 10 in | 11 in | 12 in | 13 in","Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)"
medium,177005,"Blade Length",FREE_TEXT,235550290140,4SN-CUTLERYSET-13PC-44136-WAL-HPNR,"MasterChef 13-Piece Kitchen Knife Set w Wooden Storage Block Stainless Steel",,,"1 in | 2 in | 3 in | 4 in | 5 in | 6 in | 7 in | 8 in | 9 in | 10 in | 11 in | 12 in | 13 in","MasterChef 13-Piece Kitchen Knife Set w Wooden Storage Block Stainless Steel"
medium,177005,"Blade Length",FREE_TEXT,236344962459,4SN-6PCKNIVES-50549,"Beille Stainless Steel Kitchen Cutlery Knife Set Carving Paring Utility 6 Piece",,,"1 in | 2 in | 3 in | 4 in | 5 in | 6 in | 7 in | 8 in | 9 in | 10 in | 11 in | 12 in | 13 in","Beille Stainless Steel Kitchen Cutlery Knife Set Carving Paring Utility 6 Piece"
medium,177005,"Blade Length",FREE_TEXT,365879832379,4SN-3PCCUTLERY-44031,"Beille 3pc Stainless Steel Kitchen Cutlery Knife Set Cutting Santoku Chef Knife",,,"1 in | 2 in | 3 in | 4 in | 5 in | 6 in | 7 in | 8 in | 9 in | 10 in | 11 in | 12 in | 13 in","Beille 3pc Stainless Steel Kitchen Cutlery Knife Set Cutting Santoku Chef Knife"
medium,177005,"Blade Length",FREE_TEXT,365879996401,4SN-BLACKKNIFESET-4PC,"Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle",,,"1 in | 2 in | 3 in | 4 in | 5 in | 6 in | 7 in | 8 in | 9 in | 10 in | 11 in | 12 in | 13 in","Universal Home Black Stainless Steel Kitchen Knives Set 5 Knife Types 5 Piece"
medium,177005,"California Prop 65 Warning",FREE_TEXT,127389768441,26C-BLE-WHEATFIBERKNIVES-PARENT,"Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)",,,,"Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)"
medium,177005,Features,FREE_TEXT,127389768441,26C-BLE-WHEATFIBERKNIVES-PARENT,"Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)",,,"Adjustable | Bags/Cones Included | Dishwasher Safe | Easy Clean | Electric | Hand Wash Only | Light Weight | Magnetic | Manual | Multi Functional | Non-Stick | Reusable | Rust Resistant | Self Sharpening | Soft Grip | Soft Handle | Stain Resistant | With Blade Cover | With Handles | With Knife Sh...","Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)"
medium,177005,"Food Compatibility",FREE_TEXT,127389932567,4SN-BLACKKNIFESET-5PC-BEILLE,"Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle",,,"Candy | Cheese | Deep Fry | Fruit | Meat | Oil | Salad | Sugar, Icing Sugar & Cocoa | Universal | Vegetables","Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle"
medium,177005,"Food Compatibility",FREE_TEXT,235550290140,4SN-CUTLERYSET-13PC-44136-WAL-HPNR,"MasterChef 13-Piece Kitchen Knife Set w Wooden Storage Block Stainless Steel",,,"Candy | Cheese | Deep Fry | Fruit | Meat | Oil | Salad | Sugar, Icing Sugar & Cocoa | Universal | Vegetables","MasterChef 13-Piece Kitchen Knife Set w Wooden Storage Block Stainless Steel"
medium,177005,"Food Compatibility",FREE_TEXT,365879996401,4SN-BLACKKNIFESET-4PC,"Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle",,,"Candy | Cheese | Deep Fry | Fruit | Meat | Oil | Salad | Sugar, Icing Sugar & Cocoa | Universal | Vegetables","Universal Home Black Stainless Steel Kitchen Knives Set 5 Knife Types 5 Piece"
medium,177005,"Making Method",FREE_TEXT,127389768441,26C-BLE-WHEATFIBERKNIVES-PARENT,"Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)",,,"Compressor | Hot Air | Oil","Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)"
medium,177005,"Making Method",FREE_TEXT,127389932567,4SN-BLACKKNIFESET-5PC-BEILLE,"Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle",,,"Compressor | Hot Air | Oil","Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle"
medium,177005,"Making Method",FREE_TEXT,235550290140,4SN-CUTLERYSET-13PC-44136-WAL-HPNR,"MasterChef 13-Piece Kitchen Knife Set w Wooden Storage Block Stainless Steel",,,"Compressor | Hot Air | Oil","MasterChef 13-Piece Kitchen Knife Set w Wooden Storage Block Stainless Steel"
medium,177005,"Making Method",FREE_TEXT,365879996401,4SN-BLACKKNIFESET-4PC,"Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle",,,"Compressor | Hot Air | Oil","Universal Home Black Stainless Steel Kitchen Knives Set 5 Knife Types 5 Piece"
medium,177005,Model,FREE_TEXT,127389768441,26C-BLE-WHEATFIBERKNIVES-PARENT,"Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)",,,,"Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)"
medium,177005,"Set Includes",FREE_TEXT,127389768441,26C-BLE-WHEATFIBERKNIVES-PARENT,"Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)",,,"Apple Corer | Apple Peeler/Corer/Slicer | Base | Bento Bag | Boning Knife | Bread Knife | Butcher Knife | Butter Knife | Cake Knife | Carving & Slicing Knives | Chef's Knife | Cleaver | Deba | Decorating Knife | Fillet & Larding Knives | Gyuto Knife | Kiritsuke | Knife Set | Lid | Mezzaluna | Nak...","Beille Stainless Steel and Wheat Fiber Handle Kitchen Knives (Many Styles)"
medium,177005,"Set Includes",FREE_TEXT,127389932567,4SN-BLACKKNIFESET-5PC-BEILLE,"Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle",,,"Apple Corer | Apple Peeler/Corer/Slicer | Base | Bento Bag | Boning Knife | Bread Knife | Butcher Knife | Butter Knife | Cake Knife | Carving & Slicing Knives | Chef's Knife | Cleaver | Deba | Decorating Knife | Fillet & Larding Knives | Gyuto Knife | Kiritsuke | Knife Set | Lid | Mezzaluna | Nak...","Beille 5 Piece Home Ergonomic Kitchen Knives Set, 5 Knife Essential Bundle"
medium,177005,"Set Includes",FREE_TEXT,235550290140,4SN-CUTLERYSET-13PC-44136-WAL-HPNR,"MasterChef 13-Piece Kitchen Knife Set w Wooden Storage Block Stainless Steel",,,"Apple Corer | Apple Peeler/Corer/Slicer | Base | Bento Bag | Boning Knife | Bread Knife | Butcher Knife | Butter Knife | Cake Knife | Carving & Slicing Knives | Chef's Knife | Cleaver | Deba | Decorating Knife | Fillet & Larding Knives | Gyuto Knife | Kiritsuke | Knife Set | Lid | Mezzaluna | Nak...","MasterChef 13-Piece Kitchen Knife Set w Wooden Storage Block Stainless Steel"
medium,177006,"Care Instructions",FREE_TEXT,127389838914,4SN-BLE-CHRMWBOTTLE-23OZ,"Beille Silver Chrome Borosilicate Glass BPA Free Water Bottle with Bamboo Lid Hydration Health and Beauty, 23oz",,,"Hand Wash Only | Machine Washable | Machine Washable up to 85°F | Spot Clean Only","Beille 23oz Silver Glass BPA Free Water Bottle with Bamboo Lid"
