item_id,sku,title,price,score,treatment,word_count,title_coverage_pct,aspect_hits,aspect_total,has_bullets,has_heading,has_schema,keyword_in_intro,is_duplicate,dup_group_size,issues
236345031440,SON-AOTAC-BUN-2PC-810PK-3B1-BLCK-2,"10pk ASR Outdoor 3 1/4 Inch x 1 Inch Tarp Camping Secure Grip Awning Clamps",13.09,95,ok,265,100,4,6,yes,yes,yes,yes,no,1,
236345031442,SON-GRCSS10HPSI-6-GRN,"Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 10 Holes per Sq Inch",12.50,90,ok,475,100,1,3,yes,yes,yes,yes,no,1,
236345031444,4SN-GOBLETWATERGLASSES-6PK,"Beille Set of 6 Clear Classic Goblet Water Glasses Home Decor Glassware, 7.43oz",31.57,95,ok,541,100,4,6,yes,yes,yes,yes,no,1,
236345031445,MCN-MGAUCA25O-SML,"Gear Aid UV Cure AquaSeal for Camping Outdoor In Field Repair Adhesive - .25oz",15.99,82,ok,150,80,2,4,yes,yes,yes,yes,no,1,"thin (<200 words)"
236345031446,4SN-BLE-COLANDERSET3PC-STD,"Beille 3pc Stainless Steel Colander for Kitchen, Nesting Food Strainers",36.83,94,ok,343,100,5,8,yes,yes,yes,yes,no,1,
236345031447,DOY-ASRO-GEMSTONEKIT-3PC-BUN-MDG,"ASR Outdoor 5lb Madagascar Gemstone Mining Kit Geology Paydirt Classifier and ID",37.99,95,ok,515,100,2,3,yes,yes,yes,yes,no,1,
236345031448,SON-SHOCKCORD-30FT,"ASR Outdoor Elastic Shock Cord Natural Rubber 30 Feet 3mm Diameter - Black",12.79,95,ok,490,100,4,6,yes,yes,yes,yes,no,1,
236345031449,UPD-PPSTATIONERYSET-BLUE-11PC,"Nickelodeon Paw Patrol 11pc Stationery Set Kids School Supplies Pen Pencil Paper",16.50,91,ok,586,91,3,6,yes,yes,yes,yes,no,1,
236345031450,SON-WR3I1MSSCFSM,"Water Resistant Match Stick Storage Container And Fire Starter Mirror",11.19,96,ok,234,100,3,4,yes,yes,yes,yes,no,1,
236345031451,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base",12.99,93,copy_rewrite,510,100,5,6,yes,yes,yes,yes,yes,2,"duplicate body (shared by 2 listings)"
236345031452,SON-TDFS-10PC-55L-SLVR,"Professional Quality Tapered Diamond File Assorted Grits 10 Piece Set",12.99,93,ok,237,100,3,6,yes,yes,yes,yes,no,1,
236345031453,SON-3IN1CUSKFS-3PC-ONE-SLVR,"ASR Outdoor Multi Function Outdoor Travel Camping Utensil Set Knife Fork Spoon",12.19,96,ok,211,100,5,7,yes,yes,yes,yes,no,1,
236345031454,SON-3IN1HEADLAMP-BLK-FL8217HB,"ASR Outdoor 3 IN-1 Rechargeable LED Camping Headlamp Bike Light with Magnet",15.99,95,ok,729,100,4,6,yes,yes,yes,yes,no,1,
236345031456,UPD-DPBFSWBRAHC-7-PNK,"Disney Princess 6pc Girls BFF Fashion Jewelry Hair Accessories Set with",15.69,100,ok,549,100,4,4,yes,yes,yes,yes,no,1,
236345031460,LST-DINOPLAYSET-6PC,"Kidplokio DIY Build Dinosaur Robot Assembly Toy Figure Play Set Boys Ages 3+",28.00,95,ok,577,73,3,3,yes,yes,yes,yes,no,1,
236345031462,SON-8-PIN-PUNCH-ST1032B,"Universal Tool Quality 8Pc Brass Pin Punch Set Hobby Craft Woodworking",23.15,95,ok,353,100,4,6,yes,yes,yes,yes,no,1,
236345031463,ASR-GPSCFC1701501100M-BUN-3PC-A-BNDL,"3 Piece Gold Panning Mining Classifier Sifting Set 1/50"" 1/70"" 1/100"" Fine Mesh",75.00,80,tier2_tweak,476,75,0,2,yes,yes,yes,yes,no,1,"no key aspects mentioned"
236345031465,UPD-DIARYSET-MINNIE-705626MRM-BUN,"Disney Minnie Mouse 8pc Diary with Lock Stationery Set Girls Ages 3 and Up",13.99,94,ok,628,100,3,5,yes,yes,yes,yes,no,1,
236345031466,SON-SDEPS-4PC-IR-TT,"ToolTreaux Stainless Steel Double Ended Knurled Picks Hobby Craft Tools - 4pc",12.59,95,ok,538,100,2,3,yes,yes,yes,yes,no,1,
236345031468,ASR-COTTERPIN-PARENT,"ASR Tactical Trip Wire Perimeter Cotter Pin for Alarm Signal Device (Pin Only)",12.99,92,ok,362,91,4,7,yes,yes,yes,yes,no,1,
236345031469,NPT-OPENRESCUEKNIFE-BLK,"ASR Outdoor 8.25 Inch Rescue Knife with Belt Clip Seat Belt Cutter - Black",12.39,97,ok,365,100,4,5,yes,yes,yes,yes,no,1,
236345031470,SON-12ISSRMASM-12I-MTLC,"12 inch Stainless Steel Ruler Metric and SAE Measurements",10.99,95,ok,213,100,4,6,yes,yes,yes,yes,no,1,
236345031472,SON-550PARACORDROPE-ASRO-PARENT,"ASR Outdoor Survival 550 Type III Mil-Spec Tactical Paracord Rope (Many Lengths)",13.99,93,ok,562,100,2,4,yes,yes,yes,yes,no,1,
236345031473,DOY-GFODCVPO12-12PC,"12PC Small Glass Vials with Screw Top Lids, Gold Flake and Essential Oil, 1 Dram",11.79,73,copy_rewrite,120,100,0,2,yes,yes,yes,yes,no,1,"thin (<200 words); no key aspects mentioned"
236345031474,DOY-ASRO-12PCGEODEKIT-BUN,"ASR Outdoor 12pc Moroccan Break Your Own Geodes Kit with Sledge Hammer",47.49,100,ok,563,100,2,2,yes,yes,yes,yes,no,1,
236345031475,MCN-REFLTTAPEPATCH-GRY,"GEAR AID Tenacious Tape Reflective Patches for Safety, Jackets, Bike and Outdoor",16.99,93,ok,281,100,2,4,yes,yes,yes,yes,no,1,
236345031479,HGR-HCSBS-SML-BLCK,"Hitchmate Cargo Stabilizer Bar for Truck Automotive Exterior Accessories - Small",84.99,91,ok,273,100,2,5,yes,yes,yes,yes,no,1,
236345031480,DOY-TTX-CLEARWATCHCOFFIN-PARENT,"ToolTreaux Clear Plastic Watch Case Coffin Travel Essentials Jewelry Organizers",11.57,93,ok,540,100,3,6,yes,yes,yes,yes,no,1,
236345031482,4SN-BLE-UTENSILSET-PARENT,"Beille Kitchen Gadgets Cooking Baking Supplies Meal Prep Tool Set Pastel",22.39,89,ok,413,100,2,7,yes,yes,yes,yes,no,1,
236345031486,NPT-HUNTKNF-AMEAG-PARENT,"ASR Outdoor American Flag Eagle Fixed Blade Hunting Knife Patriotic Gift 3 Style",16.99,92,ok,584,100,4,9,yes,yes,yes,yes,no,1,
236345031488,SON-SANDSIFT-PARENT,"ASR Outdoor Sand Sifting Beach Combing Kids Metal Detector Accessory - 4 Colors",11.89,91,ok,508,100,3,8,yes,yes,yes,yes,no,1,
236345056379,NPT-DEERKNIFE-BLACK,"ASR Outdoor Collectible Dagger Bowie Knife Etched Deer Sheath Ergonomic Handle",25.00,93,ok,321,100,4,8,yes,yes,yes,yes,no,1,
236345056380,SON-ALKALINE-BUTTONBATTS-IR-TT,"ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc",12.41,94,ok,520,100,3,5,yes,yes,yes,yes,no,1,
236345056382,SON-AOTAC-BUN-2PC-8PK-3B1-BLCK-2,"8pk ASR Outdoor 3 1/4 Inch x 1 Inch Camping Tarp Secure Grip Awning Clamps",12.59,91,ok,570,90,3,6,yes,yes,yes,yes,no,1,
236345056383,SON-6IBSPSSS-6-SLVR,"Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip",11.49,88,ok,180,100,2,5,yes,yes,yes,yes,no,1,"thin (<200 words)"
236345056388,SON-SGBRUSH-PARENT,"ASR Outdoor Shotgun Cleaning Brush Phosphor Bronze Aluminum Shaft (2 Sizes)",11.19,89,tier2_tweak,531,100,3,5,yes,yes,yes,no,no,1,"no keyword in intro"
236345056389,SON-ASRGOLDRUSHTWEEZVIAL-BUN,"ASR Outdoor 5 Piece Gold Panning Magnifying Tweezers and Dram Vial Combo Kit",11.39,80,tier2_tweak,224,73,0,2,yes,yes,yes,yes,no,1,"no key aspects mentioned"
236345056390,SON-WBC-LG-BL,"Waterproof Durable Backpack Cover Blue Universal Fit Adjustable Draw String",12.39,94,ok,263,100,5,8,yes,yes,yes,yes,no,1,
236345056392,MCN-GARPC10OZ-10OZ,"Gear Aid ReviveX Pro Cleaner 4x Concentrate Outdoor Equipment Clothing - 12 oz",16.99,86,ok,177,100,1,4,yes,yes,yes,yes,no,1,"thin (<200 words)"
236345056393,SON-7PCKIDSGOLDKIT-BLK-BUN,"ASR Outdoor 7pc Kids Gold Panning Kit Beginner Equipment with Paydirt - Black",35.95,100,ok,709,100,2,2,yes,yes,yes,yes,no,1,
236345056394,MCN-MUTPARMSDGS4OZ-4OZ-CLR,"UV Tech Protectant and Rejuvenator Marine Scuba Diving Gear Care - 4 oz Clear",16.49,93,ok,210,100,2,4,yes,yes,yes,yes,no,1,
236345056395,SON-TT-GLUEGUNSTICKKIT-15PC-BUN,"ToolTreaux 10 Watt Mini Glue Gun and Hot Glue Sticks Crafting Supplies Kit, 15pc",13.99,96,ok,589,100,3,4,yes,yes,yes,yes,no,1,
236345056396,SON-ASRO-ENAMELCOFFEEMUG-BLU,"ASR Outdoor 11.75oz Stainless Steel and Enamel Coffee Mug Camping Essentials, Cl",12.79,62,copy_rewrite,184,90,3,7,no,no,no,yes,no,1,"thin (<200 words); no bullet structure; no schema markup"
236345056398,SON-HANGWORKLIGHT-ORG,"Universal Tool Hanging Hook Work Light 400 Lumen LED Light with Magnetic Base",12.99,93,copy_rewrite,510,100,5,6,yes,yes,yes,yes,yes,2,"duplicate body (shared by 2 listings)"
236345056399,MCN-MGATTWP-STD-BLCK,"Gear Aid Repair Tape Long Lasting Wildlife Camping Hiking Supplies - Black",16.99,90,ok,170,100,3,5,yes,yes,yes,yes,no,1,"thin (<200 words)"
236345056400,DLT-BIBLEBOOK-280505-2PK-ASST-BUN,"Kidplokio Bible Coloring Book for Kids Activity Book with Puzzles 96 Pages - 2pk",15.09,93,ok,516,100,2,4,yes,yes,yes,yes,no,1,
236345056402,NPT-10INDAMASKNF-PAERENT,"ASR Outdoor 10 Inch Full Tang Hunting Knife Wooden Handle Damascus Etched Design",34.99,94,ok,318,100,4,7,yes,yes,yes,yes,no,1,
236345056403,MCN-GATTMCFSTP-2PC-3X5-CLR,"Gear Aid Tenacious Tape Max Flex Patches Clear Stretch UV Resistant Outdoor Rec",15.99,92,ok,318,83,4,6,yes,yes,yes,yes,no,1,
236345056405,CHAINSAW-SHARPENING-BURR-3-16,"3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit",10.79,93,ok,196,100,4,7,yes,yes,yes,yes,no,1,"thin (<200 words)"
236345056406,SON-12X36IGMMSBM-12X36-GRY-SM-4,"12 x 36 Inch Grey Miners Moss 10mm Thick Sluice Box Matting Gold Panning",21.99,96,ok,237,82,2,2,yes,yes,yes,yes,no,1,
236345056407,SON-UAGBCKO-SML-BRSS,"Universal Antique Grandfather Brass Clock Key Odd",11.99,95,ok,185,100,4,5,yes,yes,yes,yes,no,1,"thin (<200 words)"
236345056409,MCN-MEMNORABC-2OZ-CLR-2,"Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz",15.09,91,ok,301,100,2,5,yes,yes,yes,yes,no,1,
236345056410,SON-DRYSACK-PARENT,"ASR Outdoor 15L 20L Waterproof Dry Sack Gusseted Bottom Ripstop Nylon Bag",17.49,91,ok,528,100,2,5,yes,yes,yes,yes,no,1,
236345056411,SON-TTX-PLATSAFETYACIDTESTKIT-7PC-BUN,"ToolTreaux Platinum Metal Acid Testing Kit with Testing Stone, 7pc",19.99,93,ok,550,88,4,6,yes,yes,yes,yes,no,1,
236345056413,4SN-DOVESHAMPOO-MIC-38043,"Dove Detox Purifying Micellar Hair Care Formula Shampoo 350mL Bottle",15.39,94,ok,612,100,3,5,yes,yes,yes,yes,no,1,
236345056414,PRF-DELFP-SML-BL,"Dumbbell Exercises Laminated Fitness Poster 4 Pack",45.00,89,ok,241,100,1,4,yes,yes,yes,yes,no,1,
236345056415,SON-BTMRFLGP10IN-GRN,"ASR Outdoor 10 Inch Bottom Riffles Gold Pan Gold Prospecting Equipment, Green",12.99,100,ok,534,100,2,2,yes,yes,yes,yes,no,1,
236345056416,LST-SPACEGUN-RF300-GRNBLU-2PK,"2-Pack Kids LIGHT-UP Action Jackson Space Ranger Toy Gun for Boys, Ages 3 up",29.99,89,ok,414,100,1,4,yes,yes,yes,yes,no,1,
236345056418,SON-B10GRGTGP-10-BLCK,"ASR Outdoor 10"" Inch Black Riffled Gold Panning Pan for Mining Prospecting",11.49,83,ok,237,50,1,2,yes,yes,yes,yes,no,1,"low title-keyword coverage (50%)"
236345056420,SON-SJSIMRS999-PS-STL-BUND-1,"Silver Jewelry Making Tool Inscription Signature Marking Ring Stamp 999",12.99,85,ok,156,78,3,4,yes,yes,yes,yes,no,1,"thin (<200 words)"
236345056421,4SN-VASELINE-LIPTHER-OR-5PK-44551-BUN,"5 Pack Vaseline Lip Therapy Original Lip Balm Petroleum Jelly Moisturizing .16oz",14.73,93,ok,523,100,3,6,yes,yes,yes,yes,no,1,
236345056423,KEVLAR-CORD-ORANGE-50FT,"200lb Strength Hobby Sport Survival Paracord Rope - Red, 50ft",12.99,100,ok,202,100,4,4,yes,yes,yes,yes,no,1,
236345056424,ZKT-TKRHBCCFZ-SML-BLCK,"Zak Tool 1pc Tactical Connector Clip for ZT55 Duty Belt Clips (PN# ZT55-C)",11.29,91,ok,215,90,4,8,yes,yes,yes,yes,no,1,
236345056425,SON-144PCGLASSVIALS-PARENT,"144pk Glass Vial Collection Set Craft and Hobby Storage",38.99,84,ok,453,71,1,3,yes,yes,yes,yes,no,1,
236345056427,MCN-HEROCLIPLRG-BLK-210014-010-PARENT,"HEROCLIP Large Black Carabiner Clip Hook for Camping, Backpack (2 Pack Sizes)",27.99,84,copy_rewrite,235,89,2,5,yes,yes,yes,yes,yes,2,"duplicate body (shared by 2 listings)"
236345056429,SON-15LBPUTOOL-8036TM,"ToolTreaux 30 Inch Telescoping Magnetic Pickup Tool for 15lb Magnetic Strength",12.69,96,ok,511,100,5,7,yes,yes,yes,yes,no,1,
236345056430,LST-PICNICFOOD-XJ330Z-8,"Kidplokio Kids Pretend Play Food Set Fun Picnic Plastic Food Utensils Assorted,",22.99,93,ok,561,100,3,6,yes,yes,yes,yes,no,1,
236345056432,DOY-TOOLSPERFECTOTHERGLASS-KIT,"ASR Outdoor 21 Piece Deluxe Gold Panning Testing Kit with Crucible Vials Storage",32.99,76,copy_rewrite,565,55,0,1,yes,yes,yes,yes,no,1,"low title-keyword coverage (55%); no key aspects mentioned"
236345056434,LST-KPL-DINOTRUCKCARCARRIER-PARENT,"Kidplokio 3 in 1 Ultimate T Rex Diecast Cars Transporter Truck Toy (2 Colors)",28.49,91,tier2_tweak,622,100,3,4,yes,yes,yes,no,no,1,"no keyword in intro"
236345056435,SON-TTX-22KSAFETYACIDTESTKIT-7PC-BUN,"ToolTreaux 22k Gold Testing Kit, 7pc",16.95,95,ok,607,100,4,6,yes,yes,yes,yes,no,1,
236345056436,HWK-TT-TNDLEATHER10PKTTP-BROWN,"ToolTreaux 10 Pocket Oil Tanned Leather Tool Pouch DIY Woodworking, 13 x 10 Inch",47.32,100,ok,616,100,6,6,yes,yes,yes,yes,no,1,
236345056438,VECTRAN-200LB-CORD-PARENT,"Braided Vectran Survival Sport Tactical Cord 200lb Breaking Strength 25' to 1000",14.79,87,ok,193,100,1,5,yes,yes,yes,yes,no,1,"thin (<200 words)"
236345056439,MCN-GARNASFWAWK-4PC-2PK,"GEAR AID Suede Nubuck Fabric Shoe Care Kit Waterproof breathable Footwear 2-Pack",46.99,93,ok,375,100,2,4,yes,yes,yes,yes,no,1,
236345056440,26C-GARDTOOLS-PARENT,"ToolTreaux Essential Gardening Tools and Cultivating Accessories (Many Options)",47.50,83,tier2_tweak,503,100,1,5,yes,yes,yes,no,no,1,"no keyword in intro"
236345056442,NPT-MINIKEYCHAINKNIFE-PARENT,"ASR Outdoor Mini Folding Key Chain Knife 2.75 Inch Pocket Blade Tool",11.99,98,ok,376,100,5,6,yes,yes,yes,yes,no,1,
236345056443,ASR-SURVIVALCAMPINGBASICSKILLS,"Universal Emergency 5 in 1 Multifunction Survival Whistle Orange - 2 Pack",12.49,84,ok,247,67,2,5,yes,yes,yes,yes,no,1,
236345069128,UPD-HKLUNCHBAG-B24HK60435-BUN,"Hello Kitty Cartoon 9 Inch Rectangle Lunch Bag School Food Tote for Girls Age 3+",16.00,90,ok,375,83,3,6,yes,yes,yes,yes,no,1,
236345069129,MCN-MMESBDMPT125OZ,"Gear Aid Sea Buff Dive Mask Visor Cleaner Anti-Fog Lens Water Sport - 1.25oz",13.99,99,ok,196,100,3,3,yes,yes,yes,yes,no,1,"thin (<200 words)"
236345069130,LST-KPL-DIYPOLCESTATIONKIT-BLU-660A2,"Kidplokio 41pc Police Station for Toy Cars Playset, Blue, Boys, Ages 3+",22.95,97,ok,553,100,4,5,yes,yes,yes,yes,no,1,
236345069131,SON-PRB18THSFRT-11PC,"10pc Universal Tool High Speed Steel Titanium Mini Router Drill Bits",20.39,93,ok,242,100,3,6,yes,yes,yes,yes,no,1,
236345069132,SON-HDASB-MED-BL-PARENT,"ToolTreaux Heavy Duty Battery Set Alkaline Batteries AA or AAA (Many Pack Sizes)",48.59,96,ok,375,100,3,4,yes,yes,yes,yes,no,1,
236345069133,SON-AOTAC-BUN-2PC-20PK-3B1-BLCK-2,"20pk ASR Outdoor 3 1/4 Inch x 1 Inch Tarp Camping Secure Grip Awning Clamps",26.09,95,ok,265,100,4,6,yes,yes,yes,yes,no,1,
236345069134,SON-15IFSCFNP-15-ORNG,"Heavy Duty Flat Nail Puller Forged Steel Cats Paw Carpenters 15 Inches",18.09,98,ok,230,100,5,6,yes,yes,yes,yes,no,1,
236345069135,UPD-MINCHARMRING-PNK,"Disney Minnie Mouse Girls Beaded Ring Bracelet Glitter Charm Jewelry Gift",11.69,93,ok,201,100,2,4,yes,yes,yes,yes,no,1,
236345069136,4SN-JOJOTOOTHBRUSH-CAP,"JoJo Siwa Brush Buddies Kids Toothbrush Ultra Soft Bristles with Plastic Cap",10.99,91,ok,577,100,2,5,yes,yes,yes,yes,no,1,
236345069137,MET-GEARAIDGRIPTUBE-2PK,"(2-PACK) Gear Aid Seam Grip Waterproof Rip and Tear Gear Repair",26.49,86,ok,283,88,1,5,yes,yes,yes,yes,no,1,
236345069139,UPD-INCRED-2-STATIONERY-9PC,"Disney Pixar Incredibles 2 9 pc Stationary Set",12.99,96,ok,225,100,3,4,yes,yes,yes,yes,no,1,
236345069140,PF-POSTER-MUSCLEDIA-MALE-LAM,"Productive Fitness Exercise Poster Series - Muscle Diagrams Male Laminated",33.99,91,ok,246,100,3,7,yes,yes,yes,yes,no,1,
236345069141,SON-5PC-ARTSPATULA-TT,"ToolTreaux Steel and Polished Wood Assorted Soft Medium Sculpting Spatulas, 5pc",15.09,95,ok,574,100,2,3,yes,yes,yes,yes,no,1,
236345069143,SON-TTX-10KSAFETYACIDTESTKIT-7PC-BUN,"ToolTreaux 10k Gold Testing Kit, 7pc",16.95,95,ok,605,100,4,6,yes,yes,yes,yes,no,1,
236345069144,SON-13PCGOLDKIT-BUN-BLK,"ASR Outdoor 13pc Gold Panning Kit with Backpack Collapsible Bucket Gold",119.00,100,ok,739,100,2,2,yes,yes,yes,yes,no,1,
236345069145,SON-MINPOCKKNV-KC7223-ASRLOGO-BLCK,"ASR Outdoor Mini EDC Small Pocket Knife Multi Tool - LOGO Black",9.99,91,ok,491,100,3,8,yes,yes,yes,yes,no,1,
236345069146,SON-ASRO-DRYBOXSURVIVALKIT-22PC-BUN,"ASR Outdoor Compact Prepper Supplies Survival Kit in Illuminated Dry Box, 38pc",63.15,90,ok,465,100,2,6,yes,yes,yes,yes,no,1,
236345069147,SON-50HSSDB116IS-10PC-STD-SLVR,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 50",11.29,91,ok,186,100,3,6,yes,yes,yes,yes,no,1,"thin (<200 words)"
236345069148,UPD-BARBIKE-DVX559796-AMZ-HPN,"Barbie Bicycle Cruiser Pretend Play Set Flower Basket Helmet Girls Toys Ages 3+",25.00,91,ok,266,91,3,6,yes,yes,yes,yes,no,1,
236345069150,4SN-COFFEEMUGS-54715-WARM,"Beille Ceramic Stoneware Modern Dipped Coffee Cups 3pc Set, Assorted Colors",19.99,98,ok,616,100,6,7,yes,yes,yes,yes,no,1,
236345069151,SON-UT958SMS-3625L-BLCK,"Universal Tool 958 Silver Marking Jewelry Stamp for  Precious Metal Working",9.99,94,ok,229,100,3,5,yes,yes,yes,yes,no,1,
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,"GEAR AID Care Kit Revivex Pro Cleaner, Revivex Wash-In Water Repellent, Patches",35.99,96,ok,390,100,3,4,yes,yes,yes,yes,no,1,
236345069153,MCN-GAMEAACCRA-3PC-SML-CLR,"Gear Aid Aquaseal Repair Adhesive and Cotol-240 Cure Accelerator Outdoor - Small",21.99,91,ok,222,90,2,4,yes,yes,yes,yes,no,1,
236345069154,SON-RSWFC100G1MMD-100G-SLVR,"Universal Tool Reeled Solder with Flux Coating 100 Grams 1mm Diameter",14.99,94,ok,265,100,3,5,yes,yes,yes,yes,no,1,
236345069155,SON-20OZERPMH-STD-EF,"20oz Geology Rock Pick Hammer Ergonomic Handle Mining Tool",20.99,92,ok,440,100,4,9,yes,yes,yes,yes,no,1,
236345069157,ASR-BLACKGOLDPANBOTTOM-4PK-2,"4 Pack 10"" Inch Riffled Black Gold Panning Pan Mining Dredging Sluice Tool",29.99,88,ok,209,40,1,1,yes,yes,yes,yes,no,1,"low title-keyword coverage (40%)"
236345069158,SON-CSTBS-33PC,"ToolTreaux Chrome Vanadium Steel Security Bit Set Magnetic Extension Holder 33pc",15.69,91,ok,584,100,2,5,yes,yes,yes,yes,no,1,
236345069159,4SN-BAGSTICKER-TS4-BUN,"Toy Story 4 Kids Cinch Bag Travel Backpack with 4pc Sticker Sheet Bundle Set",14.99,91,ok,519,100,3,7,yes,yes,yes,yes,no,1,
236345069160,SON-AOES5LWFCP-LG-CLR,"ASR Outdoor Emergency Survival 5 Liter Water Flask Compact Portable",9.99,98,ok,278,100,5,6,yes,yes,yes,yes,no,1,
236345069161,4SN-LSPEEDSTICK-PDF-5PK,"5pk Lady Speed Stick Womens Invisible Dry Deodorant Antiperspirant Powder Fresh",24.99,96,ok,359,100,3,4,yes,yes,yes,yes,no,1,
236345069162,ASR-FBPWP-BUN-100PK-SML-BLCK,"100Pk Bendable Non Lethal Safety Pen, Flexible Ball Point Writing Pen Tool",49.95,91,ok,301,91,0,0,yes,yes,yes,yes,no,1,
236345069163,SON-BLACKSTRETCHBALLS-100PK-8IN,"Universal Tool 100 Pack Black Stretch Cord with Black Ball 8 Inch Length",39.99,100,ok,226,100,5,5,yes,yes,yes,yes,no,1,
236345069164,UPD-HEADWRAP-11496435-PRINCESS,"Disney Princess Purple Glitter Elastic Hair Band Headband Hair Bow for Girls",10.79,95,ok,294,100,4,6,yes,yes,yes,yes,no,1,
236345069166,SON-SDEPS-4PC,"Double Ended Steel Pick Set with Grooved Grip Metal Working Pottery Craft Tools",12.59,93,ok,203,100,2,4,yes,yes,yes,yes,no,1,
236345069168,SON-STONEHAMMER-10IN-HPNR,"SE 8372SH Stone Hammer, 10""",20.49,69,restructure,59,100,1,3,yes,yes,yes,yes,no,1,"very thin (<80 words)"
236345069169,SON-ASRO-COLLAPSIBLESTOOL-BLK,"ASR Outdoor Portable Telescoping Collapsible Stool with Carry Handle",34.99,95,tier2_tweak,503,100,3,3,yes,yes,yes,no,no,1,"no keyword in intro"
236345069170,ASR-ETB84X-BUN-4PK-84X52-SLVR,"Emergency Outdoor Winter Blanket Insulated Thermal Reflector 4 Pack",13.09,95,ok,219,100,4,6,yes,yes,yes,yes,no,1,
236345069171,UPD-AVENGERS-DARTBLASTER-28227AVG,"Marvel Avengers Super Hero Suction Dart Blaster with Targets",15.59,96,ok,291,100,3,4,yes,yes,yes,yes,no,1,
236345069172,SPECTRA-ROPE-325LB-PARENT,"ASR Outdoor Cord 325lb Survival Tactical Polyester Sleeved Rope 25ft 100ft 500ft",289.99,87,ok,251,83,2,6,yes,yes,yes,yes,no,1,
236345069173,NPT-POCKETKNIFE-BLK,"ASR Outdoor 3 in 1 Hiking Camping Survival Multi Tool Fire Starter Pocket Knife",24.99,94,ok,688,100,4,7,yes,yes,yes,yes,no,1,
236345069174,MCN-ODORELIMINATOR-GALLON,"Gear Aid Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 1 Gallon",109.99,94,ok,312,100,3,5,yes,yes,yes,yes,no,1,
236345069175,PRF-MUSCLEPOSTER-PARENT,"Productive Fitness Muscle Diagrams Poster Series Male and Female for Use At Home",28.99,95,ok,273,100,2,3,yes,yes,yes,yes,no,1,
236345069177,SON-ASRO-MINICLIPOINTBLADEKNIFE-PARENT,"ASR Outdoor 6.25"" Pocket Knife Stainless Steel Tactical Mini Clip Point Blade",12.89,94,ok,487,91,5,7,yes,yes,yes,yes,no,1,
236345069178,LST-LUDDRTDPWRC-2PC-LG-BRWN,"Light Up Dancing Dino RC T-Rex Dinosaur Predator With Radio Control - Brown",30.00,93,ok,429,100,2,4,yes,yes,yes,yes,no,1,
236345069181,SON-ASRO-400LBMAGFISHINGKIT-3PC,"ASR Outdoor 400lb Neodymium Magnet Fishing Kit with 550 Paracord Rope, 3pc",29.99,94,ok,520,100,3,5,yes,yes,yes,yes,no,1,
236345069182,SON-CKK12ITSHSR-12E-SLVR,"Universal Tool Chefs Kitchen Knife Sharpener 12 Inch T13 Steel Rod",10.99,91,ok,207,100,2,5,yes,yes,yes,yes,no,1,
236345069183,26C-BLE-COCONUTDISHSPONGES-PARENT,"Beille 2pk Non Scratch Coconut Plant Based Dish Sponge Kitchen Tools (2 Styles)",11.19,97,ok,393,83,3,3,yes,yes,yes,yes,no,1,
236345069184,DOY-NORALACE-PARENT,"ASR Tactical TitanLace 950 Technora Work Boot Lace (Multiple Sizes and Colors)",17.99,90,ok,359,100,1,3,yes,yes,yes,yes,no,1,
236345069185,SON-32DBEARPLUGS-YELLOW,"ASR Outdoor 32 dB Noise Reduction Rated Safety Ear Plugs (10 Pairs) Protect Ears",11.69,91,ok,244,100,3,7,yes,yes,yes,yes,no,1,
236345069187,HWK-TTX-DUFFELBAG-16IN-BLK,"ASR Outdoor 16 Inch Everyday Carry Travel Tool or Duffel Bag, Black",24.99,94,ok,378,100,4,7,yes,yes,yes,yes,no,1,
236345069189,SON-TT-DSTT60I-3PK,"3 Pack Double Sided 60 inch Tailors Tape Measure Seamstress Alteration Sewing",10.52,92,ok,455,89,3,5,yes,yes,yes,yes,no,1,
236345069190,SON-1WF120L-35-BLCK,"1 Watt Flashlight - 120 Lumens",8.99,94,ok,191,100,4,6,yes,yes,yes,yes,no,1,"thin (<200 words)"
236345069194,SON-KITCHSCALE-WC199K,"Beille Electronic Kitchen Cooking Baking Digital Food Scale 22lbs Capacity",16.99,97,ok,749,100,4,5,yes,yes,yes,yes,no,1,
236345137141,ASR-ETB84X-BUN-10PK,"Emergency Outdoor Blanket Insulated Thermal Reflector Retains Body Heat 10 Pack",24.99,93,ok,351,89,4,6,yes,yes,yes,yes,no,1,
236345137146,NPT-G11IFTHK-2PC,"Full Tang Hunting and Fishing Guthook Blade Cleaning Knife 11 Inch",20.99,95,ok,256,100,4,6,yes,yes,yes,yes,no,1,
236345137148,SON-SNOW-SHOVEL-8797FSS,"ASR Outdoor 36-Inch Easy to Store Collapsible Foam Grip Snow Shovel",28.37,94,ok,255,100,3,5,yes,yes,yes,yes,no,1,
